"","Variable","Coefficient","Coefficient/ATE"
"81","IN_CH_STATE_PE_x_FC_COMPUTER",0.0282,0.1
"82","IN_CH_STATE_PI_x_FC_WATER_PUBLIC",0.0266,0.1
"83","IN_CH_STATE_MG_x_CH_MUNICIPAL",0.0102,0.04
"84","IN_CH_STATE_RN_x_FC_COMPUTER_LAB",0.0086,0.03
"85","IN_CH_STATE_TO_x_CH_SCHOOL_LARGE_SIZE",0.0054,0.02
"86","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",0.0053,0.02
"87","FC_ELECTR",0.0046,0.02
"88","IN_CH_FUNDAMENTAL_EDU_T_x_FC_COMPUTER_LAB",0.0022,0.01
"89","FC_ROOMS_AVAILABLE",0.0021,0.01
"90","CH_MATRI_FUNDAMENTAL_EDU_T",0,0
"91","IN_CH_STATE_SP_x_FC_COMPUTER_LAB",-1e-04,0
"92","IN_CH_STATE_CE_x_CH_PRIVATE",-5e-04,0
"93","ST_TOTAL_STAFF",-7e-04,0
"94","IN_CH_STATE_PR_x_FC_TV_EQUIPMENT",-8e-04,0
"95","IN_CH_STATE_MG_x_FC_INTERNET",-9e-04,0
"96","FC_NUMBER_COMPUTERS",-0.0018,-0.01
"97","IN_CH_FUNDAMENTAL_EDU_T_x_FC_SEWAGE",-0.003,-0.01
"98","IN_CH_MUNICIPAL_x_FC_SEWAGE_PUBLIC",-0.0065,-0.02
"99","IN_CH_STATE_SP_x_FC_ANTENNA_EQUIPMENT",-0.0142,-0.05
"100","IN_CH_STATE_RS_x_FC_INTERNET",-0.0217,-0.08
"101","IN_CH_STATE_MA_x_FC_SEWAGE",-0.0254,-0.09
"102","IN_CH_STATE_PA_x_CH_STATE",-0.0288,-0.1
"103","IN_CH_STATE_SP_x_CH_SCHOOL_LARGE_SIZE",-0.0366,-0.13
"104","IN_CH_STATE_MA_x_FC_ANTENNA_EQUIPMENT",-0.0428,-0.15
"105","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",-0.0431,-0.15
"106","IN_CH_STATE_RJ_x_CH_SCHOOL_LARGE_SIZE",-0.0459,-0.16
"107","IN_CH_STATE_PB_x_CH_RURAL",-0.0479,-0.17
"108","IN_CH_STATE_PI_x_CH_RURAL",-0.0515,-0.18
"109","IN_CH_STATE_PR_x_FC_LIBRARY",-0.066,-0.24
"110","IN_CH_STATE_AL_x_CH_RURAL",-0.0783,-0.28
"111","IN_CH_STATE_MG_x_CH_PRIVATE",-0.0823,-0.3
"112","IN_CH_STATE_SC_x_FC_ANTENNA_EQUIPMENT",-0.1015,-0.36
"113","IN_CH_FUNDAMENTAL_EDU_T_x_FC_NO_SPORTS_QUAD",-0.1047,-0.38
"114","IN_CH_URBAN_x_FC_INTERNET",-0.106,-0.38
"115","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.1066,-0.38
"116","IN_CH_STATE_SP_x_FC_INTERNET",-0.1107,-0.4
"117","IN_CH_STATE_RS_x_FC_LIBRARY",-0.1306,-0.47
"118","IN_CH_STATE_SC_x_CH_FUNDAMENTAL_EDU_T",-0.1443,-0.52
"119","IN_CH_STATE_TO_x_CH_FEDERAL",-0.157,-0.56
"120","IN_CH_FUNDAMENTAL_EDU_I_x_FC_SEWAGE",-0.1594,-0.57
"121","IN_CH_STATE_PR_x_FC_INTERNET",-0.1709,-0.61
"122","IN_CH_STATE_BA_x_CH_RURAL",-0.1828,-0.66
"123","IN_CH_STATE_RS_x_FC_TV_EQUIPMENT",-0.1856,-0.67
"124","IN_CH_SCHOOL_LARGE_SIZE_x_FC_INTERNET",-0.2728,-0.98
"125","IN_CH_STATE_SP_x_CH_PRIVATE",-0.3029,-1.09
"126","IN_CH_STATE_x_FC_INTERNET",-0.3833,-1.38
"127","IN_CH_URBAN_x_FC_LIBRARY",-0.4328,-1.55
"128","IN_CH_FEDERAL_x_FC_HAS_SPORTS_QUAD",-0.4345,-1.56
"129","IN_CH_PRIVATE_x_FC_HAS_SPORTS_QUAD",-0.5394,-1.94
"130","IN_CH_STATE_SP_x_CH_FEDERAL",-2.3327,-8.37
"131","IN_CH_STATE_RJ_x_CH_FEDERAL",-4.1415,-14.87
