"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.1209,0.05
"80","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.1324,0.06
"81","IN_CH_STATE_AC_x_FC_ELECTR_PUBLIC",-0.1498,0.06
"82","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.1562,0.07
"83","IN_CH_MUNICIPAL_x_FC_SEWAGE",-0.1621,0.07
"84","IN_CH_STATE_BA_x_CH_URBAN",-0.1812,0.08
"85","IN_CH_STATE_SE_x_FC_TV_EQUIPMENT",-0.1948,0.08
"86","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.2138,0.09
"87","IN_CH_STATE_BA_x_FC_HAS_SPORTS_QUAD",-0.2165,0.09
"88","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.242,0.1
"89","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",-0.2566,0.11
"90","IN_CH_STATE_BA_x_CH_PRIVATE",-0.3121,0.13
"91","IN_CH_MUNICIPAL_x_FC_NO_SPORTS_QUAD",-0.3125,0.13
"92","IN_CH_STATE_SE_x_CH_RURAL",-0.3324,0.14
"93","IN_CH_STATE_ES_x_CH_RURAL",-0.4023,0.17
"94","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.4421,0.19
"95","STR_TEACHERS_SECONDARY_FUNDEDU",-0.4826,0.2
"96","IN_CH_STATE_MA_x_CH_URBAN",-0.4838,0.2
"97","IN_CH_STATE_PA_x_CH_STATE",-0.4856,0.2
"98","IN_CH_STATE_RN_x_CH_RURAL",-0.5349,0.22
"99","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.5871,0.25
"100","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-0.6387,0.27
"101","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-0.647,0.27
"102","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",-0.7483,0.31
"103","IN_CH_STATE_MA_x_FC_INTERNET",-0.8088,0.34
"104","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.9124,0.38
"105","IN_CH_STATE_BA_x_CH_STATE",-1.1743,0.49
"106","IN_CH_STATE_RN_x_CH_PRIVATE",-1.1831,0.5
"107","IN_CH_STATE_AM_x_CH_STATE",-1.7856,0.75
"108","IN_CH_STATE_PB_x_CH_PRIVATE",-1.9131,0.8
"109","IN_CH_STATE_PI_x_CH_PRIVATE",-2.4916,1.05
"110","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-2.5202,1.06
"111","IN_CH_STATE_PI_x_CH_FEDERAL",-3.4423,1.45
"112","IN_CH_STATE_RR_x_CH_FEDERAL",-6.9725,2.93
