"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_PI_x_FC_COMPUTER_LAB",-1.6116,-0.15
"80","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",-1.8295,-0.17
"81","IN_CH_STATE_SC_x_CH_RURAL",-2.1708,-0.2
"82","STR_TEACHERS_INCOMPLETE_FUNDEDU",-2.3909,-0.22
"83","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-2.6227,-0.24
"84","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-2.623,-0.24
"85","IN_CH_MUNICIPAL_x_FC_LIBRARY",-2.6542,-0.24
"86","IN_CH_STATE_BA_x_CH_FEDERAL",-2.8273,-0.26
"87","IN_CH_PRIVATE_x_FC_LIBRARY",-3.006,-0.27
"88","IN_CH_STATE_MG_x_CH_RURAL",-3.2619,-0.3
"89","IN_CH_STATE_RJ_x_CH_RURAL",-3.289,-0.3
"90","IN_CH_FEDERAL_x_FC_INTERNET",-3.4004,-0.31
"91","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-3.9496,-0.36
"92","IN_CH_STATE_x_FC_ELECTR_PUBLIC",-4.0305,-0.37
"93","IN_CH_STATE_AP_x_CH_SCHOOL_LARGE_SIZE",-4.4589,-0.4
"94","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-4.6411,-0.42
"95","IN_CH_PRIVATE_x_FC_INTERNET",-4.7243,-0.43
"96","IN_CH_RURAL_x_FC_LIBRARY",-4.8127,-0.44
"97","IN_CH_STATE_PR_x_CH_RURAL",-4.8977,-0.44
"98","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-5.7517,-0.52
"99","IN_CH_STATE_SP_x_CH_RURAL",-5.9824,-0.54
"100","IN_CH_STATE_RS_x_CH_RURAL",-6.4018,-0.58
"101","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-6.6017,-0.6
"102","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-6.6844,-0.61
"103","IN_CH_URBAN_x_FC_COMPUTER",-6.8097,-0.62
"104","IN_CH_STATE_MA_x_CH_STATE",-8.766,-0.79
"105","IN_CH_STATE_CE_x_CH_FEDERAL",-10.3241,-0.94
"106","IN_CH_STATE_RN_x_CH_FEDERAL",-20.384,-1.85
"107","IN_CH_STATE_ES_x_CH_FEDERAL",-27.8929,-2.53
"108","IN_CH_FEDERAL_x_FC_COMPUTER_LAB",-28.6763,-2.6
"109","IN_CH_STATE_RO_x_CH_FEDERAL",-47.9663,-4.35
"110","IN_CH_STATE_PE_x_CH_FEDERAL",-142.9646,-12.96
