"","Variable","Coefficient","Coefficient/ATE"
"77","IN_CH_STATE_SE_x_CH_URBAN",-0.1023,1.28
"78","IN_CH_STATE_BA_x_FC_LIBRARY",-0.1029,1.28
"79","IN_CH_STATE_CE_x_FC_LIBRARY",-0.1067,1.33
"80","IN_CH_STATE_RR_x_CH_STATE",-0.1127,1.41
"81","IN_CH_STATE_SC_x_CH_RURAL",-0.1145,1.43
"82","IN_CH_STATE_AP_x_FC_HAS_SPORTS_QUAD",-0.1157,1.44
"83","IN_CH_STATE_PA_x_FC_LIBRARY",-0.1175,1.47
"84","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",-0.1209,1.51
"85","IN_CH_STATE_PB_x_FC_LIBRARY",-0.1266,1.58
"86","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-0.1334,1.67
"87","IN_CH_STATE_RN_x_FC_LIBRARY",-0.1384,1.73
"88","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.1429,1.78
"89","IN_CH_STATE_MA_x_CH_PRIVATE",-0.1454,1.82
"90","IN_CH_STATE_ES_x_FC_ANTENNA_EQUIPMENT",-0.1531,1.91
"91","IN_CH_MUNICIPAL_x_FC_TV_EQUIPMENT",-0.1679,2.1
"92","IN_CH_STATE_PR_x_CH_RURAL",-0.1909,2.38
"93","IN_CH_STATE_PI_x_FC_LIBRARY",-0.2005,2.5
"94","IN_CH_STATE_PI_x_FC_COMPUTER_LAB",-0.2066,2.58
"95","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.2252,2.81
"96","IN_CH_STATE_RO_x_FC_ANTENNA_EQUIPMENT",-0.2259,2.82
"97","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-0.2342,2.92
"98","IN_CH_STATE_TO_x_CH_STATE",-0.2585,3.23
"99","IN_CH_STATE_PE_x_CH_PRIVATE",-0.2653,3.31
"100","IN_CH_STATE_PB_x_FC_HAS_SPORTS_QUAD",-0.2748,3.43
"101","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-0.2771,3.46
"102","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-0.2814,3.51
