"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.0551,0.03
"80","IN_CH_STATE_ES_x_CH_RURAL",-0.0795,0.04
"81","IN_CH_FUNDAMENTAL_EDU_T_x_FC_NO_SPORTS_QUAD",-0.0819,0.04
"82","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.0899,0.05
"83","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-0.0929,0.05
"84","IN_CH_STATE_BA_x_FC_ELECTR_PUBLIC",-0.0944,0.05
"85","IN_CH_STATE_MA_x_FC_ANTENNA_EQUIPMENT",-0.1231,0.07
"86","IN_CH_STATE_PB_x_FC_NO_SPORTS_QUAD",-0.1313,0.07
"87","IN_CH_STATE_BA_x_CH_PRIVATE",-0.1331,0.07
"88","IN_CH_STATE_PE_x_CH_RURAL",-0.1379,0.07
"89","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",-0.1768,0.09
"90","IN_CH_STATE_MG_x_CH_PRIVATE",-0.1885,0.1
"91","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.2179,0.12
"92","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-0.2201,0.12
"93","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.2614,0.14
"94","IN_CH_STATE_AM_x_FC_HAS_SPORTS_QUAD",-0.2635,0.14
"95","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",-0.2643,0.14
"96","STR_TEACHERS_SECONDARY_FUNDEDU",-0.2655,0.14
"97","IN_CH_MUNICIPAL_x_FC_NO_SPORTS_QUAD",-0.3207,0.17
"98","IN_CH_STATE_SE_x_CH_RURAL",-0.3305,0.18
"99","IN_CH_MUNICIPAL_x_FC_SEWAGE",-0.3841,0.2
"100","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.3999,0.21
"101","IN_CH_STATE_MA_x_CH_URBAN",-0.4128,0.22
"102","IN_CH_STATE_RN_x_CH_RURAL",-0.4194,0.22
"103","IN_CH_STATE_PI_x_CH_FEDERAL",-0.4516,0.24
"104","IN_CH_STATE_RN_x_CH_PRIVATE",-0.6388,0.34
"105","IN_CH_STATE_PA_x_CH_STATE",-0.6752,0.36
"106","IN_CH_STATE_MA_x_FC_INTERNET",-0.6853,0.36
"107","IN_CH_STATE_BA_x_CH_STATE",-0.723,0.38
"108","IN_CH_STATE_PB_x_CH_PRIVATE",-1.251,0.66
"109","IN_CH_STATE_AM_x_CH_STATE",-1.2839,0.68
"110","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-1.7432,0.92
"111","IN_CH_STATE_PI_x_CH_PRIVATE",-1.8634,0.99
"112","IN_CH_STATE_RR_x_CH_FEDERAL",-4.1584,2.2
