"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-1.3767,-0.11
"79","IN_CH_STATE_SP_x_CH_PRIVATE",-1.451,-0.12
"80","IN_CH_STATE_PI_x_FC_COMPUTER_LAB",-1.5132,-0.13
"81","IN_CH_STATE_SC_x_CH_RURAL",-1.6625,-0.14
"82","IN_CH_STATE_PR_x_CH_MUNICIPAL",-1.685,-0.14
"83","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",-1.6995,-0.14
"84","FC_INTERNET",-1.7099,-0.14
"85","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-2.2402,-0.19
"86","IN_CH_PRIVATE_x_FC_LIBRARY",-2.3944,-0.2
"87","STR_TEACHERS_INCOMPLETE_FUNDEDU",-2.4584,-0.2
"88","IN_CH_STATE_AP_x_CH_SCHOOL_LARGE_SIZE",-2.5798,-0.21
"89","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-2.5938,-0.21
"90","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-2.6984,-0.22
"91","IN_CH_MUNICIPAL_x_FC_LIBRARY",-3.1965,-0.26
"92","IN_CH_STATE_RJ_x_CH_RURAL",-3.2743,-0.27
"93","IN_CH_STATE_MG_x_CH_RURAL",-3.2755,-0.27
"94","IN_CH_STATE_PR_x_CH_RURAL",-3.4295,-0.28
"95","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-3.4983,-0.29
"96","IN_CH_RURAL_x_FC_LIBRARY",-3.9078,-0.32
"97","IN_CH_STATE_x_FC_ELECTR_PUBLIC",-4.4324,-0.37
"98","IN_CH_FEDERAL_x_FC_INTERNET",-5.0646,-0.42
"99","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-5.3357,-0.44
"100","IN_CH_STATE_SP_x_CH_RURAL",-5.3651,-0.44
"101","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-6.2016,-0.51
"102","IN_CH_PRIVATE_x_FC_INTERNET",-6.2019,-0.51
"103","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-6.2341,-0.52
"104","IN_CH_URBAN_x_FC_COMPUTER",-6.4259,-0.53
"105","IN_CH_STATE_RS_x_CH_RURAL",-6.4905,-0.54
"106","IN_CH_STATE_MA_x_CH_STATE",-8.7986,-0.73
"107","IN_CH_STATE_CE_x_CH_FEDERAL",-13.2889,-1.1
"108","IN_CH_STATE_RN_x_CH_FEDERAL",-17.8258,-1.47
"109","IN_CH_FEDERAL_x_FC_COMPUTER_LAB",-22.5579,-1.87
"110","IN_CH_STATE_ES_x_CH_FEDERAL",-24.0712,-1.99
"111","IN_CH_STATE_RO_x_CH_FEDERAL",-32.0336,-2.65
"112","IN_CH_STATE_PE_x_CH_FEDERAL",-148.5968,-12.29
