"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_AL_x_FC_INTERNET",-0.1305,0.08
"80","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.1307,0.08
"81","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.1394,0.09
"82","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",-0.1486,0.1
"83","IN_CH_STATE_SE_x_CH_RURAL",-0.1976,0.13
"84","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",-0.2167,0.14
"85","IN_CH_STATE_BA_x_FC_HAS_SPORTS_QUAD",-0.2263,0.15
"86","IN_CH_STATE_SE_x_FC_TV_EQUIPMENT",-0.2461,0.16
"87","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.2545,0.16
"88","IN_CH_STATE_PA_x_CH_STATE",-0.2682,0.17
"89","STR_TEACHERS_SECONDARY_FUNDEDU",-0.2902,0.19
"90","IN_CH_STATE_BA_x_CH_URBAN",-0.2961,0.19
"91","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.3531,0.23
"92","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.3694,0.24
"93","IN_CH_STATE_MA_x_CH_URBAN",-0.3792,0.24
"94","IN_CH_STATE_ES_x_CH_RURAL",-0.381,0.24
"95","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.4037,0.26
"96","IN_CH_STATE_RN_x_CH_RURAL",-0.4338,0.28
"97","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-0.4698,0.3
"98","IN_CH_STATE_MA_x_FC_INTERNET",-0.4799,0.31
"99","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-0.5967,0.38
"100","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.9894,0.63
"101","IN_CH_STATE_BA_x_CH_STATE",-1.025,0.66
"102","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-1.1761,0.75
"103","IN_CH_STATE_AM_x_CH_STATE",-1.2171,0.78
"104","IN_CH_STATE_RN_x_CH_PRIVATE",-1.2213,0.78
"105","IN_CH_STATE_PB_x_CH_PRIVATE",-1.3581,0.87
"106","IN_CH_STATE_PI_x_CH_PRIVATE",-1.7558,1.13
"107","IN_CH_STATE_RR_x_CH_FEDERAL",-2.1504,1.38
"108","IN_CH_STATE_PI_x_CH_FEDERAL",-4.4643,2.86
