"","Variable","Coefficient","Coefficient/ATE"
"77","IN_CH_STATE_SC_x_CH_RURAL",-1.8471,-0.18
"78","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-2.1046,-0.21
"79","IN_CH_STATE_RJ_x_CH_RURAL",-2.2473,-0.22
"80","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-2.3311,-0.23
"81","STR_TEACHERS_INCOMPLETE_FUNDEDU",-2.4471,-0.24
"82","IN_CH_MUNICIPAL_x_FC_LIBRARY",-2.7267,-0.27
"83","IN_CH_STATE_MG_x_CH_RURAL",-2.8974,-0.29
"84","IN_CH_STATE_AP_x_CH_SCHOOL_LARGE_SIZE",-3.276,-0.32
"85","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-3.3789,-0.33
"86","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-3.624,-0.36
"87","IN_CH_RURAL_x_FC_LIBRARY",-3.9605,-0.39
"88","IN_CH_STATE_PR_x_CH_RURAL",-4.0903,-0.41
"89","IN_CH_STATE_x_FC_ELECTR_PUBLIC",-4.3991,-0.44
"90","IN_CH_STATE_SP_x_CH_RURAL",-4.6763,-0.46
"91","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-5.0284,-0.5
"92","IN_CH_PRIVATE_x_FC_INTERNET",-5.441,-0.54
"93","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-5.4736,-0.54
"94","IN_CH_STATE_RS_x_CH_RURAL",-5.6073,-0.56
"95","IN_CH_URBAN_x_FC_COMPUTER",-5.7563,-0.57
"96","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-5.9563,-0.59
"97","IN_CH_STATE_MA_x_CH_STATE",-7.5876,-0.75
"98","IN_CH_STATE_RN_x_CH_FEDERAL",-13.5629,-1.34
"99","IN_CH_STATE_CE_x_CH_FEDERAL",-19.2611,-1.91
"100","IN_CH_STATE_ES_x_CH_FEDERAL",-19.6068,-1.94
"101","IN_CH_FEDERAL_x_FC_COMPUTER_LAB",-26.1937,-2.6
"102","IN_CH_STATE_RO_x_CH_FEDERAL",-33.6231,-3.33
"103","IN_CH_STATE_PE_x_CH_FEDERAL",-123.1445,-12.2
