"","Variable","Coefficient","Coefficient/ATE"
"77","IN_CH_STATE_PB_x_CH_MUNICIPAL",0.0079,-0.02
"78","ST_TEACHER_EDUCATION_YEARS",0.0076,-0.02
"79","IN_CH_STATE_RS_x_FC_COMPUTER",0.0071,-0.01
"80","IN_CH_STATE_x_FC_TV_EQUIPMENT",0.0067,-0.01
"81","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",0.0058,-0.01
"82","IN_CH_STATE_SC_x_CH_STATE",0.0054,-0.01
"83","IN_CH_STATE_PB_x_FC_TV_EQUIPMENT",0.0036,-0.01
"84","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",0.0021,0
"85","FC_COMPUTER_LAB",0.0018,0
"86","IN_CH_STATE_PI_x_FC_TV_EQUIPMENT",0.0014,0
"87","IN_CH_MUNICIPAL_x_FC_COMPUTER_LAB",0.0014,0
"88","FC_NUMBER_COMPUTERS",7e-04,0
"89","CH_CLASSES_FUNDAMENTAL_EDU_I",6e-04,0
"90","IN_CH_STATE_MG_x_FC_WATER_PUBLIC",6e-04,0
"91","ST_TOTAL_STAFF",4e-04,0
"92","IN_CH_STATE_SP_x_FC_HAS_SPORTS_QUAD",3e-04,0
"93","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",3e-04,0
"94","FC_ROOMS_USED",2e-04,0
"95","FC_ROOMS_AVAILABLE",-1e-04,0
"96","CLASS_STUDENT_TEACHER_RATIO",-0.0014,0
"97","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.0021,0
"98","IN_CH_STATE_AM_x_CH_RURAL",-0.003,0.01
"99","IN_CH_STATE_RN_x_FC_WATER_PUBLIC",-0.0031,0.01
"100","IN_CH_FUNDAMENTAL_EDU_T_x_FC_INTERNET",-0.0053,0.01
"101","STR_TEACHERS_SECONDARY_FUNDEDU",-0.0061,0.01
"102","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.0072,0.01
"103","IN_CH_STATE_RN_x_FC_COMPUTER",-0.0095,0.02
"104","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.0105,0.02
"105","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.0116,0.02
"106","IN_CH_STATE_TO_x_FC_COMPUTER",-0.0117,0.02
"107","IN_CH_STATE_BA_x_CH_URBAN",-0.0119,0.02
"108","IN_CH_FUNDAMENTAL_EDU_T_x_FC_SEWAGE_PUBLIC",-0.0146,0.03
"109","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",-0.0156,0.03
"110","IN_CH_STATE_RO_x_FC_WATER_PUBLIC",-0.0158,0.03
"111","IN_CH_STATE_BA_x_FC_INTERNET",-0.0168,0.03
"112","IN_CH_STATE_CE_x_FC_COMPUTER_LAB",-0.0175,0.04
"113","IN_CH_STATE_BA_x_CH_PRIVATE",-0.0177,0.04
"114","IN_CH_STATE_RJ_x_FC_NO_SPORTS_QUAD",-0.0179,0.04
"115","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.0199,0.04
"116","IN_CH_STATE_MA_x_FC_INTERNET",-0.0258,0.05
"117","IN_CH_STATE_SE_x_FC_HAS_SPORTS_QUAD",-0.0264,0.05
"118","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-0.0279,0.06
"119","IN_CH_STATE_RN_x_FC_TV_EQUIPMENT",-0.0298,0.06
"120","IN_CH_STATE_SE_x_FC_TV_EQUIPMENT",-0.0346,0.07
"121","IN_CH_STATE_AM_x_FC_WATER_PUBLIC",-0.035,0.07
"122","IN_CH_STATE_CE_x_FC_INTERNET",-0.0354,0.07
"123","IN_CH_STATE_MG_x_CH_MUNICIPAL",-0.0361,0.07
"124","IN_CH_STATE_PA_x_FC_HAS_SPORTS_QUAD",-0.038,0.08
"125","IN_CH_STATE_AM_x_FC_COMPUTER",-0.0384,0.08
