"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_MUNICIPAL_x_FC_SEWAGE_PUBLIC",0.3204,0.02
"80","IN_CH_STATE_MT_x_CH_SCHOOL_LARGE_SIZE",0.3193,0.02
"81","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",0.307,0.02
"82","IN_CH_SCHOOL_LARGE_SIZE_x_FC_LIBRARY",0.299,0.02
"83","IN_CH_STATE_AP_x_FC_SEWAGE_PUBLIC",0.2797,0.02
"84","IN_CH_STATE_PR_x_CH_MUNICIPAL",0.2773,0.02
"85","IN_CH_STATE_PA_x_FC_ANTENNA_EQUIPMENT",0.2655,0.02
"86","IN_CH_STATE_PB_x_CH_SCHOOL_LARGE_SIZE",0.2623,0.02
"87","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",0.2429,0.02
"88","IN_CH_STATE_SP_x_FC_WATER_PUBLIC",0.2311,0.02
"89","IN_CH_STATE_ES_x_CH_SCHOOL_LARGE_SIZE",0.2293,0.02
"90","IN_CH_STATE_GO_x_FC_WATER_PUBLIC",0.2232,0.01
"91","IN_CH_STATE_DF_x_FC_SCIENCE_LAB",0.1728,0.01
"92","FC_ANTENNA_EQUIPMENT",0.1379,0.01
"93","IN_CH_STATE_MT_x_FC_ANTENNA_EQUIPMENT",0.1277,0.01
"94","IN_CH_STATE_RN_x_FC_ANTENNA_EQUIPMENT",0.1203,0.01
"95","IN_CH_STATE_PE_x_FC_LIBRARY",0.119,0.01
"96","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",0.1122,0.01
"97","IN_CH_STATE_PR_x_FC_SEWAGE_PUBLIC",0.1084,0.01
"98","IN_CH_STATE_GO_x_FC_SEWAGE_PUBLIC",0.1045,0.01
"99","IN_CH_STATE_SE_x_FC_ANTENNA_EQUIPMENT",0.1007,0.01
"100","FC_WATER_PUBLIC",0.0749,0
"101","IN_CH_FUNDAMENTAL_EDU_I_x_FC_WATER_PUBLIC",0.0723,0
"102","IN_CH_STATE_MT_x_FC_SCIENCE_LAB",0.0592,0
"103","CH_CLASSES_FUNDAMENTAL_EDU",0.037,0
"104","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ANTENNA_EQUIPMENT",0.0358,0
"105","IN_CH_STATE_MT_x_CH_MUNICIPAL",0.0294,0
"106","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",0.0257,0
"107","IN_CH_STATE_RN_x_FC_SCIENCE_LAB",0.0146,0
"108","IN_CH_STATE_AM_x_FC_SEWAGE_PUBLIC",0.0142,0
"109","IN_CH_STATE_TO_x_FC_LIBRARY",0.0132,0
"110","CLASS_SIZE",0.0107,0
"111","ST_FUND_EDU_TEACHERS",0.0087,0
"112","IN_CH_STATE_CE_x_CH_RURAL",0.0059,0
"113","ST_TOTAL_STAFF",0.0011,0
"114","CH_CLASSES_FUNDAMENTAL_EDU_I",9e-04,0
"115","CH_RURAL",9e-04,0
"116","IN_CH_RURAL_x_FC_WATER",6e-04,0
"117","FC_COMPUTER_LAB",5e-04,0
"118","IN_CH_RURAL_x_FC_SEWAGE",4e-04,0
"119","IN_CH_FUNDAMENTAL_EDU_T_x_FC_WATER_PUBLIC",2e-04,0
"120","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ANTENNA_EQUIPMENT",1e-04,0
"121","FC_NUMBER_COMPUTERS",0,0
"122","IN_CH_PRIVATE_x_FC_ELECTR",0,0
"123","IN_CH_PRIVATE_x_FC_SEWAGE",0,0
"124","IN_CH_RURAL_x_FC_ELECTR",0,0
"125","IN_CH_PRIVATE_x_FC_COMPUTER",-3e-04,0
"126","IN_CH_STATE_AP_x_CH_FUNDAMENTAL_EDU_I",-6e-04,0
"127","IN_CH_FUNDAMENTAL_EDU_T_x_FC_COMPUTER",-0.0021,0
"128","IN_CH_URBAN_x_FC_WATER",-0.003,0
"129","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-0.0033,0
"130","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR_PUBLIC",-0.0043,0
"131","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-0.0047,0
"132","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ELECTR_PUBLIC",-0.0047,0
"133","CH_URBAN",-0.0048,0
"134","IN_CH_PRIVATE_x_FC_TV_EQUIPMENT",-0.0059,0
"135","IN_CH_FUNDAMENTAL_EDU_T_x_FC_TV_EQUIPMENT",-0.0085,0
"136","FC_ROOMS_AVAILABLE",-0.0098,0
"137","IN_CH_STATE_AC_x_FC_WATER_PUBLIC",-0.0131,0
"138","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER",-0.014,0
"139","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.0478,0
"140","IN_CH_STATE_PA_x_FC_SCIENCE_LAB",-0.0512,0
"141","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.0516,0
"142","IN_CH_STATE_SP_x_CH_SCHOOL_LARGE_SIZE",-0.054,0
"143","IN_CH_PRIVATE_x_FC_WATER",-0.0564,0
"144","IN_CH_STATE_ES_x_CH_RURAL",-0.0709,0
"145","IN_CH_STATE_PE_x_FC_NO_SPORTS_QUAD",-0.0789,-0.01
"146","IN_CH_STATE_MS_x_FC_SCIENCE_LAB",-0.0821,-0.01
"147","IN_CH_STATE_BA_x_FC_WATER_PUBLIC",-0.0909,-0.01
"148","IN_CH_STATE_MS_x_FC_SEWAGE_PUBLIC",-0.0923,-0.01
"149","IN_CH_STATE_TO_x_CH_PRIVATE",-0.0943,-0.01
"150","IN_CH_STATE_MT_x_FC_SEWAGE_PUBLIC",-0.0957,-0.01
"151","IN_CH_MUNICIPAL_x_FC_LIBRARY",-0.1089,-0.01
"152","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",-0.1156,-0.01
"153","IN_CH_STATE_SP_x_FC_SCIENCE_LAB",-0.1262,-0.01
"154","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-0.1615,-0.01
"155","IN_CH_STATE_MS_x_CH_PRIVATE",-0.1699,-0.01
"156","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-0.1716,-0.01
"157","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.1872,-0.01
"158","IN_CH_STATE_SE_x_FC_HAS_SPORTS_QUAD",-0.2082,-0.01
"159","IN_CH_STATE_RN_x_CH_MUNICIPAL",-0.2702,-0.02
"160","IN_CH_STATE_MA_x_FC_WATER_PUBLIC",-0.2765,-0.02
"161","IN_CH_STATE_SE_x_CH_MUNICIPAL",-0.2775,-0.02
"162","IN_CH_STATE_CE_x_CH_MUNICIPAL",-0.3044,-0.02
"163","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",-0.3328,-0.02
"164","IN_CH_STATE_BA_x_CH_MUNICIPAL",-0.3453,-0.02
"165","IN_CH_MUNICIPAL_x_FC_COMPUTER",-0.3491,-0.02
"166","IN_CH_STATE_PE_x_FC_COMPUTER_LAB",-0.3499,-0.02
"167","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.4056,-0.03
"168","IN_CH_STATE_AC_x_CH_MUNICIPAL",-0.421,-0.03
"169","IN_CH_STATE_PI_x_FC_LIBRARY",-0.4238,-0.03
"170","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.4291,-0.03
"171","IN_CH_STATE_RJ_x_FC_ANTENNA_EQUIPMENT",-0.449,-0.03
"172","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-0.4628,-0.03
"173","IN_CH_STATE_SP_x_CH_PRIVATE",-0.4817,-0.03
"174","IN_CH_STATE_MA_x_FC_LIBRARY",-0.4845,-0.03
"175","IN_CH_STATE_RO_x_CH_PRIVATE",-0.4959,-0.03
"176","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-0.538,-0.04
"177","CH_STATE_PB",-0.5435,-0.04
"178","IN_CH_STATE_GO_x_CH_PRIVATE",-0.5438,-0.04
"179","IN_CH_STATE_GO_x_FC_HAS_SPORTS_QUAD",-0.5817,-0.04
"180","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-0.588,-0.04
"181","IN_CH_STATE_PB_x_CH_PRIVATE",-0.6006,-0.04
"182","CH_STATE_AP",-0.607,-0.04
"183","IN_CH_FUNDAMENTAL_EDU_I_x_FC_TV_EQUIPMENT",-0.6733,-0.04
"184","IN_CH_STATE_TO_x_CH_MUNICIPAL",-0.6874,-0.05
"185","IN_CH_STATE_MT_x_CH_RURAL",-0.7029,-0.05
"186","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.7093,-0.05
"187","IN_CH_STATE_DF_x_CH_RURAL",-0.7321,-0.05
"188","IN_CH_STATE_MG_x_CH_MUNICIPAL",-0.7505,-0.05
"189","IN_CH_STATE_GO_x_CH_SCHOOL_LARGE_SIZE",-0.7577,-0.05
"190","IN_CH_STATE_SC_x_CH_SCHOOL_LARGE_SIZE",-0.7682,-0.05
"191","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-0.7985,-0.05
"192","IN_CH_STATE_AM_x_CH_MUNICIPAL",-0.8105,-0.05
"193","IN_CH_STATE_ES_x_FC_ANTENNA_EQUIPMENT",-0.8173,-0.05
"194","IN_CH_STATE_MA_x_CH_SCHOOL_LARGE_SIZE",-0.8466,-0.06
"195","IN_CH_STATE_AP_x_FC_COMPUTER_LAB",-0.8504,-0.06
"196","IN_CH_STATE_RN_x_FC_NO_SPORTS_QUAD",-0.8795,-0.06
"197","FC_TV_EQUIPMENT",-0.8857,-0.06
"198","IN_CH_STATE_PI_x_FC_COMPUTER_LAB",-0.9166,-0.06
"199","IN_CH_STATE_BA_x_FC_NO_SPORTS_QUAD",-0.9274,-0.06
"200","IN_CH_STATE_RR_x_CH_RURAL",-0.9291,-0.06
"201","IN_CH_STATE_RN_x_CH_SCHOOL_LARGE_SIZE",-0.9723,-0.06
"202","IN_CH_RURAL_x_FC_SCIENCE_LAB",-1.0142,-0.07
"203","IN_CH_STATE_RO_x_FC_WATER_PUBLIC",-1.0323,-0.07
"204","IN_CH_STATE_MA_x_FC_COMPUTER_LAB",-1.0417,-0.07
"205","IN_CH_STATE_GO_x_CH_RURAL",-1.065,-0.07
"206","IN_CH_STATE_SP_x_FC_LIBRARY",-1.1052,-0.07
"207","IN_CH_STATE_AP_x_FC_HAS_SPORTS_QUAD",-1.1121,-0.07
"208","IN_CH_STATE_AL_x_FC_COMPUTER_LAB",-1.119,-0.07
"209","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.1213,-0.07
"210","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-1.2075,-0.08
"211","IN_CH_STATE_AP_x_CH_URBAN",-1.2388,-0.08
"212","IN_CH_STATE_MT_x_FC_NO_SPORTS_QUAD",-1.241,-0.08
"213","IN_CH_STATE_RR_x_CH_MUNICIPAL",-1.2593,-0.08
"214","IN_CH_STATE_BA_x_CH_URBAN",-1.2868,-0.09
"215","IN_CH_STATE_AM_x_FC_NO_SPORTS_QUAD",-1.2973,-0.09
"216","IN_CH_STATE_PE_x_CH_URBAN",-1.2996,-0.09
"217","IN_CH_STATE_PB_x_CH_STATE",-1.3003,-0.09
"218","IN_CH_STATE_PR_x_CH_RURAL",-1.3352,-0.09
"219","IN_CH_STATE_RN_x_CH_URBAN",-1.3397,-0.09
"220","IN_CH_STATE_MG_x_FC_LIBRARY",-1.3701,-0.09
"221","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-1.3864,-0.09
"222","IN_CH_STATE_PI_x_FC_HAS_SPORTS_QUAD",-1.3991,-0.09
"223","IN_CH_STATE_ES_x_CH_PRIVATE",-1.4221,-0.09
"224","IN_CH_STATE_MG_x_CH_URBAN",-1.4278,-0.1
"225","IN_CH_STATE_MA_x_CH_MUNICIPAL",-1.4293,-0.1
"226","FC_ELECTR_PUBLIC",-1.4425,-0.1
"227","IN_CH_STATE_AM_x_FC_WATER_PUBLIC",-1.4466,-0.1
"228","IN_CH_STATE_PA_x_CH_FEDERAL",-1.4789,-0.1
"229","IN_CH_STATE_SE_x_CH_RURAL",-1.4928,-0.1
"230","IN_CH_STATE_PI_x_CH_STATE",-1.5128,-0.1
"231","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",-1.5331,-0.1
"232","IN_CH_STATE_MS_x_CH_RURAL",-1.6547,-0.11
"233","IN_CH_STATE_PI_x_CH_URBAN",-1.6626,-0.11
"234","IN_CH_MUNICIPAL_x_FC_COMPUTER_LAB",-1.7682,-0.12
"235","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-1.7743,-0.12
"236","IN_CH_STATE_PA_x_FC_COMPUTER_LAB",-1.7992,-0.12
"237","IN_CH_STATE_PA_x_CH_PRIVATE",-1.8033,-0.12
"238","IN_CH_STATE_AL_x_CH_PRIVATE",-1.8261,-0.12
"239","CH_PRIVATE",-1.9224,-0.13
"240","IN_CH_STATE_RR_x_FC_NO_SPORTS_QUAD",-1.9544,-0.13
"241","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-2.0643,-0.14
"242","FC_COMPUTER",-2.1051,-0.14
"243","IN_CH_STATE_PB_x_CH_URBAN",-2.1122,-0.14
"244","IN_CH_STATE_RS_x_CH_RURAL",-2.1541,-0.14
"245","IN_CH_STATE_PA_x_CH_URBAN",-2.2641,-0.15
"246","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-2.2981,-0.15
"247","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-2.3418,-0.16
"248","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-2.3504,-0.16
"249","IN_CH_STATE_AL_x_CH_URBAN",-2.4144,-0.16
"250","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-2.485,-0.17
"251","IN_CH_STATE_SE_x_CH_PRIVATE",-2.6982,-0.18
"252","IN_CH_STATE_CE_x_CH_URBAN",-2.928,-0.19
"253","IN_CH_STATE_AL_x_CH_STATE",-3.0898,-0.21
"254","IN_CH_STATE_AP_x_CH_PRIVATE",-3.1395,-0.21
"255","IN_CH_STATE_PE_x_CH_PRIVATE",-3.1485,-0.21
"256","IN_CH_STATE_MS_x_FC_NO_SPORTS_QUAD",-3.2035,-0.21
"257","IN_CH_STATE_PE_x_CH_MUNICIPAL",-3.405,-0.23
"258","IN_CH_STATE_RR_x_CH_FEDERAL",-4.0683,-0.27
"259","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",-4.1679,-0.28
"260","STR_TEACHERS_ONLY_FUNDEDU",-6.1352,-0.41
"261","STR_TEACHERS_INCOMPLETE_FUNDEDU",-9.709,-0.65
