"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_STATE_PA_x_FC_ANTENNA_EQUIPMENT",0.0228,-0.11
"79","IN_CH_STATE_MA_x_CH_STATE",0.0224,-0.1
"80","IN_CH_STATE_DF_x_CH_PRIVATE",0.0217,-0.1
"81","IN_CH_STATE_BA_x_CH_STATE",0.0211,-0.1
"82","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",0.0199,-0.09
"83","IN_CH_STATE_ES_x_FC_SCIENCE_LAB",0.0181,-0.08
"84","IN_CH_STATE_AM_x_FC_LIBRARY",0.0173,-0.08
"85","IN_CH_STATE_CE_x_FC_SCIENCE_LAB",0.017,-0.08
"86","CH_SCHOOL_LARGE_SIZE",0.0152,-0.07
"87","IN_CH_FUNDAMENTAL_EDU_T_x_FC_LIBRARY",0.0151,-0.07
"88","IN_CH_STATE_GO_x_FC_WATER_PUBLIC",0.0144,-0.07
"89","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",0.014,-0.07
"90","IN_CH_PRIVATE_x_FC_SEWAGE_PUBLIC",0.012,-0.06
"91","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",0.0113,-0.05
"92","IN_CH_STATE_SP_x_CH_FUNDAMENTAL_EDU_I",0.0105,-0.05
"93","IN_CH_STATE_PR_x_CH_MUNICIPAL",0.0103,-0.05
"94","IN_CH_STATE_PE_x_FC_SEWAGE_PUBLIC",0.0093,-0.04
"95","IN_CH_STATE_RS_x_FC_COMPUTER",0.0092,-0.04
"96","IN_CH_SCHOOL_LARGE_SIZE_x_FC_WATER",0.0074,-0.03
"97","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",0.0061,-0.03
"98","IN_CH_PRIVATE_x_FC_WATER_PUBLIC",0.006,-0.03
"99","FC_HAS_SPORTS_QUAD",0.0047,-0.02
"100","IN_CH_MUNICIPAL_x_FC_LIBRARY",0.0044,-0.02
"101","IN_CH_STATE_TO_x_CH_STATE",0.0035,-0.02
"102","IN_CH_URBAN_x_FC_SEWAGE_PUBLIC",0.0033,-0.02
"103","CH_STATE_SP",0.003,-0.01
"104","CH_CLASSES_FUNDAMENTAL_EDU_I",0.0027,-0.01
"105","CLASS_SIZE",0.002,-0.01
"106","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",0.0018,-0.01
"107","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",7e-04,0
"108","FC_ANTENNA_EQUIPMENT",6e-04,0
"109","IN_CH_SCHOOL_LARGE_SIZE_x_FC_TV_EQUIPMENT",6e-04,0
"110","IN_CH_STATE_RS_x_FC_TV_EQUIPMENT",3e-04,0
"111","CH_STATE_RS",1e-04,0
"112","FC_ROOMS_USED",1e-04,0
"113","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_I",1e-04,0
"114","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR_PUBLIC",1e-04,0
"115","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ANTENNA_EQUIPMENT",1e-04,0
"116","IN_CH_FUNDAMENTAL_EDU_T_x_FC_COMPUTER",1e-04,0
"117","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ELECTR_PUBLIC",1e-04,0
"118","FC_NUMBER_COMPUTERS",0,0
"119","ST_TOTAL_STAFF",0,0
"120","IN_CH_STATE_AL_x_FC_WATER",0,0
"121","IN_CH_STATE_AL_x_FC_ELECTR",0,0
"122","IN_CH_STATE_AL_x_FC_SEWAGE",0,0
"123","IN_CH_STATE_BA_x_FC_ELECTR",0,0
"124","IN_CH_STATE_RS_x_FC_WATER",0,0
