"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_STATE_TO_x_FC_NO_SPORTS_QUAD",-0.6936,-0.47
"81","IN_CH_STATE_AL_x_FC_ANTENNA_EQUIPMENT",-0.7225,-0.48
"82","IN_CH_STATE_PB_x_FC_HAS_SPORTS_QUAD",-0.7233,-0.49
"83","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-0.7655,-0.51
"84","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.8387,-0.56
"85","IN_CH_STATE_BA_x_FC_SCIENCE_LAB",-0.8925,-0.6
"86","IN_CH_STATE_CE_x_FC_SCIENCE_LAB",-0.9602,-0.64
"87","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-1.0388,-0.7
"88","IN_CH_STATE_PE_x_FC_SCIENCE_LAB",-1.0956,-0.73
"89","IN_CH_STATE_RN_x_FC_SCIENCE_LAB",-1.1337,-0.76
"90","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-1.6301,-1.09
"91","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-1.8745,-1.26
"92","IN_CH_RURAL_x_FC_SCIENCE_LAB",-1.9418,-1.3
"93","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-2.1254,-1.43
"94","IN_CH_STATE_AC_x_CH_PRIVATE",-2.2892,-1.54
"95","IN_CH_STATE_RR_x_FC_ANTENNA_EQUIPMENT",-2.4827,-1.67
"96","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",-2.8251,-1.89
"97","IN_CH_STATE_RN_x_CH_FEDERAL",-2.8825,-1.93
"98","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-4.0145,-2.69
"99","IN_CH_STATE_AM_x_CH_FEDERAL",-20.2014,-13.55
