"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_AL_x_FC_ANTENNA_EQUIPMENT",-3.0102,-0.26
"80","IN_CH_STATE_RR_x_CH_MUNICIPAL",-3.0243,-0.26
"81","IN_CH_FUNDAMENTAL_EDU_T_x_FC_LIBRARY",-3.028,-0.26
"82","IN_CH_STATE_ES_x_CH_STATE",-3.0638,-0.27
"83","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-3.17,-0.28
"84","IN_CH_STATE_CE_x_FC_SCIENCE_LAB",-3.5001,-0.31
"85","IN_CH_STATE_RO_x_CH_RURAL",-3.6386,-0.32
"86","IN_CH_STATE_PR_x_CH_RURAL",-3.7603,-0.33
"87","IN_CH_STATE_TO_x_CH_RURAL",-3.7893,-0.33
"88","IN_CH_STATE_AL_x_CH_STATE",-4.3337,-0.38
"89","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-4.4956,-0.39
"90","IN_CH_STATE_SP_x_CH_RURAL",-4.7061,-0.41
"91","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-5.6137,-0.49
"92","IN_CH_STATE_RN_x_FC_SCIENCE_LAB",-5.6972,-0.5
"93","IN_CH_STATE_AP_x_FC_INTERNET",-6.2168,-0.54
"94","IN_CH_URBAN_x_FC_COMPUTER",-6.2237,-0.54
"95","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-6.5071,-0.57
"96","IN_CH_STATE_RJ_x_FC_COMPUTER_LAB",-6.8798,-0.6
"97","STR_TEACHERS_INCOMPLETE_FUNDEDU",-6.9462,-0.61
"98","STR_TEACHERS_ONLY_FUNDEDU",-7.254,-0.63
"99","IN_CH_STATE_AC_x_FC_SEWAGE_PUBLIC",-7.2828,-0.64
"100","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-8.1986,-0.72
"101","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-9.1347,-0.8
"102","IN_CH_STATE_RR_x_FC_SCIENCE_LAB",-11.1789,-0.98
"103","IN_CH_STATE_ES_x_CH_PRIVATE",-11.8262,-1.03
"104","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-12.6387,-1.1
"105","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-12.9537,-1.13
"106","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-14.7113,-1.28
