"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_STATE_x_FC_COMPUTER_LAB",8e-04,0
"79","ST_TOTAL_STAFF",2e-04,0
"80","CH_MATRI_FUNDAMENTAL_EDU",1e-04,0
"81","FC_NUMBER_COMPUTERS",1e-04,0
"82","IN_CH_FUNDAMENTAL_EDU_T_x_FC_WATER",-0.0073,0
"83","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-0.0119,0.01
"84","IN_CH_STATE_BA_x_FC_COMPUTER_LAB",-0.0415,0.03
"85","CH_FUNDAMENTAL_EDU_T",-0.0582,0.04
"86","IN_CH_STATE_PE_x_CH_MUNICIPAL",-0.0667,0.04
"87","IN_CH_STATE_TO_x_CH_PRIVATE",-0.0916,0.06
"88","IN_CH_STATE_AP_x_FC_SEWAGE_PUBLIC",-0.1037,0.07
"89","IN_CH_STATE_PR_x_FC_LIBRARY",-0.1088,0.07
"90","IN_CH_STATE_SE_x_CH_RURAL",-0.1099,0.07
"91","IN_CH_STATE_RN_x_CH_RURAL",-0.1143,0.07
"92","IN_CH_STATE_BA_x_FC_WATER_PUBLIC",-0.1149,0.07
"93","IN_CH_RURAL_x_FC_WATER_PUBLIC",-0.1162,0.07
"94","IN_CH_STATE_CE_x_FC_COMPUTER_LAB",-0.1188,0.08
"95","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.1351,0.09
"96","IN_CH_STATE_CE_x_CH_MUNICIPAL",-0.1641,0.11
"97","IN_CH_STATE_PB_x_CH_URBAN",-0.1667,0.11
"98","IN_CH_RURAL_x_FC_TV_EQUIPMENT",-0.1784,0.11
"99","IN_CH_STATE_AC_x_FC_SEWAGE",-0.1799,0.12
"100","IN_CH_STATE_MG_x_CH_PRIVATE",-0.2164,0.14
"101","FC_WATER",-0.2201,0.14
"102","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.2209,0.14
"103","IN_CH_STATE_PE_x_CH_RURAL",-0.2369,0.15
"104","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.2466,0.16
"105","IN_CH_STATE_AC_x_FC_ELECTR_PUBLIC",-0.2697,0.17
"106","IN_CH_FUNDAMENTAL_EDU_T_x_FC_SEWAGE",-0.2856,0.18
"107","IN_CH_RURAL_x_FC_COMPUTER",-0.2856,0.18
"108","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.3325,0.21
"109","IN_CH_STATE_PI_x_FC_LIBRARY",-0.37,0.24
"110","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.3717,0.24
"111","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.3893,0.25
"112","IN_CH_STATE_PR_x_CH_PRIVATE",-0.4718,0.3
"113","IN_CH_STATE_ES_x_CH_RURAL",-0.6403,0.41
"114","IN_CH_STATE_MA_x_CH_URBAN",-0.6896,0.44
"115","IN_CH_FUNDAMENTAL_EDU_T_x_FC_NO_SPORTS_QUAD",-0.7937,0.51
"116","IN_CH_STATE_AM_x_CH_URBAN",-0.877,0.56
"117","IN_CH_STATE_PI_x_CH_STATE",-0.9534,0.61
"118","IN_CH_STATE_PE_x_CH_FEDERAL",-1.1072,0.71
"119","IN_CH_STATE_RN_x_CH_PRIVATE",-1.118,0.72
"120","IN_CH_STATE_SE_x_CH_STATE",-1.3585,0.87
"121","IN_CH_STATE_MA_x_CH_FEDERAL",-4.079,2.61
"122","IN_CH_STATE_RO_x_CH_FEDERAL",-7.6992,4.93
