"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_STATE_PR_x_CH_RURAL",-2.7258,-0.3
"79","IN_CH_STATE_PE_x_CH_PRIVATE",-2.7371,-0.3
"80","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-3.2405,-0.36
"81","IN_CH_STATE_RO_x_CH_RURAL",-3.2721,-0.36
"82","IN_CH_STATE_TO_x_CH_RURAL",-3.4712,-0.39
"83","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-3.8405,-0.43
"84","IN_CH_STATE_SP_x_CH_RURAL",-3.9643,-0.44
"85","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-3.9685,-0.44
"86","IN_CH_URBAN_x_FC_COMPUTER",-3.9864,-0.44
"87","IN_CH_STATE_RJ_x_FC_COMPUTER_LAB",-4.4781,-0.5
"88","STR_TEACHERS_INCOMPLETE_FUNDEDU",-4.5079,-0.5
"89","IN_CH_STATE_AC_x_FC_SEWAGE_PUBLIC",-4.6131,-0.51
"90","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-4.6597,-0.52
"91","IN_CH_STATE_AP_x_FC_INTERNET",-4.9093,-0.55
"92","IN_CH_STATE_CE_x_FC_SCIENCE_LAB",-5.1334,-0.57
"93","STR_TEACHERS_ONLY_FUNDEDU",-5.5052,-0.61
"94","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-5.7616,-0.64
"95","IN_CH_STATE_RN_x_FC_SCIENCE_LAB",-5.8755,-0.65
"96","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-6.5973,-0.73
"97","IN_CH_STATE_RR_x_FC_SCIENCE_LAB",-6.8085,-0.76
"98","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-7.5074,-0.83
"99","IN_CH_STATE_ES_x_CH_PRIVATE",-7.5551,-0.84
"100","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-8.9704,-1
"101","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-11.361,-1.26
"102","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-11.3652,-1.26
"103","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-12.0211,-1.34
"104","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-15.8838,-1.76
"105","IN_CH_STATE_PI_x_CH_FEDERAL",-16.903,-1.88
"106","IN_CH_RURAL_x_FC_SCIENCE_LAB",-19.6325,-2.18
"107","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-21.599,-2.4
"108","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-27.9436,-3.1
"109","IN_CH_STATE_AC_x_CH_PRIVATE",-28.3721,-3.15
"110","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",-37.6694,-4.18
"111","IN_CH_STATE_RN_x_CH_FEDERAL",-51.7322,-5.75
"112","IN_CH_STATE_AM_x_CH_FEDERAL",-91.1353,-10.12
"113","IN_CH_STATE_PB_x_CH_FEDERAL",-95.8301,-10.64
"114","IN_CH_STATE_ES_x_CH_FEDERAL",-111.9504,-12.43
