"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_SC_x_CH_RURAL",-1.8875,-0.24
"80","IN_CH_STATE_PE_x_CH_PRIVATE",-1.8884,-0.24
"81","IN_CH_STATE_MG_x_FC_TV_EQUIPMENT",-1.9576,-0.25
"82","IN_CH_STATE_AL_x_FC_ANTENNA_EQUIPMENT",-2.0205,-0.26
"83","IN_CH_STATE_TO_x_FC_NO_SPORTS_QUAD",-2.0371,-0.26
"84","IN_CH_STATE_ES_x_CH_STATE",-2.0833,-0.27
"85","IN_CH_STATE_RR_x_CH_MUNICIPAL",-2.1623,-0.28
"86","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-2.2229,-0.29
"87","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-2.2527,-0.29
"88","IN_CH_STATE_PR_x_CH_RURAL",-2.4156,-0.31
"89","IN_CH_STATE_TO_x_CH_RURAL",-2.5303,-0.33
"90","IN_CH_STATE_AL_x_CH_STATE",-2.7916,-0.36
"91","IN_CH_STATE_RO_x_CH_RURAL",-2.8821,-0.37
"92","IN_CH_STATE_SP_x_CH_RURAL",-3.1516,-0.41
"93","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-3.2268,-0.42
"94","IN_CH_STATE_CE_x_FC_SCIENCE_LAB",-3.3596,-0.44
"95","IN_CH_URBAN_x_FC_COMPUTER",-4.0714,-0.53
"96","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-4.0784,-0.53
"97","IN_CH_STATE_BA_x_CH_FEDERAL",-4.3709,-0.57
"98","IN_CH_STATE_RJ_x_FC_COMPUTER_LAB",-4.3858,-0.57
"99","IN_CH_STATE_AP_x_FC_INTERNET",-4.39,-0.57
"100","STR_TEACHERS_INCOMPLETE_FUNDEDU",-4.5514,-0.59
"101","IN_CH_STATE_RN_x_FC_SCIENCE_LAB",-4.6156,-0.6
"102","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-4.752,-0.62
"103","STR_TEACHERS_ONLY_FUNDEDU",-4.8499,-0.63
"104","IN_CH_STATE_AC_x_FC_SEWAGE_PUBLIC",-4.9749,-0.64
"105","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-5.7081,-0.74
"106","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-6.4604,-0.84
"107","IN_CH_STATE_ES_x_CH_PRIVATE",-7.9582,-1.03
"108","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-9.3058,-1.21
"109","IN_CH_STATE_RR_x_FC_SCIENCE_LAB",-9.3192,-1.21
"110","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-9.5006,-1.23
"111","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-9.6556,-1.25
"112","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-10.0047,-1.3
"113","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-16.0494,-2.08
"114","IN_CH_RURAL_x_FC_SCIENCE_LAB",-16.9898,-2.2
"115","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-19.1333,-2.48
"116","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-23.1678,-3
"117","IN_CH_STATE_PI_x_CH_FEDERAL",-24.5567,-3.18
"118","IN_CH_STATE_AC_x_CH_PRIVATE",-33.9688,-4.4
"119","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",-37.0617,-4.8
"120","IN_CH_STATE_RN_x_CH_FEDERAL",-43.3408,-5.61
"121","IN_CH_STATE_AM_x_CH_FEDERAL",-60.6642,-7.86
"122","IN_CH_STATE_PB_x_CH_FEDERAL",-100.7495,-13.05
"123","IN_CH_STATE_ES_x_CH_FEDERAL",-113.6108,-14.72
