"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_FUNDAMENTAL_EDU_T_x_FC_LIBRARY",-2.3317,-0.25
"81","IN_CH_STATE_TO_x_FC_NO_SPORTS_QUAD",-2.4016,-0.26
"82","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",-2.4406,-0.27
"83","IN_CH_STATE_MG_x_CH_RURAL",-2.5051,-0.27
"84","IN_CH_STATE_PR_x_CH_RURAL",-2.8965,-0.32
"85","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-2.9273,-0.32
"86","IN_CH_STATE_AL_x_CH_STATE",-2.9701,-0.32
"87","IN_CH_STATE_RR_x_FC_ANTENNA_EQUIPMENT",-3.0626,-0.33
"88","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-3.0873,-0.34
"89","IN_CH_STATE_RO_x_CH_RURAL",-3.3649,-0.37
"90","IN_CH_STATE_TO_x_CH_RURAL",-3.5719,-0.39
"91","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-3.7317,-0.41
"92","IN_CH_STATE_SP_x_CH_RURAL",-3.8635,-0.42
"93","IN_CH_STATE_RJ_x_FC_COMPUTER_LAB",-4.4139,-0.48
"94","IN_CH_URBAN_x_FC_COMPUTER",-4.5163,-0.49
"95","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-4.7326,-0.52
"96","STR_TEACHERS_INCOMPLETE_FUNDEDU",-4.7359,-0.52
"97","IN_CH_STATE_AC_x_FC_SEWAGE_PUBLIC",-5.1504,-0.56
"98","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-5.2542,-0.57
"99","IN_CH_STATE_AP_x_FC_INTERNET",-5.3753,-0.59
"100","STR_TEACHERS_ONLY_FUNDEDU",-5.7346,-0.62
"101","IN_CH_STATE_CE_x_FC_SCIENCE_LAB",-5.9567,-0.65
"102","IN_CH_STATE_RN_x_FC_SCIENCE_LAB",-5.9834,-0.65
"103","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-6.4925,-0.71
"104","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-7.2891,-0.79
"105","IN_CH_STATE_ES_x_CH_PRIVATE",-7.588,-0.83
"106","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-9.6387,-1.05
"107","IN_CH_STATE_RR_x_FC_SCIENCE_LAB",-10.9254,-1.19
"108","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-11.1521,-1.21
"109","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-11.2374,-1.22
"110","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-12.2444,-1.33
"111","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-12.9432,-1.41
"112","IN_CH_STATE_PI_x_CH_FEDERAL",-14.8542,-1.62
"113","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-17.9042,-1.95
"114","IN_CH_RURAL_x_FC_SCIENCE_LAB",-19.3656,-2.11
"115","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-28.8239,-3.14
"116","IN_CH_STATE_AC_x_CH_PRIVATE",-33.1882,-3.61
"117","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",-36.7137,-4
"118","IN_CH_STATE_RN_x_CH_FEDERAL",-51.0828,-5.56
"119","IN_CH_STATE_PB_x_CH_FEDERAL",-87.9979,-9.58
"120","IN_CH_STATE_AM_x_CH_FEDERAL",-103.67,-11.28
"121","IN_CH_STATE_ES_x_CH_FEDERAL",-117.071,-12.74
