"","Variable","Coefficient","Coefficient/ATE"
"79","CH_MATRI_FUNDAMENTAL_EDU_T",0,0
"80","CH_FUNDAMENTAL_EDU_T",-6e-04,0
"81","IN_CH_FUNDAMENTAL_EDU_T_x_FC_WATER",-0.0069,0
"82","IN_CH_STATE_PB_x_CH_URBAN",-0.0685,0.03
"83","IN_CH_STATE_MA_x_CH_MUNICIPAL",-0.0711,0.03
"84","IN_CH_STATE_PR_x_FC_LIBRARY",-0.1173,0.05
"85","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.1324,0.06
"86","IN_CH_STATE_TO_x_CH_PRIVATE",-0.1488,0.07
"87","IN_CH_STATE_BA_x_FC_WATER_PUBLIC",-0.1541,0.07
"88","IN_CH_STATE_CE_x_FC_COMPUTER_LAB",-0.171,0.08
"89","IN_CH_RURAL_x_FC_TV_EQUIPMENT",-0.1981,0.09
"90","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.2257,0.1
"91","IN_CH_RURAL_x_FC_WATER_PUBLIC",-0.264,0.12
"92","IN_CH_STATE_AC_x_FC_ELECTR_PUBLIC",-0.3076,0.14
"93","IN_CH_STATE_AC_x_FC_SEWAGE",-0.3098,0.14
"94","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.3248,0.14
"95","IN_CH_STATE_SE_x_CH_RURAL",-0.3374,0.15
"96","IN_CH_RURAL_x_FC_COMPUTER",-0.373,0.16
"97","IN_CH_STATE_MG_x_CH_PRIVATE",-0.4015,0.18
"98","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.4567,0.2
"99","IN_CH_STATE_PE_x_CH_RURAL",-0.5283,0.23
"100","IN_CH_STATE_PI_x_FC_LIBRARY",-0.5541,0.24
"101","IN_CH_FUNDAMENTAL_EDU_T_x_FC_SEWAGE",-0.5629,0.25
"102","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.5667,0.25
"103","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.724,0.32
"104","IN_CH_STATE_ES_x_CH_RURAL",-0.8723,0.38
"105","IN_CH_STATE_AM_x_CH_URBAN",-0.8822,0.39
"106","IN_CH_STATE_PR_x_CH_PRIVATE",-0.9453,0.42
"107","IN_CH_STATE_PI_x_CH_STATE",-1.0368,0.46
"108","FC_WATER",-1.0776,0.47
"109","IN_CH_STATE_RO_x_CH_FEDERAL",-1.1145,0.49
"110","IN_CH_STATE_MA_x_CH_URBAN",-1.1272,0.5
"111","IN_CH_FUNDAMENTAL_EDU_T_x_FC_NO_SPORTS_QUAD",-1.2296,0.54
"112","IN_CH_STATE_SE_x_CH_STATE",-1.3578,0.6
"113","IN_CH_STATE_RN_x_CH_PRIVATE",-1.5647,0.69
"114","IN_CH_STATE_AM_x_CH_PRIVATE",-4.8595,2.14
"115","IN_CH_STATE_MA_x_CH_FEDERAL",-5.1053,2.25
"116","IN_CH_STATE_PE_x_CH_FEDERAL",-11.1241,4.9
