"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_PE_x_FC_SCIENCE_LAB",-0.5513,-0.23
"80","IN_CH_STATE_TO_x_CH_RURAL",-0.5678,-0.23
"81","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.5823,-0.24
"82","IN_CH_STATE_TO_x_FC_NO_SPORTS_QUAD",-0.5962,-0.25
"83","IN_CH_STATE_PR_x_CH_RURAL",-0.6256,-0.26
"84","IN_CH_PRIVATE_x_FC_SEWAGE_PUBLIC",-0.6626,-0.27
"85","IN_CH_URBAN_x_FC_COMPUTER",-0.7006,-0.29
"86","IN_CH_STATE_RR_x_CH_URBAN",-0.7036,-0.29
"87","IN_CH_URBAN_x_FC_INTERNET",-0.7172,-0.3
"88","IN_CH_PRIVATE_x_FC_LIBRARY",-0.7196,-0.3
"89","IN_CH_STATE_SP_x_CH_RURAL",-0.7204,-0.3
"90","IN_CH_STATE_RJ_x_FC_COMPUTER_LAB",-0.7868,-0.32
"91","IN_CH_STATE_AM_x_CH_FEDERAL",-0.7882,-0.32
"92","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-0.8413,-0.35
"93","STR_TEACHERS_INCOMPLETE_FUNDEDU",-0.8743,-0.36
"94","IN_CH_STATE_RO_x_CH_RURAL",-0.9624,-0.4
"95","IN_CH_PRIVATE_x_FC_INTERNET",-0.9754,-0.4
"96","IN_CH_STATE_AP_x_FC_INTERNET",-1.0122,-0.42
"97","STR_TEACHERS_ONLY_FUNDEDU",-1.0512,-0.43
"98","IN_CH_STATE_AC_x_FC_SEWAGE_PUBLIC",-1.1108,-0.46
"99","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-1.1541,-0.48
"100","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.2367,-0.51
"101","IN_CH_STATE_ES_x_CH_PRIVATE",-1.2477,-0.51
"102","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-1.2529,-0.52
"103","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-1.2726,-0.52
"104","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-1.6424,-0.68
"105","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-1.9048,-0.78
"106","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-2.4617,-1.01
"107","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-3.71,-1.53
"108","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-3.8527,-1.59
"109","IN_CH_RURAL_x_FC_SCIENCE_LAB",-3.8926,-1.6
"110","IN_CH_STATE_RR_x_FC_SCIENCE_LAB",-4.4748,-1.84
"111","IN_CH_STATE_PB_x_CH_FEDERAL",-4.5535,-1.88
"112","IN_CH_STATE_AC_x_CH_PRIVATE",-5.7636,-2.37
"113","IN_CH_STATE_RN_x_CH_FEDERAL",-7.6477,-3.15
"114","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",-7.6888,-3.17
"115","IN_CH_STATE_ES_x_CH_FEDERAL",-18.4141,-7.58
