"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_PB_x_FC_NO_SPORTS_QUAD",-0.0044,0
"80","IN_CH_STATE_AM_x_FC_SEWAGE_PUBLIC",-0.0127,0.01
"81","IN_CH_MUNICIPAL_x_FC_ELECTR",-0.0157,0.01
"82","IN_CH_STATE_PI_x_FC_NO_SPORTS_QUAD",-0.0223,0.02
"83","IN_CH_STATE_SC_x_CH_PRIVATE",-0.0346,0.03
"84","IN_CH_STATE_PA_x_FC_ELECTR_PUBLIC",-0.0437,0.04
"85","IN_CH_STATE_BA_x_CH_RURAL",-0.0465,0.04
"86","IN_CH_RURAL_x_FC_COMPUTER",-0.0643,0.06
"87","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.0703,0.06
"88","IN_CH_STATE_PR_x_FC_LIBRARY",-0.0722,0.06
"89","IN_CH_STATE_AC_x_FC_SEWAGE",-0.1077,0.1
"90","IN_CH_STATE_PI_x_FC_LIBRARY",-0.1111,0.1
"91","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.1238,0.11
"92","IN_CH_STATE_MA_x_CH_MUNICIPAL",-0.1595,0.14
"93","IN_CH_RURAL_x_FC_WATER_PUBLIC",-0.1601,0.14
"94","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.1687,0.15
"95","IN_CH_RURAL_x_FC_TV_EQUIPMENT",-0.1838,0.17
"96","IN_CH_STATE_AM_x_CH_URBAN",-0.1876,0.17
"97","IN_CH_STATE_SE_x_CH_STATE",-0.2403,0.22
"98","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.256,0.23
"99","IN_CH_STATE_SE_x_CH_RURAL",-0.2809,0.25
"100","IN_CH_STATE_PR_x_CH_PRIVATE",-0.2891,0.26
"101","IN_CH_STATE_PE_x_CH_RURAL",-0.313,0.28
"102","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.3466,0.31
"103","IN_CH_STATE_PI_x_CH_STATE",-0.3608,0.32
"104","IN_CH_STATE_RN_x_CH_PRIVATE",-0.4124,0.37
"105","IN_CH_STATE_MA_x_CH_URBAN",-0.4169,0.37
"106","IN_CH_STATE_ES_x_CH_RURAL",-0.4286,0.39
"107","IN_CH_FUNDAMENTAL_EDU_T_x_FC_SEWAGE",-0.5137,0.46
"108","IN_CH_FUNDAMENTAL_EDU_T_x_FC_NO_SPORTS_QUAD",-0.7008,0.63
"109","FC_WATER",-1.0881,0.98
"110","IN_CH_STATE_AM_x_CH_PRIVATE",-3.7635,3.38
"111","IN_CH_STATE_PE_x_CH_FEDERAL",-6.095,5.48
