"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-0.8509,-0.08
"80","IN_CH_URBAN_x_FC_WATER_PUBLIC",-1.0393,-0.1
"81","IN_CH_STATE_SE_x_FC_SEWAGE_PUBLIC",-1.0511,-0.1
"82","IN_CH_STATE_CE_x_FC_LIBRARY",-1.1024,-0.11
"83","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.1045,-0.11
"84","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",-1.184,-0.12
"85","IN_CH_STATE_SC_x_FC_TV_EQUIPMENT",-1.1961,-0.12
"86","IN_CH_STATE_PR_x_CH_MUNICIPAL",-1.2154,-0.12
"87","IN_CH_STATE_RO_x_CH_MUNICIPAL",-1.2847,-0.13
"88","STR_TEACHERS_ONLY_FUNDEDU",-1.3367,-0.13
"89","IN_CH_STATE_RS_x_FC_TV_EQUIPMENT",-1.3786,-0.13
"90","IN_CH_STATE_RJ_x_FC_HAS_SPORTS_QUAD",-1.379,-0.13
"91","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-1.4114,-0.14
"92","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-1.586,-0.15
"93","IN_CH_STATE_RN_x_CH_PRIVATE",-1.5876,-0.15
"94","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-1.5923,-0.16
"95","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-1.7113,-0.17
"96","IN_CH_STATE_PB_x_CH_MUNICIPAL",-1.96,-0.19
"97","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-2.0057,-0.2
"98","IN_CH_FUNDAMENTAL_EDU_I_x_FC_LIBRARY",-2.1005,-0.2
"99","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-2.1508,-0.21
"100","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-2.1675,-0.21
"101","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-2.1867,-0.21
"102","IN_CH_RURAL_x_FC_LIBRARY",-2.297,-0.22
"103","IN_CH_STATE_AP_x_FC_HAS_SPORTS_QUAD",-2.3306,-0.23
"104","IN_CH_STATE_ES_x_CH_SCHOOL_LARGE_SIZE",-2.3638,-0.23
"105","IN_CH_PRIVATE_x_FC_HAS_SPORTS_QUAD",-2.3751,-0.23
"106","IN_CH_RURAL_x_FC_ANTENNA_EQUIPMENT",-2.4901,-0.24
"107","IN_CH_STATE_PE_x_CH_RURAL",-2.5517,-0.25
"108","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-2.5847,-0.25
"109","IN_CH_STATE_TO_x_CH_SCHOOL_LARGE_SIZE",-2.8453,-0.28
"110","IN_CH_STATE_AP_x_CH_SCHOOL_LARGE_SIZE",-2.9718,-0.29
"111","IN_CH_STATE_SC_x_CH_RURAL",-3.0435,-0.3
"112","IN_CH_STATE_RS_x_CH_RURAL",-3.292,-0.32
"113","IN_CH_STATE_MG_x_FC_COMPUTER_LAB",-3.3461,-0.33
"114","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",-3.3963,-0.33
