"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_RS_x_FC_TV_EQUIPMENT",-0.7813,-0.09
"80","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-0.8491,-0.09
"81","IN_CH_STATE_SC_x_FC_TV_EQUIPMENT",-0.8516,-0.09
"82","IN_CH_STATE_CE_x_FC_LIBRARY",-0.8852,-0.1
"83","IN_CH_URBAN_x_FC_WATER_PUBLIC",-0.9304,-0.1
"84","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-0.9395,-0.1
"85","STR_TEACHERS_ONLY_FUNDEDU",-1.0206,-0.11
"86","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.0693,-0.12
"87","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-1.1422,-0.13
"88","IN_CH_STATE_RN_x_CH_PRIVATE",-1.1832,-0.13
"89","IN_CH_STATE_RJ_x_FC_HAS_SPORTS_QUAD",-1.2208,-0.13
"90","IN_CH_STATE_ES_x_CH_SCHOOL_LARGE_SIZE",-1.3255,-0.15
"91","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-1.3666,-0.15
"92","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-1.3773,-0.15
"93","IN_CH_FUNDAMENTAL_EDU_I_x_FC_LIBRARY",-1.4075,-0.16
"94","IN_CH_STATE_PB_x_CH_MUNICIPAL",-1.4337,-0.16
"95","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-1.4792,-0.16
"96","IN_CH_STATE_RO_x_CH_MUNICIPAL",-1.59,-0.18
"97","IN_CH_STATE_AP_x_CH_SCHOOL_LARGE_SIZE",-1.8005,-0.2
"98","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-1.8514,-0.2
"99","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-1.8758,-0.21
"100","IN_CH_RURAL_x_FC_LIBRARY",-1.9857,-0.22
"101","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-2.0229,-0.22
"102","IN_CH_RURAL_x_FC_ANTENNA_EQUIPMENT",-2.0298,-0.22
"103","IN_CH_STATE_PE_x_CH_RURAL",-2.0504,-0.23
"104","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-2.2999,-0.25
"105","IN_CH_STATE_TO_x_CH_SCHOOL_LARGE_SIZE",-2.3499,-0.26
"106","IN_CH_STATE_AP_x_FC_HAS_SPORTS_QUAD",-2.5416,-0.28
"107","IN_CH_STATE_SC_x_CH_RURAL",-2.7496,-0.3
"108","IN_CH_STATE_MG_x_FC_COMPUTER_LAB",-2.9838,-0.33
"109","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",-3.0272,-0.33
"110","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-3.0869,-0.34
"111","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-3.1296,-0.35
"112","IN_CH_PRIVATE_x_FC_INTERNET",-3.1389,-0.35
"113","IN_CH_STATE_RS_x_CH_RURAL",-3.2153,-0.36
"114","IN_CH_STATE_PI_x_CH_RURAL",-3.2584,-0.36
"115","IN_CH_PRIVATE_x_FC_HAS_SPORTS_QUAD",-3.4257,-0.38
"116","IN_CH_STATE_MA_x_CH_PRIVATE",-3.4394,-0.38
"117","IN_CH_STATE_RJ_x_CH_RURAL",-3.6564,-0.4
"118","IN_CH_STATE_ES_x_FC_TV_EQUIPMENT",-3.6578,-0.4
"119","IN_CH_STATE_PB_x_CH_RURAL",-3.701,-0.41
"120","FC_INTERNET",-3.9558,-0.44
"121","IN_CH_STATE_PR_x_CH_RURAL",-4.0697,-0.45
"122","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-4.2273,-0.47
"123","IN_CH_STATE_AP_x_FC_INTERNET",-4.3034,-0.48
"124","IN_CH_STATE_RR_x_CH_PRIVATE",-4.6157,-0.51
"125","IN_CH_STATE_SP_x_CH_RURAL",-5.7282,-0.63
"126","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-5.791,-0.64
"127","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-5.8317,-0.64
"128","IN_CH_STATE_x_FC_TV_EQUIPMENT",-6.7629,-0.75
"129","IN_CH_URBAN_x_FC_COMPUTER",-7.2357,-0.8
"130","IN_CH_RURAL_x_FC_SCIENCE_LAB",-7.3955,-0.82
"131","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-8.0248,-0.89
"132","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-8.5034,-0.94
"133","STR_TEACHERS_INCOMPLETE_FUNDEDU",-12.8961,-1.43
"134","IN_CH_STATE_RN_x_CH_FEDERAL",-13.2162,-1.46
"135","IN_CH_STATE_AC_x_CH_PRIVATE",-25.4798,-2.82
"136","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-27.3323,-3.02
"137","IN_CH_STATE_AL_x_CH_FEDERAL",-62.0104,-6.86
"138","IN_CH_STATE_PI_x_CH_FEDERAL",-77.4035,-8.56
"139","IN_CH_STATE_BA_x_CH_FEDERAL",-94.6618,-10.46
"140","IN_CH_STATE_CE_x_CH_FEDERAL",-128.0376,-14.15
"141","IN_CH_FEDERAL_x_FC_NO_SPORTS_QUAD",-172.136,-19.03
"142","IN_CH_STATE_PB_x_CH_FEDERAL",-265.547,-29.36
