"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_STATE_RS_x_FC_TV_EQUIPMENT",-0.4842,-0.06
"81","IN_CH_STATE_SC_x_FC_TV_EQUIPMENT",-0.5286,-0.06
"82","IN_CH_STATE_RR_x_CH_SCHOOL_LARGE_SIZE",-0.5572,-0.07
"83","IN_CH_STATE_RO_x_FC_ELECTR_PUBLIC",-0.5861,-0.07
"84","IN_CH_URBAN_x_FC_WATER_PUBLIC",-0.6155,-0.08
"85","IN_CH_STATE_ES_x_CH_STATE",-0.6159,-0.08
"86","IN_CH_PRIVATE_x_FC_LIBRARY",-0.6242,-0.08
"87","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-0.6773,-0.08
"88","IN_CH_PRIVATE_x_FC_INTERNET",-0.768,-0.09
"89","IN_CH_STATE_SE_x_FC_SEWAGE_PUBLIC",-0.7693,-0.09
"90","IN_CH_STATE_MG_x_FC_LIBRARY",-0.8073,-0.1
"91","IN_CH_STATE_RN_x_FC_SCIENCE_LAB",-0.8849,-0.11
"92","IN_CH_STATE_RJ_x_FC_COMPUTER_LAB",-0.9448,-0.12
"93","IN_CH_STATE_CE_x_FC_INTERNET",-0.9558,-0.12
"94","IN_CH_STATE_RJ_x_FC_HAS_SPORTS_QUAD",-0.9558,-0.12
"95","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.155,-0.14
"96","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-1.1842,-0.15
"97","STR_TEACHERS_ONLY_FUNDEDU",-1.2137,-0.15
"98","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-1.3664,-0.17
"99","IN_CH_FUNDAMENTAL_EDU_I_x_FC_INTERNET",-1.4482,-0.18
"100","IN_CH_STATE_CE_x_FC_LIBRARY",-1.4673,-0.18
"101","IN_CH_STATE_PB_x_CH_MUNICIPAL",-1.4777,-0.18
"102","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-1.5137,-0.19
"103","IN_CH_RURAL_x_FC_ANTENNA_EQUIPMENT",-1.6652,-0.2
"104","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-1.666,-0.2
"105","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-1.6779,-0.21
"106","IN_CH_STATE_PE_x_CH_RURAL",-1.7481,-0.21
"107","IN_CH_STATE_PA_x_CH_PRIVATE",-1.7589,-0.22
"108","FC_INTERNET",-1.7892,-0.22
"109","IN_CH_PRIVATE_x_FC_HAS_SPORTS_QUAD",-1.8511,-0.23
"110","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-1.9561,-0.24
"111","IN_CH_STATE_RN_x_CH_PRIVATE",-1.9833,-0.24
"112","IN_CH_STATE_TO_x_CH_SCHOOL_LARGE_SIZE",-2.1809,-0.27
"113","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-2.412,-0.3
"114","IN_CH_STATE_MG_x_FC_COMPUTER_LAB",-2.5681,-0.31
"115","IN_CH_STATE_SC_x_CH_RURAL",-2.5859,-0.32
"116","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-2.7858,-0.34
"117","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-2.7935,-0.34
"118","IN_CH_RURAL_x_FC_LIBRARY",-2.8338,-0.35
"119","IN_CH_STATE_PI_x_CH_RURAL",-2.8702,-0.35
