"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_STATE_SP_x_CH_MUNICIPAL",0.0289,-0.03
"79","CH_CLASSES_FUNDAMENTAL_EDU_T",0.0118,-0.01
"80","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",0.0092,-0.01
"81","IN_CH_MUNICIPAL_x_FC_LIBRARY",0.009,-0.01
"82","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",0.0046,0
"83","FC_ROOMS_USED",0.0029,0
"84","IN_CH_PRIVATE_x_FC_SCIENCE_LAB",0.001,0
"85","IN_CH_STATE_x_FC_COMPUTER",3e-04,0
"86","ST_TOTAL_STAFF",0,0
"87","CLASS_STUDENT_TEACHER_RATIO",-7e-04,0
"88","IN_CH_STATE_AL_x_CH_RURAL",-0.0016,0
"89","IN_CH_STATE_PB_x_FC_WATER_PUBLIC",-0.002,0
"90","IN_CH_STATE_PA_x_CH_MUNICIPAL",-0.0035,0
"91","IN_CH_STATE_BA_x_FC_ELECTR_PUBLIC",-0.0047,0
"92","IN_CH_STATE_BA_x_CH_RURAL",-0.0054,0
"93","IN_CH_STATE_MA_x_FC_ANTENNA_EQUIPMENT",-0.008,0.01
"94","IN_CH_STATE_AM_x_FC_SEWAGE",-0.0159,0.01
"95","FC_WATER",-0.019,0.02
"96","IN_CH_STATE_PE_x_FC_SEWAGE_PUBLIC",-0.024,0.02
"97","IN_CH_STATE_BA_x_FC_WATER_PUBLIC",-0.0279,0.02
"98","IN_CH_STATE_TO_x_CH_FUNDAMENTAL_EDU_T",-0.0282,0.02
"99","IN_CH_STATE_PA_x_FC_COMPUTER_LAB",-0.0329,0.03
"100","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.0397,0.03
"101","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.0404,0.04
"102","IN_CH_STATE_MG_x_CH_RURAL",-0.0448,0.04
"103","IN_CH_STATE_PA_x_FC_ANTENNA_EQUIPMENT",-0.0477,0.04
"104","IN_CH_FUNDAMENTAL_EDU_T_x_FC_SEWAGE",-0.0582,0.05
"105","IN_CH_STATE_AM_x_FC_COMPUTER",-0.0617,0.05
