"","Variable","Coefficient","Coefficient/ATE"
"78","STR_TEACHERS_ONLY_FUNDEDU",0.064,-0.09
"79","IN_CH_URBAN_x_FC_INTERNET",0.0456,-0.06
"80","IN_CH_STATE_SC_x_FC_LIBRARY",0.0439,-0.06
"81","IN_CH_URBAN_x_FC_WATER_PUBLIC",0.0414,-0.06
"82","IN_CH_STATE_CE_x_FC_INTERNET",0.0406,-0.05
"83","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",0.0381,-0.05
"84","CH_CLASSES_FUNDAMENTAL_EDU_T",0.0242,-0.03
"85","IN_CH_FUNDAMENTAL_EDU_I_x_FC_INTERNET",0.0212,-0.03
"86","IN_CH_STATE_RO_x_FC_WATER_PUBLIC",0.0174,-0.02
"87","FC_ROOMS_USED",0.0058,-0.01
"88","IN_CH_STATE_SP_x_FC_SEWAGE_PUBLIC",0.0054,-0.01
"89","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ELECTR_PUBLIC",0.0051,-0.01
"90","FC_ROOMS_AVAILABLE",0.0044,-0.01
"91","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",0.0023,0
"92","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",0.001,0
"93","ST_TOTAL_STAFF",7e-04,0
"94","FC_COMPUTER_LAB",3e-04,0
"95","IN_CH_STATE_RN_x_FC_WATER_PUBLIC",-0.0027,0
"96","IN_CH_STATE_PB_x_FC_TV_EQUIPMENT",-0.003,0
"97","IN_CH_STATE_PE_x_FC_SEWAGE_PUBLIC",-0.013,0.02
"98","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.021,0.03
"99","FC_SEWAGE",-0.022,0.03
"100","IN_CH_STATE_BA_x_FC_WATER_PUBLIC",-0.0245,0.03
"101","IN_CH_STATE_x_FC_SCIENCE_LAB",-0.0275,0.04
"102","IN_CH_STATE_PE_x_FC_COMPUTER_LAB",-0.0301,0.04
"103","IN_CH_STATE_PA_x_FC_ANTENNA_EQUIPMENT",-0.0383,0.05
"104","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.0393,0.05
"105","IN_CH_STATE_TO_x_FC_ANTENNA_EQUIPMENT",-0.0552,0.07
"106","IN_CH_STATE_PB_x_FC_INTERNET",-0.0627,0.08
"107","IN_CH_STATE_PI_x_FC_HAS_SPORTS_QUAD",-0.0678,0.09
"108","IN_CH_FUNDAMENTAL_EDU_T_x_FC_SEWAGE",-0.0716,0.1
"109","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.0751,0.1
"110","STR_TEACHERS_SECONDARY_FUNDEDU",-0.0758,0.1
"111","IN_CH_STATE_AL_x_CH_RURAL",-0.0778,0.1
"112","IN_CH_STATE_MG_x_CH_RURAL",-0.0818,0.11
"113","IN_CH_STATE_MG_x_CH_MUNICIPAL",-0.0845,0.11
"114","IN_CH_STATE_BA_x_CH_RURAL",-0.0867,0.12
"115","IN_CH_FUNDAMENTAL_EDU_I_x_FC_SEWAGE",-0.0901,0.12
"116","IN_CH_RURAL_x_FC_TV_EQUIPMENT",-0.0918,0.12
"117","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.0977,0.13
"118","IN_CH_STATE_CE_x_FC_SEWAGE_PUBLIC",-0.1074,0.14
"119","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.1172,0.16
"120","IN_CH_STATE_MA_x_CH_URBAN",-0.124,0.17
"121","IN_CH_STATE_TO_x_CH_MUNICIPAL",-0.1342,0.18
"122","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.1351,0.18
