"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",-0.1342,-0.1
"80","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-0.1388,-0.1
"81","IN_CH_STATE_SC_x_FC_SEWAGE_PUBLIC",-0.1495,-0.11
"82","IN_CH_STATE_SP_x_FC_SEWAGE_PUBLIC",-0.1594,-0.12
"83","IN_CH_STATE_SP_x_FC_COMPUTER_LAB",-0.1603,-0.12
"84","IN_CH_MUNICIPAL_x_FC_SEWAGE_PUBLIC",-0.1766,-0.13
"85","STR_TEACHERS_ONLY_FUNDEDU",-0.1769,-0.13
"86","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-0.2037,-0.15
"87","IN_CH_STATE_SC_x_FC_LIBRARY",-0.2047,-0.15
"88","FC_LIBRARY",-0.2144,-0.16
"89","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-0.2186,-0.16
"90","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.2316,-0.17
"91","CH_SCHOOL_LARGE_SIZE",-0.2468,-0.18
"92","IN_CH_STATE_SC_x_CH_PRIVATE",-0.25,-0.18
"93","IN_CH_STATE_PR_x_CH_MUNICIPAL",-0.2597,-0.19
"94","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-0.2862,-0.21
"95","IN_CH_STATE_SC_x_CH_RURAL",-0.368,-0.27
"96","IN_CH_URBAN_x_FC_INTERNET",-0.3832,-0.28
"97","IN_CH_STATE_SC_x_FC_COMPUTER_LAB",-0.3882,-0.28
"98","IN_CH_STATE_RS_x_CH_SCHOOL_LARGE_SIZE",-0.3977,-0.29
"99","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-0.4817,-0.35
"100","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-0.4848,-0.35
"101","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-0.4941,-0.36
"102","IN_CH_STATE_MA_x_CH_PRIVATE",-0.4946,-0.36
"103","IN_CH_STATE_x_FC_TV_EQUIPMENT",-0.5224,-0.38
"104","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-0.5276,-0.38
"105","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.5326,-0.39
"106","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-0.5471,-0.4
"107","IN_CH_STATE_AP_x_FC_COMPUTER_LAB",-0.5714,-0.41
"108","IN_CH_STATE_SC_x_FC_TV_EQUIPMENT",-0.6378,-0.46
"109","IN_CH_STATE_PE_x_CH_RURAL",-0.644,-0.47
"110","IN_CH_URBAN_x_FC_COMPUTER",-0.6495,-0.47
"111","IN_CH_STATE_PB_x_CH_RURAL",-0.6537,-0.47
"112","IN_CH_STATE_PR_x_FC_HAS_SPORTS_QUAD",-0.7449,-0.54
"113","IN_CH_STATE_ES_x_CH_STATE",-0.7604,-0.55
"114","IN_CH_FUNDAMENTAL_EDU_I_x_FC_LIBRARY",-0.7816,-0.57
"115","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",-0.7867,-0.57
"116","IN_CH_RURAL_x_FC_ANTENNA_EQUIPMENT",-0.7981,-0.58
"117","IN_CH_SCHOOL_LARGE_SIZE_x_FC_WATER",-0.8056,-0.58
"118","IN_CH_PRIVATE_x_FC_SCIENCE_LAB",-0.8338,-0.6
"119","IN_CH_STATE_RS_x_CH_MUNICIPAL",-0.8502,-0.62
"120","IN_CH_STATE_SE_x_FC_SEWAGE_PUBLIC",-0.8547,-0.62
