"","Variable","Coefficient","Coefficient/ATE"
"79","ST_TOTAL_STAFF",3e-04,0
"80","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",1e-04,0
"81","ST_FUND_EDU_TEACHERS",0,0
"82","CLASS_STUDENT_TEACHER_RATIO",-8e-04,0
"83","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.0015,0
"84","IN_CH_STATE_AM_x_FC_COMPUTER",-0.0042,0
"85","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.0085,0.01
"86","CH_FUNDAMENTAL_EDU_I",-0.0091,0.01
"87","IN_CH_STATE_BA_x_FC_INTERNET",-0.0109,0.01
"88","IN_CH_STATE_AL_x_CH_MUNICIPAL",-0.015,0.02
"89","IN_CH_STATE_AP_x_CH_MUNICIPAL",-0.0193,0.02
"90","IN_CH_STATE_PB_x_FC_HAS_SPORTS_QUAD",-0.0208,0.02
"91","IN_CH_STATE_RN_x_CH_RURAL",-0.0299,0.03
"92","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.0335,0.04
"93","IN_CH_STATE_RN_x_FC_COMPUTER",-0.0459,0.05
"94","IN_CH_STATE_ES_x_CH_RURAL",-0.0516,0.06
"95","IN_CH_RURAL_x_FC_COMPUTER",-0.0544,0.06
"96","IN_CH_STATE_CE_x_CH_RURAL",-0.0653,0.08
"97","IN_CH_STATE_PE_x_FC_COMPUTER",-0.0654,0.08
"98","IN_CH_STATE_BA_x_FC_WATER_PUBLIC",-0.0664,0.08
"99","IN_CH_STATE_AL_x_FC_COMPUTER",-0.0704,0.08
"100","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",-0.0782,0.09
"101","IN_CH_STATE_PI_x_CH_URBAN",-0.0855,0.1
"102","IN_CH_STATE_PI_x_FC_LIBRARY",-0.0882,0.1
"103","IN_CH_STATE_PB_x_CH_STATE",-0.0911,0.11
"104","IN_CH_STATE_MG_x_CH_RURAL",-0.1149,0.13
"105","IN_CH_FUNDAMENTAL_EDU_I_x_FC_SEWAGE",-0.1188,0.14
"106","IN_CH_STATE_MG_x_CH_MUNICIPAL",-0.1199,0.14
"107","IN_CH_STATE_BA_x_FC_HAS_SPORTS_QUAD",-0.1213,0.14
"108","IN_CH_STATE_RN_x_FC_WATER_PUBLIC",-0.1313,0.15
"109","IN_CH_STATE_PB_x_FC_INTERNET",-0.1353,0.16
"110","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.1376,0.16
"111","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.141,0.16
"112","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",-0.1475,0.17
"113","IN_CH_STATE_SE_x_CH_RURAL",-0.165,0.19
"114","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.1828,0.21
"115","IN_CH_STATE_PR_x_CH_PRIVATE",-0.1863,0.22
"116","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.2002,0.23
"117","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",-0.2143,0.25
"118","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.2169,0.25
"119","IN_CH_RURAL_x_FC_TV_EQUIPMENT",-0.2292,0.26
"120","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.2361,0.27
"121","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.259,0.3
"122","IN_CH_STATE_PB_x_FC_LIBRARY",-0.2673,0.31
