"","Variable","Coefficient","Coefficient/ATE"
"77","IN_CH_STATE_ES_x_CH_URBAN",0.018,-0.04
"78","IN_CH_STATE_PB_x_CH_SCHOOL_LARGE_SIZE",0.0167,-0.04
"79","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",0.0137,-0.03
"80","IN_CH_STATE_AL_x_CH_RURAL",0.0134,-0.03
"81","IN_CH_STATE_PE_x_CH_STATE",0.0124,-0.03
"82","IN_CH_STATE_PB_x_CH_MUNICIPAL",0.0094,-0.02
"83","IN_CH_STATE_PB_x_CH_RURAL",0.0093,-0.02
"84","IN_CH_RURAL_x_FC_WATER",0.0088,-0.02
"85","IN_CH_STATE_PE_x_FC_NO_SPORTS_QUAD",0.0056,-0.01
"86","IN_CH_STATE_AC_x_FC_SCIENCE_LAB",0.005,-0.01
"87","IN_CH_STATE_BA_x_CH_PRIVATE",0.0036,-0.01
"88","IN_CH_STATE_MG_x_FC_WATER_PUBLIC",0.0023,-0.01
"89","CH_RURAL",0.0021,0
"90","CH_MATRI_FUNDAMENTAL_EDU_T",1e-04,0
"91","FC_NUMBER_COMPUTERS",1e-04,0
"92","IN_CH_SCHOOL_LARGE_SIZE_x_FC_TV_EQUIPMENT",1e-04,0
"93","CH_STATE_PE",0,0
"94","IN_CH_STATE_PE_x_FC_WATER",0,0
"95","IN_CH_STATE_RS_x_FC_COMPUTER_LAB",-1e-04,0
"96","IN_CH_STATE_x_FC_WATER_PUBLIC",-2e-04,0
"97","FC_ROOMS_AVAILABLE",-8e-04,0
"98","IN_CH_STATE_BA_x_CH_URBAN",-0.0016,0
"99","ST_FUND_EDU_TEACHERS",-0.0022,0
"100","IN_CH_STATE_AM_x_FC_WATER_PUBLIC",-0.0025,0.01
"101","IN_CH_STATE_RJ_x_CH_RURAL",-0.0031,0.01
"102","IN_CH_STATE_AM_x_FC_COMPUTER",-0.0059,0.01
"103","IN_CH_SCHOOL_LARGE_SIZE_x_FC_HAS_SPORTS_QUAD",-0.0065,0.01
"104","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.0122,0.03
"105","FC_ELECTR",-0.0128,0.03
"106","IN_CH_STATE_SC_x_CH_SCHOOL_LARGE_SIZE",-0.0131,0.03
"107","IN_CH_STATE_AC_x_FC_ELECTR_PUBLIC",-0.0133,0.03
"108","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR",-0.0144,0.03
"109","IN_CH_STATE_PB_x_CH_PRIVATE",-0.0148,0.03
"110","IN_CH_SCHOOL_LARGE_SIZE_x_FC_COMPUTER_LAB",-0.0149,0.03
"111","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.0166,0.04
"112","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",-0.0196,0.04
"113","IN_CH_STATE_PB_x_FC_SEWAGE_PUBLIC",-0.0205,0.05
"114","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.0212,0.05
"115","IN_CH_STATE_MA_x_CH_URBAN",-0.0214,0.05
"116","IN_CH_STATE_AM_x_FC_COMPUTER_LAB",-0.0231,0.05
"117","IN_CH_STATE_AM_x_FC_ANTENNA_EQUIPMENT",-0.0241,0.05
"118","IN_CH_RURAL_x_FC_COMPUTER",-0.038,0.08
"119","IN_CH_RURAL_x_FC_WATER_PUBLIC",-0.0389,0.09
"120","IN_CH_STATE_SE_x_FC_TV_EQUIPMENT",-0.0435,0.1
"121","IN_CH_STATE_SC_x_CH_FUNDAMENTAL_EDU_T",-0.0438,0.1
"122","CH_URBAN",-0.0441,0.1
"123","IN_CH_STATE_RR_x_CH_RURAL",-0.0488,0.11
"124","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-0.0516,0.12
"125","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-0.0521,0.12
"126","IN_CH_STATE_PA_x_CH_STATE",-0.0552,0.12
"127","IN_CH_STATE_RN_x_CH_RURAL",-0.0566,0.13
"128","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.0574,0.13
"129","IN_CH_STATE_MA_x_FC_ANTENNA_EQUIPMENT",-0.0578,0.13
"130","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",-0.0674,0.15
"131","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.0676,0.15
"132","IN_CH_STATE_PI_x_FC_HAS_SPORTS_QUAD",-0.0707,0.16
"133","IN_CH_STATE_PR_x_FC_SEWAGE_PUBLIC",-0.0727,0.16
"134","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.0729,0.16
"135","IN_CH_RURAL_x_FC_TV_EQUIPMENT",-0.0802,0.18
"136","IN_CH_STATE_PA_x_FC_ANTENNA_EQUIPMENT",-0.0814,0.18
"137","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.0814,0.18
"138","IN_CH_STATE_RR_x_CH_STATE",-0.0923,0.21
"139","IN_CH_PRIVATE_x_FC_HAS_SPORTS_QUAD",-0.0947,0.21
"140","IN_CH_STATE_MG_x_CH_RURAL",-0.098,0.22
"141","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.1024,0.23
"142","IN_CH_STATE_MG_x_FC_SCIENCE_LAB",-0.1051,0.23
"143","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.1104,0.25
"144","IN_CH_STATE_RS_x_FC_SCIENCE_LAB",-0.1157,0.26
