"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_STATE_ES_x_FC_WATER_PUBLIC",-0.1121,-0.01
"81","FC_COMPUTER",-0.1206,-0.02
"82","IN_CH_STATE_SC_x_FC_SEWAGE_PUBLIC",-0.1338,-0.02
"83","IN_CH_STATE_ES_x_FC_TV_EQUIPMENT",-0.1565,-0.02
"84","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.1711,-0.02
"85","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-0.1726,-0.02
"86","IN_CH_URBAN_x_FC_WATER_PUBLIC",-0.178,-0.02
"87","IN_CH_MUNICIPAL_x_FC_SEWAGE_PUBLIC",-0.2391,-0.03
"88","IN_CH_STATE_x_FC_COMPUTER",-0.2568,-0.03
"89","IN_CH_STATE_PB_x_CH_SCHOOL_LARGE_SIZE",-0.266,-0.03
"90","IN_CH_STATE_RJ_x_FC_ANTENNA_EQUIPMENT",-0.2768,-0.04
"91","IN_CH_STATE_PR_x_CH_RURAL",-0.4053,-0.05
"92","IN_CH_STATE_SC_x_CH_RURAL",-0.4707,-0.06
"93","IN_CH_STATE_ES_x_FC_HAS_SPORTS_QUAD",-0.4766,-0.06
"94","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.549,-0.07
"95","IN_CH_MUNICIPAL_x_FC_ANTENNA_EQUIPMENT",-0.5725,-0.07
"96","IN_CH_STATE_PR_x_FC_TV_EQUIPMENT",-0.5821,-0.08
"97","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",-0.7226,-0.09
"98","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-0.7298,-0.1
"99","IN_CH_STATE_PR_x_CH_MUNICIPAL",-0.7497,-0.1
"100","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",-0.8144,-0.11
"101","FC_WATER_PUBLIC",-0.8602,-0.11
"102","IN_CH_STATE_AL_x_FC_WATER_PUBLIC",-0.8764,-0.11
"103","IN_CH_STATE_PA_x_CH_RURAL",-0.9569,-0.12
"104","FC_WATER",-0.9614,-0.13
"105","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-1.0319,-0.13
"106","IN_CH_STATE_CE_x_FC_ANTENNA_EQUIPMENT",-1.076,-0.14
"107","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-1.0863,-0.14
"108","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-1.0921,-0.14
"109","IN_CH_STATE_PE_x_FC_NO_SPORTS_QUAD",-1.1657,-0.15
"110","IN_CH_STATE_ES_x_CH_PRIVATE",-1.197,-0.16
"111","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",-1.2222,-0.16
"112","IN_CH_STATE_SP_x_FC_ANTENNA_EQUIPMENT",-1.2547,-0.16
"113","IN_CH_STATE_SC_x_FC_TV_EQUIPMENT",-1.2599,-0.16
"114","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-1.2879,-0.17
"115","IN_CH_STATE_SP_x_FC_SCIENCE_LAB",-1.3376,-0.17
"116","IN_CH_MUNICIPAL_x_FC_COMPUTER_LAB",-1.349,-0.18
"117","IN_CH_STATE_RS_x_CH_MUNICIPAL",-1.4195,-0.19
"118","IN_CH_STATE_PE_x_CH_STATE",-1.4584,-0.19
"119","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-1.4936,-0.19
"120","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",-1.6245,-0.21
"121","IN_CH_STATE_PE_x_CH_PRIVATE",-1.6811,-0.22
