"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_STATE_PR_x_CH_RURAL",0.0076,-0.01
"79","IN_CH_STATE_RJ_x_CH_MUNICIPAL",0.0067,-0.01
"80","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",0.005,-0.01
"81","IN_CH_STATE_PA_x_CH_RURAL",0.0015,0
"82","CH_MATRI_FUNDAMENTAL_EDU_T",1e-04,0
"83","IN_CH_STATE_BA_x_FC_ELECTR",0,0
"84","IN_CH_STATE_x_FC_SCIENCE_LAB",-0.0047,0
"85","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.0389,0.04
"86","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.0395,0.04
"87","IN_CH_STATE_BA_x_FC_NO_SPORTS_QUAD",-0.04,0.04
"88","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.0429,0.04
"89","IN_CH_STATE_SE_x_FC_TV_EQUIPMENT",-0.0474,0.05
"90","IN_CH_STATE_AP_x_FC_NO_SPORTS_QUAD",-0.0478,0.05
"91","IN_CH_STATE_BA_x_CH_MUNICIPAL",-0.0492,0.05
"92","IN_CH_STATE_AM_x_FC_WATER_PUBLIC",-0.0631,0.07
"93","IN_CH_STATE_PB_x_CH_STATE",-0.0683,0.07
"94","IN_CH_STATE_PB_x_FC_SEWAGE_PUBLIC",-0.0786,0.08
"95","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.0864,0.09
"96","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",-0.0969,0.1
"97","IN_CH_STATE_MA_x_FC_COMPUTER",-0.1076,0.11
"98","IN_CH_FUNDAMENTAL_EDU_I_x_FC_SEWAGE",-0.1137,0.12
"99","IN_CH_STATE_BA_x_CH_STATE",-0.1231,0.13
"100","IN_CH_STATE_BA_x_FC_ELECTR_PUBLIC",-0.129,0.14
"101","IN_CH_STATE_AL_x_CH_RURAL",-0.1578,0.17
"102","IN_CH_STATE_BA_x_FC_COMPUTER_LAB",-0.1653,0.17
"103","IN_CH_STATE_MG_x_FC_HAS_SPORTS_QUAD",-0.175,0.18
"104","IN_CH_STATE_RN_x_FC_ANTENNA_EQUIPMENT",-0.1862,0.2
"105","IN_CH_STATE_AC_x_FC_ELECTR_PUBLIC",-0.1931,0.2
"106","IN_CH_STATE_TO_x_CH_RURAL",-0.1974,0.21
"107","STR_TEACHERS_SECONDARY_FUNDEDU",-0.2178,0.23
"108","IN_CH_STATE_PA_x_CH_FEDERAL",-0.2442,0.26
"109","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",-0.2578,0.27
"110","IN_CH_STATE_PA_x_CH_STATE",-0.324,0.34
"111","IN_CH_STATE_AM_x_FC_COMPUTER",-0.325,0.34
"112","IN_CH_STATE_RN_x_CH_RURAL",-0.3334,0.35
"113","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.3436,0.36
"114","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.3498,0.37
"115","IN_CH_STATE_RO_x_CH_RURAL",-0.3723,0.39
"116","IN_CH_STATE_MA_x_FC_ANTENNA_EQUIPMENT",-0.4807,0.5
"117","IN_CH_STATE_SE_x_CH_RURAL",-0.5071,0.53
"118","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.5238,0.55
"119","IN_CH_STATE_SP_x_CH_PRIVATE",-0.5307,0.56
"120","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.5358,0.56
"121","IN_CH_STATE_PI_x_CH_PRIVATE",-0.5621,0.59
