"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_AC_x_FC_SEWAGE_PUBLIC",-0.3322,-0.04
"80","IN_CH_STATE_ES_x_FC_HAS_SPORTS_QUAD",-0.3337,-0.04
"81","IN_CH_STATE_PR_x_FC_TV_EQUIPMENT",-0.4315,-0.05
"82","FC_COMPUTER",-0.5139,-0.06
"83","IN_CH_STATE_ES_x_FC_TV_EQUIPMENT",-0.5381,-0.06
"84","IN_CH_STATE_PA_x_CH_PRIVATE",-0.5449,-0.06
"85","FC_COMPUTER_LAB",-0.5523,-0.06
"86","IN_CH_STATE_SC_x_CH_RURAL",-0.6687,-0.08
"87","IN_CH_MUNICIPAL_x_FC_ANTENNA_EQUIPMENT",-0.6788,-0.08
"88","IN_CH_STATE_PB_x_FC_SCIENCE_LAB",-0.706,-0.08
"89","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",-0.724,-0.08
"90","IN_CH_STATE_AL_x_FC_WATER_PUBLIC",-0.7268,-0.08
"91","IN_CH_STATE_SP_x_FC_SCIENCE_LAB",-0.7543,-0.09
"92","IN_CH_STATE_PA_x_CH_RURAL",-0.799,-0.09
"93","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",-0.8643,-0.1
"94","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",-0.9239,-0.11
"95","IN_CH_STATE_PE_x_CH_PRIVATE",-0.9639,-0.11
"96","IN_CH_MUNICIPAL_x_FC_COMPUTER_LAB",-0.9641,-0.11
"97","IN_CH_STATE_SC_x_FC_TV_EQUIPMENT",-1.0056,-0.12
"98","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-1.0557,-0.12
"99","FC_WATER_PUBLIC",-1.0734,-0.12
"100","IN_CH_STATE_PE_x_CH_STATE",-1.0951,-0.13
"101","IN_CH_STATE_RO_x_CH_PRIVATE",-1.1362,-0.13
"102","IN_CH_STATE_CE_x_FC_ANTENNA_EQUIPMENT",-1.1697,-0.14
"103","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-1.2291,-0.14
"104","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-1.2747,-0.15
"105","IN_CH_STATE_PR_x_CH_MUNICIPAL",-1.3247,-0.15
"106","IN_CH_STATE_SP_x_FC_ANTENNA_EQUIPMENT",-1.3479,-0.16
"107","IN_CH_STATE_PE_x_FC_NO_SPORTS_QUAD",-1.4136,-0.16
"108","IN_CH_STATE_PB_x_CH_RURAL",-1.4567,-0.17
"109","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-1.5024,-0.17
"110","IN_CH_STATE_CE_x_FC_SCIENCE_LAB",-1.5655,-0.18
"111","IN_CH_STATE_RS_x_CH_MUNICIPAL",-1.5789,-0.18
"112","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-1.5861,-0.18
"113","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",-1.5923,-0.18
"114","IN_CH_STATE_TO_x_FC_HAS_SPORTS_QUAD",-1.6271,-0.19
"115","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.7853,-0.21
"116","IN_CH_STATE_PB_x_FC_HAS_SPORTS_QUAD",-1.8916,-0.22
"117","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-1.9829,-0.23
"118","IN_CH_STATE_RJ_x_FC_NO_SPORTS_QUAD",-2.0695,-0.24
"119","IN_CH_STATE_ES_x_FC_SCIENCE_LAB",-2.1885,-0.25
"120","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",-2.3155,-0.27
"121","IN_CH_STATE_ES_x_CH_STATE",-2.3689,-0.27
"122","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-2.4731,-0.29
"123","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-2.5809,-0.3
"124","IN_CH_STATE_RN_x_CH_STATE",-2.6242,-0.3
"125","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-2.6837,-0.31
"126","IN_CH_STATE_CE_x_CH_RURAL",-3.1556,-0.37
"127","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-3.2601,-0.38
"128","IN_CH_STATE_RS_x_CH_RURAL",-3.4737,-0.4
"129","IN_CH_STATE_x_FC_TV_EQUIPMENT",-3.4986,-0.41
"130","IN_CH_RURAL_x_FC_ANTENNA_EQUIPMENT",-3.8509,-0.45
"131","STR_TEACHERS_INCOMPLETE_FUNDEDU",-3.8607,-0.45
"132","IN_CH_STATE_RJ_x_CH_RURAL",-4.13,-0.48
"133","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-4.3051,-0.5
"134","IN_CH_STATE_SE_x_FC_SCIENCE_LAB",-4.6815,-0.54
"135","IN_CH_STATE_PE_x_FC_SCIENCE_LAB",-4.6831,-0.54
"136","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-4.7593,-0.55
"137","IN_CH_URBAN_x_FC_COMPUTER",-4.8794,-0.57
"138","IN_CH_STATE_MG_x_FC_TV_EQUIPMENT",-5.1021,-0.59
"139","IN_CH_STATE_CE_x_CH_PRIVATE",-5.4029,-0.63
"140","IN_CH_STATE_AM_x_CH_PRIVATE",-6.0779,-0.7
"141","IN_CH_RURAL_x_FC_SCIENCE_LAB",-6.27,-0.73
"142","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-7.5186,-0.87
"143","IN_CH_PRIVATE_x_FC_COMPUTER",-7.5656,-0.88
"144","IN_CH_STATE_RO_x_FC_SCIENCE_LAB",-8.1338,-0.94
"145","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-8.8905,-1.03
"146","IN_CH_STATE_PI_x_CH_FEDERAL",-9.1199,-1.06
"147","IN_CH_STATE_MA_x_CH_PRIVATE",-9.1803,-1.06
