"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_MUNICIPAL_x_FC_WATER",0.0825,-0.05
"79","IN_CH_STATE_PE_x_FC_SEWAGE_PUBLIC",0.0694,-0.04
"80","IN_CH_STATE_ES_x_FC_WATER_PUBLIC",0.0685,-0.04
"81","IN_CH_MUNICIPAL_x_FC_WATER_PUBLIC",0.0446,-0.03
"82","IN_CH_STATE_PI_x_CH_RURAL",0.0426,-0.03
"83","CH_STATE_RJ",0.0402,-0.03
"84","IN_CH_STATE_RJ_x_FC_SCIENCE_LAB",0.0309,-0.02
"85","IN_CH_STATE_ES_x_FC_SEWAGE_PUBLIC",0.0275,-0.02
"86","IN_CH_STATE_RJ_x_FC_SEWAGE_PUBLIC",0.0216,-0.01
"87","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",0.0202,-0.01
"88","IN_CH_STATE_TO_x_FC_COMPUTER_LAB",0.0154,-0.01
"89","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",0.0078,0
"90","IN_CH_STATE_PB_x_CH_SCHOOL_LARGE_SIZE",0.0072,0
"91","IN_CH_STATE_RS_x_CH_MUNICIPAL",0.005,0
"92","IN_CH_STATE_RJ_x_FC_WATER_PUBLIC",6e-04,0
"93","CH_MATRI_FUNDAMENTAL_EDU_T",3e-04,0
"94","ST_FUND_EDU_TEACHERS",-5e-04,0
"95","FC_ROOMS_USED",-0.002,0
"96","FC_ROOMS_AVAILABLE",-0.0045,0
"97","IN_CH_STATE_PR_x_CH_SCHOOL_LARGE_SIZE",-0.0165,0.01
"98","IN_CH_STATE_AM_x_FC_HAS_SPORTS_QUAD",-0.0202,0.01
"99","IN_CH_STATE_SE_x_FC_COMPUTER_LAB",-0.0312,0.02
"100","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.0366,0.02
"101","IN_CH_STATE_PB_x_CH_STATE",-0.0377,0.02
"102","IN_CH_STATE_AL_x_CH_RURAL",-0.0528,0.03
"103","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.061,0.04
"104","FC_SEWAGE",-0.0649,0.04
"105","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",-0.0656,0.04
"106","IN_CH_STATE_SC_x_CH_SCHOOL_LARGE_SIZE",-0.0856,0.05
"107","STR_TEACHERS_SECONDARY_FUNDEDU",-0.0871,0.06
"108","IN_CH_STATE_SC_x_CH_FUNDAMENTAL_EDU_T",-0.0879,0.06
"109","IN_CH_STATE_MA_x_FC_COMPUTER_LAB",-0.0892,0.06
"110","IN_CH_STATE_TO_x_CH_PRIVATE",-0.0892,0.06
"111","IN_CH_STATE_x_FC_HAS_SPORTS_QUAD",-0.1057,0.07
"112","IN_CH_STATE_PI_x_CH_URBAN",-0.144,0.09
"113","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.1554,0.1
"114","IN_CH_STATE_RS_x_FC_SEWAGE_PUBLIC",-0.1664,0.11
"115","IN_CH_STATE_MA_x_FC_COMPUTER",-0.176,0.11
"116","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",-0.1829,0.12
"117","FC_ELECTR",-0.1842,0.12
"118","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.1862,0.12
"119","IN_CH_STATE_PB_x_FC_SEWAGE_PUBLIC",-0.1887,0.12
"120","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.1907,0.12
"121","IN_CH_STATE_BA_x_CH_URBAN",-0.1958,0.13
"122","IN_CH_STATE_MG_x_CH_RURAL",-0.1993,0.13
"123","IN_CH_STATE_PR_x_FC_SEWAGE_PUBLIC",-0.2018,0.13
