"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_STATE_ES_x_FC_COMPUTER_LAB",-0.0282,-0.01
"81","IN_CH_STATE_ES_x_FC_SCIENCE_LAB",-0.0322,-0.01
"82","IN_CH_STATE_RN_x_CH_STATE",-0.0475,-0.02
"83","IN_CH_STATE_AL_x_FC_WATER_PUBLIC",-0.0592,-0.02
"84","STR_TEACHERS_INCOMPLETE_FUNDEDU",-0.0928,-0.04
"85","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ANTENNA_EQUIPMENT",-0.1033,-0.04
"86","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.1479,-0.06
"87","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-0.1526,-0.06
"88","IN_CH_STATE_SC_x_FC_HAS_SPORTS_QUAD",-0.1548,-0.06
"89","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ANTENNA_EQUIPMENT",-0.1619,-0.07
"90","IN_CH_STATE_MG_x_FC_COMPUTER",-0.1646,-0.07
"91","IN_CH_STATE_PR_x_FC_SEWAGE_PUBLIC",-0.1671,-0.07
"92","IN_CH_STATE_PR_x_CH_URBAN",-0.1705,-0.07
"93","IN_CH_STATE_PE_x_FC_NO_SPORTS_QUAD",-0.1779,-0.07
"94","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",-0.1832,-0.07
"95","IN_CH_STATE_TO_x_CH_SCHOOL_LARGE_SIZE",-0.2036,-0.08
"96","IN_CH_STATE_SC_x_FC_COMPUTER",-0.2506,-0.1
"97","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",-0.2547,-0.1
"98","IN_CH_STATE_SE_x_FC_SCIENCE_LAB",-0.2553,-0.1
"99","IN_CH_STATE_SP_x_CH_RURAL",-0.2625,-0.11
"100","IN_CH_STATE_PR_x_FC_HAS_SPORTS_QUAD",-0.2722,-0.11
"101","IN_CH_SCHOOL_LARGE_SIZE_x_FC_TV_EQUIPMENT",-0.312,-0.13
"102","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_T",-0.3316,-0.13
"103","IN_CH_STATE_SP_x_FC_ANTENNA_EQUIPMENT",-0.3332,-0.13
"104","IN_CH_STATE_SC_x_CH_SCHOOL_LARGE_SIZE",-0.3414,-0.14
"105","IN_CH_SCHOOL_LARGE_SIZE_x_FC_COMPUTER",-0.36,-0.15
"106","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-0.3604,-0.15
"107","IN_CH_MUNICIPAL_x_FC_SEWAGE_PUBLIC",-0.3812,-0.15
"108","FC_COMPUTER_LAB",-0.3824,-0.15
"109","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-0.3978,-0.16
"110","IN_CH_STATE_SC_x_CH_FUNDAMENTAL_EDU_T",-0.4391,-0.18
"111","IN_CH_STATE_RO_x_CH_PRIVATE",-0.4897,-0.2
"112","IN_CH_STATE_PB_x_CH_RURAL",-0.4909,-0.2
