"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_FUNDAMENTAL_EDU_I_x_FC_SEWAGE",0.5557,0.05
"81","IN_CH_STATE_BA_x_FC_ELECTR",0.5197,0.05
"82","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",0.4943,0.05
"83","IN_CH_STATE_BA_x_CH_URBAN",0.4013,0.04
"84","IN_CH_STATE_SP_x_CH_URBAN",0.385,0.04
"85","IN_CH_STATE_MA_x_CH_SCHOOL_LARGE_SIZE",0.3508,0.03
"86","IN_CH_STATE_AL_x_CH_STATE",0.3307,0.03
"87","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",0.1555,0.01
"88","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",0.0828,0.01
"89","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",0.0603,0.01
"90","IN_CH_STATE_BA_x_CH_MUNICIPAL",0.0544,0.01
"91","IN_CH_STATE_BA_x_FC_HAS_SPORTS_QUAD",0.05,0
"92","IN_CH_STATE_BA_x_FC_SEWAGE",0.0498,0
"93","IN_CH_RURAL_x_FC_COMPUTER",0.0492,0
"94","ST_FUND_EDU_TEACHERS",0.0334,0
"95","FC_ROOMS_AVAILABLE",0.0222,0
"96","IN_CH_STATE_BA_x_FC_ELECTR_PUBLIC",0.0134,0
"97","IN_CH_STATE_SP_x_FC_COMPUTER",0.0072,0
"98","IN_CH_STATE_SP_x_CH_SCHOOL_LARGE_SIZE",-9e-04,0
"99","ST_TOTAL_STAFF",-0.001,0
"100","CH_MATRI_FUNDAMENTAL_EDU_T",-0.0017,0
"101","CH_MUNICIPAL",-0.0032,0
"102","IN_CH_RURAL_x_FC_WATER",-0.0043,0
"103","CH_RURAL",-0.0101,0
"104","IN_CH_STATE_SP_x_CH_RURAL",-0.0143,0
"105","IN_CH_MUNICIPAL_x_FC_WATER",-0.0275,0
"106","IN_CH_STATE_AC_x_FC_SEWAGE_PUBLIC",-0.0367,0
"107","IN_CH_FUNDAMENTAL_EDU_T_x_FC_NO_SPORTS_QUAD",-0.0401,0
