"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_STATE_BA_x_CH_URBAN",-0.0136,0.02
"79","IN_CH_STATE_RN_x_CH_RURAL",-0.0166,0.03
"80","IN_CH_STATE_SC_x_CH_SCHOOL_LARGE_SIZE",-0.018,0.03
"81","IN_CH_PRIVATE_x_FC_HAS_SPORTS_QUAD",-0.0258,0.05
"82","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR",-0.0262,0.05
"83","IN_CH_STATE_PE_x_CH_RURAL",-0.0324,0.06
"84","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR_PUBLIC",-0.0435,0.08
"85","IN_CH_STATE_MA_x_FC_COMPUTER_LAB",-0.0511,0.09
"86","IN_CH_STATE_PA_x_CH_STATE",-0.0531,0.1
"87","IN_CH_STATE_PI_x_FC_HAS_SPORTS_QUAD",-0.056,0.1
"88","IN_CH_FUNDAMENTAL_EDU_T_x_FC_COMPUTER_LAB",-0.0585,0.11
"89","IN_CH_STATE_MG_x_CH_RURAL",-0.0613,0.11
"90","IN_CH_STATE_PB_x_CH_URBAN",-0.0641,0.12
"91","IN_CH_STATE_RN_x_FC_TV_EQUIPMENT",-0.0698,0.13
"92","IN_CH_RURAL_x_FC_WATER_PUBLIC",-0.0743,0.14
"93","IN_CH_STATE_RO_x_CH_RURAL",-0.0928,0.17
"94","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.0957,0.17
"95","IN_CH_RURAL_x_FC_TV_EQUIPMENT",-0.0982,0.18
"96","IN_CH_STATE_PI_x_FC_COMPUTER_LAB",-0.1027,0.19
"97","IN_CH_SCHOOL_LARGE_SIZE_x_FC_COMPUTER_LAB",-0.1105,0.2
"98","FC_ELECTR",-0.1108,0.2
"99","IN_CH_SCHOOL_LARGE_SIZE_x_FC_HAS_SPORTS_QUAD",-0.1111,0.2
"100","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.1175,0.21
"101","IN_CH_STATE_SC_x_CH_FUNDAMENTAL_EDU_T",-0.1322,0.24
"102","IN_CH_STATE_PR_x_CH_URBAN",-0.1395,0.25
"103","IN_CH_STATE_x_FC_HAS_SPORTS_QUAD",-0.1501,0.27
"104","IN_CH_STATE_ES_x_CH_RURAL",-0.1522,0.28
"105","IN_CH_STATE_SE_x_FC_COMPUTER_LAB",-0.1652,0.3
"106","IN_CH_PRIVATE_x_FC_SCIENCE_LAB",-0.2034,0.37
"107","IN_CH_STATE_PR_x_FC_SEWAGE_PUBLIC",-0.2108,0.38
"108","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.2127,0.39
"109","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-0.2136,0.39
"110","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.2333,0.42
"111","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.2341,0.43
"112","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-0.2354,0.43
"113","IN_CH_STATE_AP_x_FC_NO_SPORTS_QUAD",-0.2386,0.43
"114","IN_CH_STATE_TO_x_CH_RURAL",-0.2496,0.45
"115","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-0.2763,0.5
"116","IN_CH_STATE_RR_x_CH_STATE",-0.2909,0.53
"117","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",-0.327,0.59
"118","IN_CH_STATE_RS_x_FC_SEWAGE_PUBLIC",-0.351,0.64
"119","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.3752,0.68
"120","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.3864,0.7
"121","IN_CH_STATE_BA_x_CH_STATE",-0.4138,0.75
"122","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",-0.4228,0.77
"123","IN_CH_STATE_MG_x_FC_SCIENCE_LAB",-0.4465,0.81
"124","IN_CH_STATE_SP_x_CH_RURAL",-0.4675,0.85
"125","IN_CH_STATE_RN_x_CH_PRIVATE",-0.5341,0.97
"126","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.5989,1.09
"127","IN_CH_STATE_PA_x_FC_ANTENNA_EQUIPMENT",-0.6003,1.09
"128","IN_CH_STATE_x_FC_SCIENCE_LAB",-0.6072,1.1
"129","IN_CH_STATE_PR_x_CH_PRIVATE",-0.9065,1.65
"130","IN_CH_STATE_SC_x_CH_PRIVATE",-0.9571,1.74
"131","IN_CH_STATE_MG_x_CH_PRIVATE",-0.9801,1.78
"132","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-1.826,3.32
"133","IN_CH_STATE_CE_x_CH_FEDERAL",-3.2684,5.94
"134","IN_CH_STATE_PR_x_CH_FEDERAL",-6.3562,11.56
