"","Variable","Coefficient","Coefficient/ATE"
"77","IN_CH_SCHOOL_LARGE_SIZE_x_FC_TV_EQUIPMENT",0.053,-0.02
"78","IN_CH_MUNICIPAL_x_FC_COMPUTER_LAB",0.051,-0.02
"79","IN_CH_STATE_TO_x_CH_STATE",0.0431,-0.02
"80","IN_CH_STATE_PE_x_CH_STATE",0.035,-0.01
"81","IN_CH_STATE_SC_x_FC_SEWAGE_PUBLIC",0.0281,-0.01
"82","IN_CH_STATE_SC_x_CH_RURAL",0.0265,-0.01
"83","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",0.0174,-0.01
"84","IN_CH_STATE_CE_x_FC_SEWAGE_PUBLIC",0.0091,0
"85","IN_CH_SCHOOL_LARGE_SIZE_x_FC_COMPUTER",0.0073,0
"86","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ELECTR_PUBLIC",4e-04,0
"87","CH_MATRI_FUNDAMENTAL_EDU_T",3e-04,0
"88","IN_CH_STATE_MG_x_CH_PRIVATE",-0.0103,0
"89","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-0.0208,0.01
"90","IN_CH_STATE_PI_x_FC_WATER_PUBLIC",-0.0215,0.01
"91","IN_CH_STATE_PI_x_CH_URBAN",-0.0357,0.01
"92","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR",-0.0409,0.02
"93","IN_CH_STATE_RR_x_CH_RURAL",-0.0571,0.02
"94","IN_CH_STATE_SP_x_CH_STATE",-0.0626,0.03
"95","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-0.0721,0.03
"96","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.0841,0.03
"97","IN_CH_RURAL_x_FC_TV_EQUIPMENT",-0.1108,0.05
"98","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.1136,0.05
"99","IN_CH_STATE_MA_x_FC_COMPUTER_LAB",-0.1587,0.07
"100","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.1613,0.07
