"","Variable","Coefficient","Coefficient/ATE"
"77","IN_CH_STATE_SC_x_CH_RURAL",0.031,-0.01
"78","IN_CH_STATE_PE_x_FC_SEWAGE_PUBLIC",0.0246,-0.01
"79","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",0.024,-0.01
"80","IN_CH_STATE_RJ_x_FC_SEWAGE_PUBLIC",0.0178,-0.01
"81","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",0.0157,-0.01
"82","CH_MATRI_FUNDAMENTAL_EDU_T",1e-04,0
"83","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.0144,0.01
"84","IN_CH_STATE_PB_x_CH_STATE",-0.0346,0.01
"85","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR",-0.0512,0.02
"86","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-0.0626,0.02
"87","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.0715,0.03
"88","IN_CH_STATE_PI_x_CH_URBAN",-0.0919,0.03
"89","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.1153,0.04
"90","IN_CH_STATE_MA_x_FC_COMPUTER_LAB",-0.126,0.05
"91","IN_CH_STATE_RR_x_CH_RURAL",-0.1518,0.06
"92","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.1533,0.06
"93","IN_CH_STATE_MG_x_CH_PRIVATE",-0.1747,0.07
"94","IN_CH_RURAL_x_FC_TV_EQUIPMENT",-0.1759,0.07
"95","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.2027,0.08
"96","IN_CH_STATE_PA_x_FC_ANTENNA_EQUIPMENT",-0.2266,0.09
"97","IN_CH_STATE_MA_x_FC_COMPUTER",-0.2271,0.09
"98","IN_CH_FUNDAMENTAL_EDU_I_x_FC_SEWAGE",-0.2527,0.1
"99","IN_CH_STATE_AL_x_CH_RURAL",-0.2533,0.1
"100","IN_CH_STATE_PB_x_FC_SEWAGE_PUBLIC",-0.2601,0.1
"101","IN_CH_STATE_AM_x_FC_ANTENNA_EQUIPMENT",-0.2613,0.1
"102","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.2639,0.1
"103","STR_TEACHERS_SECONDARY_FUNDEDU",-0.2826,0.11
"104","IN_CH_STATE_AC_x_FC_ELECTR_PUBLIC",-0.293,0.11
"105","IN_CH_STATE_SE_x_FC_TV_EQUIPMENT",-0.3069,0.12
"106","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.3343,0.13
"107","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.3486,0.13
"108","IN_CH_STATE_TO_x_CH_FEDERAL",-0.3854,0.15
"109","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.3963,0.15
"110","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",-0.4875,0.18
"111","IN_CH_STATE_BA_x_FC_COMPUTER_LAB",-0.508,0.19
"112","IN_CH_STATE_RN_x_FC_ANTENNA_EQUIPMENT",-0.5288,0.2
"113","IN_CH_STATE_AM_x_FC_COMPUTER",-0.529,0.2
"114","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",-0.6254,0.24
"115","IN_CH_STATE_PI_x_CH_PRIVATE",-0.6272,0.24
"116","IN_CH_STATE_AP_x_FC_NO_SPORTS_QUAD",-0.643,0.24
