"","Variable","Coefficient","Coefficient/ATE"
"79","STR_TEACHERS_SECONDARY_FUNDEDU",-0.0207,0.04
"80","IN_CH_STATE_CE_x_FC_TV_EQUIPMENT",-0.0281,0.05
"81","IN_CH_STATE_RO_x_CH_RURAL",-0.0378,0.07
"82","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.0385,0.07
"83","IN_CH_STATE_CE_x_FC_COMPUTER",-0.0489,0.09
"84","IN_CH_STATE_SE_x_CH_STATE",-0.056,0.11
"85","IN_CH_STATE_PR_x_FC_SCIENCE_LAB",-0.0649,0.13
"86","IN_CH_RURAL_x_FC_WATER_PUBLIC",-0.0702,0.14
"87","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-0.0722,0.14
"88","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-0.1007,0.19
"89","IN_CH_STATE_SE_x_FC_TV_EQUIPMENT",-0.1029,0.2
"90","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",-0.1062,0.21
"91","IN_CH_STATE_SE_x_CH_SCHOOL_LARGE_SIZE",-0.1173,0.23
"92","IN_CH_STATE_MA_x_CH_RURAL",-0.1228,0.24
"93","IN_CH_STATE_RO_x_FC_WATER_PUBLIC",-0.1243,0.24
"94","IN_CH_STATE_RN_x_FC_ANTENNA_EQUIPMENT",-0.1272,0.25
"95","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.1384,0.27
"96","IN_CH_STATE_PI_x_FC_INTERNET",-0.1579,0.31
"97","IN_CH_RURAL_x_FC_ELECTR_PUBLIC",-0.1613,0.31
"98","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",-0.2045,0.4
"99","IN_CH_STATE_TO_x_FC_NO_SPORTS_QUAD",-0.2072,0.4
"100","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.2075,0.4
"101","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.2276,0.44
"102","IN_CH_STATE_PI_x_CH_URBAN",-0.2298,0.44
"103","IN_CH_STATE_SC_x_CH_PRIVATE",-0.2345,0.45
"104","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",-0.2589,0.5
"105","IN_CH_STATE_AP_x_CH_URBAN",-0.2987,0.58
"106","IN_CH_STATE_PR_x_FC_SEWAGE_PUBLIC",-0.3383,0.65
"107","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.3385,0.66
"108","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",-0.3421,0.66
"109","IN_CH_STATE_RS_x_CH_RURAL",-0.3936,0.76
"110","IN_CH_STATE_RN_x_CH_PRIVATE",-0.4276,0.83
"111","IN_CH_STATE_ES_x_CH_RURAL",-0.4619,0.89
"112","IN_CH_STATE_CE_x_CH_STATE",-0.499,0.97
"113","STR_TEACHERS_ONLY_FUNDEDU",-0.5052,0.98
"114","IN_CH_STATE_PI_x_CH_STATE",-0.6072,1.18
"115","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-0.6104,1.18
"116","IN_CH_STATE_PB_x_CH_PRIVATE",-0.7817,1.51
"117","IN_CH_STATE_RJ_x_CH_FEDERAL",-1.7826,3.45
"118","IN_CH_FEDERAL_x_FC_NO_SPORTS_QUAD",-1.8458,3.57
"119","IN_CH_STATE_PE_x_CH_FEDERAL",-3.7363,7.23
"120","IN_CH_STATE_PR_x_CH_FEDERAL",-7.7389,14.98
"121","IN_CH_STATE_SC_x_CH_FEDERAL",-67.0721,129.86
