"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_STATE_SE_x_CH_SCHOOL_LARGE_SIZE",-0.389,0.22
"81","IN_CH_STATE_CE_x_FC_COMPUTER",-0.4302,0.24
"82","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-0.4687,0.26
"83","IN_CH_STATE_PI_x_FC_INTERNET",-0.476,0.26
"84","IN_CH_STATE_RO_x_FC_WATER_PUBLIC",-0.4967,0.28
"85","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.5001,0.28
"86","IN_CH_STATE_SE_x_FC_TV_EQUIPMENT",-0.5045,0.28
"87","IN_CH_STATE_RO_x_FC_COMPUTER_LAB",-0.5218,0.29
"88","IN_CH_STATE_PI_x_CH_URBAN",-0.5438,0.3
"89","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",-0.5713,0.32
"90","IN_CH_STATE_PB_x_CH_FEDERAL",-0.5977,0.33
"91","STR_TEACHERS_ONLY_FUNDEDU",-0.6604,0.37
"92","IN_CH_STATE_TO_x_FC_COMPUTER",-0.6887,0.38
"93","IN_CH_STATE_AP_x_CH_URBAN",-0.7186,0.4
"94","IN_CH_STATE_SE_x_CH_STATE",-0.7791,0.43
"95","IN_CH_STATE_RJ_x_CH_PRIVATE",-0.8811,0.49
"96","IN_CH_STATE_ES_x_CH_RURAL",-0.884,0.49
"97","IN_CH_STATE_RN_x_FC_ANTENNA_EQUIPMENT",-0.8975,0.5
"98","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-1.1526,0.64
"99","IN_CH_STATE_RJ_x_FC_SCIENCE_LAB",-1.2635,0.7
"100","IN_CH_STATE_PR_x_CH_FEDERAL",-1.2679,0.7
"101","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-1.5857,0.88
"102","IN_CH_STATE_PB_x_CH_PRIVATE",-1.6053,0.89
"103","IN_CH_STATE_CE_x_CH_STATE",-1.7383,0.97
"104","IN_CH_FEDERAL_x_FC_NO_SPORTS_QUAD",-3.2906,1.83
"105","IN_CH_STATE_PE_x_CH_FEDERAL",-9.0416,5.02
"106","IN_CH_STATE_SC_x_CH_FEDERAL",-113.521,63.05
