"","Variable","Coefficient","Coefficient/ATE"
"77","IN_CH_STATE_MG_x_CH_STATE",-1.0477,-0.15
"78","FC_INTERNET",-1.066,-0.15
"79","IN_CH_STATE_PB_x_CH_SCHOOL_LARGE_SIZE",-1.1122,-0.16
"80","IN_CH_STATE_SP_x_CH_MUNICIPAL",-1.1202,-0.16
"81","IN_CH_STATE_BA_x_CH_RURAL",-1.1465,-0.16
"82","IN_CH_STATE_MG_x_FC_SCIENCE_LAB",-1.191,-0.17
"83","IN_CH_STATE_MG_x_CH_RURAL",-1.2331,-0.18
"84","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",-1.2692,-0.18
"85","IN_CH_STATE_SC_x_FC_INTERNET",-1.4903,-0.21
"86","IN_CH_MUNICIPAL_x_FC_ANTENNA_EQUIPMENT",-1.5391,-0.22
"87","IN_CH_STATE_x_FC_INTERNET",-1.6226,-0.23
"88","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_T",-1.8342,-0.26
"89","IN_CH_URBAN_x_FC_INTERNET",-2.1185,-0.3
"90","IN_CH_STATE_MG_x_CH_FUNDAMENTAL_EDU_T",-2.2751,-0.33
"91","IN_CH_RURAL_x_FC_SCIENCE_LAB",-2.3175,-0.33
"92","IN_CH_STATE_SC_x_FC_COMPUTER_LAB",-2.3176,-0.33
"93","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-2.4437,-0.35
"94","IN_CH_STATE_ES_x_FC_SEWAGE_PUBLIC",-2.8409,-0.41
"95","IN_CH_STATE_ES_x_CH_PRIVATE",-2.9829,-0.43
"96","IN_CH_STATE_AL_x_FC_WATER_PUBLIC",-3.1535,-0.45
"97","IN_CH_STATE_BA_x_CH_MUNICIPAL",-3.3634,-0.48
"98","IN_CH_STATE_PA_x_CH_RURAL",-3.5339,-0.51
"99","IN_CH_STATE_RS_x_CH_URBAN",-4.0234,-0.58
"100","IN_CH_STATE_SP_x_CH_PRIVATE",-4.3789,-0.63
"101","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-4.743,-0.68
"102","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-4.8988,-0.7
"103","IN_CH_STATE_RJ_x_CH_RURAL",-5.0969,-0.73
"104","IN_CH_STATE_MG_x_CH_FEDERAL",-5.9146,-0.85
"105","STR_TEACHERS_INCOMPLETE_FUNDEDU",-6.0873,-0.87
"106","IN_CH_STATE_MA_x_FC_INTERNET",-6.6384,-0.95
"107","IN_CH_STATE_PA_x_CH_STATE",-6.9526,-0.99
"108","IN_CH_STATE_MA_x_CH_PRIVATE",-7.8662,-1.13
"109","IN_CH_STATE_PR_x_CH_RURAL",-9.4928,-1.36
"110","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-9.5762,-1.37
"111","IN_CH_STATE_SP_x_CH_RURAL",-9.5901,-1.37
"112","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-10.9793,-1.57
"113","IN_CH_STATE_ES_x_CH_FEDERAL",-24.4254,-3.5
