"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-1.2548,-0.14
"80","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-1.2873,-0.14
"81","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",-1.3004,-0.14
"82","IN_CH_STATE_SC_x_FC_INTERNET",-1.6019,-0.18
"83","IN_CH_STATE_MG_x_CH_RURAL",-1.8052,-0.2
"84","IN_CH_STATE_MG_x_CH_FUNDAMENTAL_EDU_T",-1.9261,-0.21
"85","IN_CH_RURAL_x_FC_SCIENCE_LAB",-2.2627,-0.25
"86","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_T",-2.2766,-0.25
"87","IN_CH_MUNICIPAL_x_FC_ANTENNA_EQUIPMENT",-2.2768,-0.25
"88","IN_CH_STATE_ES_x_CH_PRIVATE",-2.3957,-0.27
"89","IN_CH_STATE_x_FC_INTERNET",-2.5735,-0.28
"90","IN_CH_STATE_ES_x_FC_SEWAGE_PUBLIC",-2.6061,-0.29
"91","IN_CH_STATE_SC_x_FC_COMPUTER_LAB",-2.6706,-0.3
"92","STR_TEACHERS_ADVANCED_FUNDEDU",-2.7906,-0.31
"93","IN_CH_STATE_MG_x_CH_FEDERAL",-2.8781,-0.32
"94","IN_CH_STATE_BA_x_CH_MUNICIPAL",-3.3458,-0.37
"95","IN_CH_STATE_AL_x_FC_WATER_PUBLIC",-3.4758,-0.38
"96","IN_CH_URBAN_x_FC_INTERNET",-3.5015,-0.39
"97","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-3.6925,-0.41
"98","IN_CH_STATE_PA_x_CH_RURAL",-4.0389,-0.45
"99","IN_CH_STATE_RJ_x_CH_RURAL",-4.121,-0.46
"100","IN_CH_STATE_RS_x_CH_URBAN",-4.1639,-0.46
"101","IN_CH_STATE_SP_x_CH_PRIVATE",-4.922,-0.54
"102","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-5.4071,-0.6
"103","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-5.6741,-0.63
"104","IN_CH_STATE_PA_x_CH_STATE",-6.7085,-0.74
"105","IN_CH_STATE_MA_x_FC_INTERNET",-7.3024,-0.81
"106","STR_TEACHERS_INCOMPLETE_FUNDEDU",-7.6199,-0.84
"107","IN_CH_STATE_MA_x_CH_PRIVATE",-8.4694,-0.94
"108","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-9.145,-1.01
"109","IN_CH_STATE_PR_x_CH_RURAL",-10.8589,-1.2
"110","IN_CH_STATE_SP_x_CH_RURAL",-11.2273,-1.24
"111","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-12.946,-1.43
"112","IN_CH_STATE_ES_x_CH_FEDERAL",-23.1295,-2.56
