"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.2069,0.13
"81","IN_CH_STATE_RN_x_FC_COMPUTER_LAB",-0.2128,0.14
"82","CH_STATE_AP",-0.2184,0.14
"83","IN_CH_STATE_PR_x_FC_SEWAGE_PUBLIC",-0.2198,0.14
"84","IN_CH_RURAL_x_FC_ELECTR_PUBLIC",-0.233,0.15
"85","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",-0.2504,0.16
"86","IN_CH_STATE_AC_x_FC_TV_EQUIPMENT",-0.264,0.17
"87","IN_CH_STATE_MA_x_CH_RURAL",-0.2717,0.18
"88","IN_CH_STATE_AM_x_FC_WATER_PUBLIC",-0.289,0.19
"89","IN_CH_STATE_SE_x_CH_SCHOOL_LARGE_SIZE",-0.2927,0.19
"90","IN_CH_STATE_SE_x_FC_TV_EQUIPMENT",-0.3177,0.21
"91","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.3201,0.21
"92","IN_CH_STATE_RO_x_FC_WATER_PUBLIC",-0.3313,0.22
"93","IN_CH_STATE_RJ_x_FC_SCIENCE_LAB",-0.3359,0.22
"94","IN_CH_STATE_RO_x_FC_COMPUTER_LAB",-0.3471,0.23
"95","IN_CH_STATE_PI_x_FC_INTERNET",-0.3542,0.23
"96","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",-0.3665,0.24
"97","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.3792,0.25
"98","IN_CH_STATE_CE_x_FC_COMPUTER",-0.3887,0.25
"99","IN_CH_STATE_PI_x_CH_STATE",-0.4221,0.27
"100","IN_CH_STATE_AP_x_CH_URBAN",-0.4244,0.28
"101","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",-0.4497,0.29
"102","IN_CH_STATE_PI_x_CH_URBAN",-0.4597,0.3
"103","IN_CH_STATE_RN_x_CH_PRIVATE",-0.4614,0.3
"104","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-0.4627,0.3
"105","IN_CH_STATE_TO_x_FC_COMPUTER",-0.5908,0.38
"106","IN_CH_STATE_RN_x_FC_ANTENNA_EQUIPMENT",-0.6008,0.39
"107","IN_CH_STATE_ES_x_CH_RURAL",-0.6788,0.44
"108","STR_TEACHERS_ONLY_FUNDEDU",-0.8011,0.52
"109","IN_CH_STATE_RJ_x_CH_PRIVATE",-0.8134,0.53
"110","IN_CH_STATE_SE_x_CH_STATE",-0.8354,0.54
"111","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.8563,0.56
"112","IN_CH_STATE_CE_x_CH_STATE",-1.0446,0.68
"113","IN_CH_STATE_PB_x_CH_PRIVATE",-1.3043,0.85
"114","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-1.4623,0.95
"115","IN_CH_FEDERAL_x_FC_NO_SPORTS_QUAD",-3.0977,2.01
"116","IN_CH_STATE_PR_x_CH_FEDERAL",-4.521,2.94
"117","IN_CH_STATE_PE_x_CH_FEDERAL",-9.5637,6.21
"118","IN_CH_STATE_SC_x_CH_FEDERAL",-87.3332,56.74
