"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_STATE_AL_x_FC_WATER_PUBLIC",-0.4973,-0.37
"81","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-0.5,-0.37
"82","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.5246,-0.39
"83","IN_CH_STATE_SC_x_FC_LIBRARY",-0.5389,-0.4
"84","IN_CH_STATE_RS_x_FC_LIBRARY",-0.6084,-0.45
"85","IN_CH_STATE_MA_x_FC_INTERNET",-0.6213,-0.46
"86","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.6355,-0.47
"87","IN_CH_STATE_PR_x_FC_ELECTR_PUBLIC",-0.6445,-0.48
"88","IN_CH_STATE_SP_x_CH_RURAL",-0.6452,-0.48
"89","IN_CH_STATE_MA_x_CH_PRIVATE",-1.0552,-0.79
"90","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-1.1024,-0.82
"91","IN_CH_STATE_BA_x_CH_FEDERAL",-3.0121,-2.24
