"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_RURAL_x_FC_SCIENCE_LAB",-0.3801,-0.19
"80","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-0.4232,-0.21
"81","STR_TEACHERS_ADVANCED_FUNDEDU",-0.6405,-0.32
"82","IN_CH_FEDERAL_x_FC_SCIENCE_LAB",-0.6418,-0.32
"83","IN_CH_STATE_SC_x_FC_INTERNET",-0.6823,-0.34
"84","IN_CH_STATE_BA_x_CH_MUNICIPAL",-0.7001,-0.35
"85","IN_CH_STATE_AL_x_FC_WATER_PUBLIC",-0.7006,-0.35
"86","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_T",-0.7153,-0.36
"87","IN_CH_STATE_RJ_x_CH_RURAL",-0.788,-0.4
"88","IN_CH_STATE_PA_x_CH_RURAL",-0.8438,-0.42
"89","IN_CH_STATE_x_FC_INTERNET",-0.8599,-0.43
"90","IN_CH_MUNICIPAL_x_FC_ANTENNA_EQUIPMENT",-0.8662,-0.43
"91","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.953,-0.48
"92","IN_CH_STATE_MG_x_CH_RURAL",-0.958,-0.48
"93","IN_CH_STATE_RS_x_CH_URBAN",-0.9696,-0.49
"94","IN_CH_STATE_ES_x_CH_PRIVATE",-1.0743,-0.54
"95","IN_CH_URBAN_x_FC_INTERNET",-1.2223,-0.61
"96","IN_CH_STATE_SP_x_CH_PRIVATE",-1.2599,-0.63
"97","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-1.2955,-0.65
"98","IN_CH_STATE_ES_x_CH_FEDERAL",-1.402,-0.7
"99","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-1.5757,-0.79
"100","IN_CH_STATE_PA_x_CH_STATE",-1.6022,-0.8
"101","STR_TEACHERS_INCOMPLETE_FUNDEDU",-1.7284,-0.87
"102","IN_CH_STATE_MA_x_FC_INTERNET",-1.9654,-0.99
"103","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-2.0549,-1.03
"104","IN_CH_STATE_MA_x_CH_PRIVATE",-2.1393,-1.07
"105","IN_CH_STATE_PR_x_CH_RURAL",-2.7708,-1.39
"106","IN_CH_STATE_SP_x_CH_RURAL",-3.1566,-1.58
"107","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-3.4437,-1.73
