"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-0.7893,-0.13
"79","FC_ANTENNA_EQUIPMENT",-0.7898,-0.13
"80","IN_CH_STATE_MG_x_CH_STATE",-0.8788,-0.14
"81","FC_INTERNET",-0.911,-0.15
"82","IN_CH_STATE_SP_x_CH_MUNICIPAL",-0.9191,-0.15
"83","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",-0.9841,-0.16
"84","IN_CH_STATE_MG_x_FC_SCIENCE_LAB",-1.0011,-0.16
"85","IN_CH_STATE_SC_x_FC_INTERNET",-1.1327,-0.18
"86","IN_CH_STATE_BA_x_CH_RURAL",-1.1473,-0.19
"87","IN_CH_STATE_MG_x_CH_RURAL",-1.1515,-0.19
"88","IN_CH_MUNICIPAL_x_FC_ANTENNA_EQUIPMENT",-1.4267,-0.23
"89","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_T",-1.571,-0.25
"90","IN_CH_STATE_x_FC_INTERNET",-1.5814,-0.26
"91","IN_CH_STATE_ES_x_CH_PRIVATE",-1.7118,-0.28
"92","IN_CH_URBAN_x_FC_INTERNET",-1.9211,-0.31
"93","IN_CH_RURAL_x_FC_SCIENCE_LAB",-1.9751,-0.32
"94","IN_CH_STATE_MG_x_CH_FUNDAMENTAL_EDU_T",-1.9853,-0.32
"95","STR_TEACHERS_ADVANCED_FUNDEDU",-2.0833,-0.34
"96","IN_CH_STATE_SC_x_FC_COMPUTER_LAB",-2.0859,-0.34
"97","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-2.398,-0.39
"98","IN_CH_STATE_ES_x_FC_SEWAGE_PUBLIC",-2.5395,-0.41
"99","IN_CH_STATE_BA_x_CH_MUNICIPAL",-2.7982,-0.45
"100","IN_CH_STATE_AL_x_FC_WATER_PUBLIC",-2.9205,-0.47
"101","IN_CH_STATE_MG_x_CH_FEDERAL",-3.126,-0.51
"102","IN_CH_STATE_PA_x_CH_RURAL",-3.1778,-0.51
"103","IN_CH_STATE_RS_x_CH_URBAN",-3.3632,-0.54
"104","IN_CH_STATE_SP_x_CH_PRIVATE",-3.7938,-0.61
"105","IN_CH_STATE_RJ_x_CH_RURAL",-4.0157,-0.65
"106","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-4.1676,-0.67
"107","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-4.2583,-0.69
"108","IN_CH_STATE_MA_x_FC_INTERNET",-5.6572,-0.92
"109","IN_CH_STATE_PA_x_CH_STATE",-6.0453,-0.98
"110","STR_TEACHERS_INCOMPLETE_FUNDEDU",-6.8465,-1.11
"111","IN_CH_STATE_MA_x_CH_PRIVATE",-6.9468,-1.12
"112","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-7.5819,-1.23
"113","IN_CH_STATE_PR_x_CH_RURAL",-8.2851,-1.34
"114","IN_CH_STATE_SP_x_CH_RURAL",-8.3186,-1.35
"115","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-9.7582,-1.58
"116","IN_CH_STATE_ES_x_CH_FEDERAL",-25.1806,-4.07
