"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",0.0968,0.02
"81","IN_CH_STATE_PB_x_FC_SEWAGE_PUBLIC",0.0911,0.02
"82","IN_CH_URBAN_x_FC_ANTENNA_EQUIPMENT",0.0871,0.02
"83","IN_CH_STATE_MT_x_FC_WATER_PUBLIC",0.0818,0.02
"84","CH_STATE_RO",0.0733,0.01
"85","IN_CH_MUNICIPAL_x_FC_ANTENNA_EQUIPMENT",0.0708,0.01
"86","IN_CH_STATE_PR_x_CH_PRIVATE",0.0611,0.01
"87","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",0.0587,0.01
"88","IN_CH_STATE_MA_x_CH_FUNDAMENTAL_EDU_I",0.0531,0.01
"89","IN_CH_STATE_RO_x_FC_LIBRARY",0.049,0.01
"90","IN_CH_STATE_CE_x_FC_COMPUTER_LAB",0.0477,0.01
"91","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_T",0.0447,0.01
"92","IN_CH_STATE_RS_x_FC_SEWAGE_PUBLIC",0.0434,0.01
"93","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",0.0394,0.01
"94","IN_CH_STATE_GO_x_FC_ANTENNA_EQUIPMENT",0.0206,0
"95","IN_CH_URBAN_x_FC_WATER_PUBLIC",0.0133,0
"96","CH_STATE_MA",0.0126,0
"97","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",0.0106,0
"98","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_I",0.0103,0
"99","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",0.0089,0
"100","CLASS_SIZE",0.0075,0
"101","IN_CH_STATE_MA_x_FC_WATER",0.0075,0
"102","CLASS_STUDENT_TEACHER_RATIO",0.0074,0
"103","IN_CH_STATE_RO_x_CH_FUNDAMENTAL_EDU_I",0.0039,0
"104","IN_CH_STATE_BA_x_FC_WATER",0.0035,0
"105","IN_CH_STATE_RO_x_FC_INTERNET",0.003,0
"106","FC_NO_SPORTS_QUAD",0.0022,0
"107","IN_CH_FUNDAMENTAL_EDU_T_x_FC_NO_SPORTS_QUAD",0.0018,0
"108","IN_CH_FUNDAMENTAL_EDU_I_x_FC_WATER_PUBLIC",6e-04,0
"109","IN_CH_STATE_BA_x_FC_ELECTR",0,0
"110","IN_CH_STATE_MA_x_CH_FUNDAMENTAL_EDU_T",0,0
"111","IN_CH_STATE_MA_x_FC_ELECTR",0,0
"112","IN_CH_STATE_RO_x_CH_FUNDAMENTAL_EDU_T",0,0
"113","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_T",0,0
"114","IN_CH_STATE_RS_x_FC_ELECTR",0,0
"115","IN_CH_STATE_SC_x_CH_FUNDAMENTAL_EDU_T",0,0
"116","IN_CH_STATE_SC_x_FC_COMPUTER",0,0
"117","IN_CH_STATE_SC_x_FC_ELECTR",0,0
"118","IN_CH_FEDERAL_x_FC_COMPUTER_LAB",0,0
"119","IN_CH_PRIVATE_x_FC_COMPUTER",0,0
"120","IN_CH_PRIVATE_x_FC_WATER",0,0
"121","FC_NUMBER_COMPUTERS",-1e-04,0
"122","CH_MATRI_FUNDAMENTAL_EDU_I",-2e-04,0
"123","IN_CH_STATE_SC_x_FC_ELECTR_PUBLIC",-2e-04,0
"124","IN_CH_FEDERAL_x_FC_LIBRARY",-4e-04,0
"125","IN_CH_STATE_SC_x_FC_TV_EQUIPMENT",-8e-04,0
"126","IN_CH_FUNDAMENTAL_EDU_T_x_FC_HAS_SPORTS_QUAD",-9e-04,0
"127","ST_TOTAL_STAFF",-0.0019,0
"128","IN_CH_STATE_ES_x_CH_FUNDAMENTAL_EDU_I",-0.0019,0
"129","IN_CH_STATE_SC_x_CH_FUNDAMENTAL_EDU_I",-0.0023,0
"130","IN_CH_PRIVATE_x_FC_SEWAGE",-0.0027,0
"131","FC_HAS_SPORTS_QUAD",-0.0032,0
"132","IN_CH_FUNDAMENTAL_EDU_T_x_FC_INTERNET",-0.0041,0
"133","IN_CH_RURAL_x_FC_COMPUTER_LAB",-0.007,0
"134","IN_CH_STATE_PA_x_CH_PRIVATE",-0.0109,0
"135","IN_CH_STATE_BA_x_FC_LIBRARY",-0.0111,0
"136","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_I",-0.0121,0
"137","IN_CH_STATE_x_FC_ELECTR_PUBLIC",-0.0126,0
"138","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE",-0.0154,0
"139","IN_CH_STATE_RS_x_FC_ELECTR_PUBLIC",-0.0183,0
"140","FC_ROOMS_USED",-0.0261,-0.01
"141","IN_CH_FUNDAMENTAL_EDU_T_x_FC_COMPUTER_LAB",-0.0287,-0.01
"142","IN_CH_STATE_x_FC_WATER",-0.0319,-0.01
"143","IN_CH_FUNDAMENTAL_EDU_I_x_FC_LIBRARY",-0.0319,-0.01
"144","IN_CH_SCHOOL_LARGE_SIZE_x_FC_WATER",-0.0381,-0.01
"145","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ELECTR",-0.0385,-0.01
"146","IN_CH_STATE_RS_x_FC_TV_EQUIPMENT",-0.0418,-0.01
"147","CH_CLASSES_FUNDAMENTAL_EDU_T",-0.0504,-0.01
"148","IN_CH_FUNDAMENTAL_EDU_I_x_FC_INTERNET",-0.0505,-0.01
"149","IN_CH_PRIVATE_x_FC_ELECTR",-0.0717,-0.01
"150","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.0732,-0.01
"151","CH_STATE_ES",-0.075,-0.02
"152","IN_CH_STATE_MS_x_CH_RURAL",-0.0817,-0.02
"153","IN_CH_STATE_MA_x_CH_SCHOOL_LARGE_SIZE",-0.0866,-0.02
"154","IN_CH_STATE_MS_x_FC_SEWAGE_PUBLIC",-0.0948,-0.02
"155","IN_CH_STATE_PB_x_FC_COMPUTER_LAB",-0.0999,-0.02
"156","IN_CH_STATE_AM_x_FC_WATER_PUBLIC",-0.1103,-0.02
"157","IN_CH_STATE_PB_x_CH_STATE",-0.111,-0.02
"158","FC_COMPUTER_LAB",-0.1129,-0.02
"159","IN_CH_STATE_SC_x_FC_ANTENNA_EQUIPMENT",-0.1147,-0.02
"160","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.1163,-0.02
"161","CH_STATE_SC",-0.1194,-0.02
"162","IN_CH_STATE_SP_x_CH_PRIVATE",-0.1439,-0.03
"163","IN_CH_STATE_AM_x_FC_COMPUTER_LAB",-0.1471,-0.03
"164","IN_CH_PRIVATE_x_FC_TV_EQUIPMENT",-0.1617,-0.03
"165","IN_CH_STATE_SC_x_CH_STATE",-0.1698,-0.03
"166","IN_CH_STATE_ES_x_FC_INTERNET",-0.1755,-0.04
"167","IN_CH_STATE_SE_x_CH_STATE",-0.183,-0.04
"168","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-0.1887,-0.04
"169","IN_CH_STATE_ES_x_CH_MUNICIPAL",-0.1898,-0.04
"170","IN_CH_STATE_MT_x_FC_SEWAGE_PUBLIC",-0.1999,-0.04
"171","FC_COMPUTER",-0.2054,-0.04
"172","IN_CH_STATE_PI_x_CH_PRIVATE",-0.2078,-0.04
"173","IN_CH_STATE_AP_x_CH_PRIVATE",-0.224,-0.05
"174","IN_CH_URBAN_x_FC_LIBRARY",-0.2737,-0.06
"175","CH_FEDERAL",-0.279,-0.06
"176","IN_CH_STATE_SE_x_FC_LIBRARY",-0.284,-0.06
"177","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.2878,-0.06
"178","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",-0.2907,-0.06
"179","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.2925,-0.06
"180","IN_CH_STATE_ES_x_FC_NO_SPORTS_QUAD",-0.2962,-0.06
"181","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-0.3201,-0.07
"182","IN_CH_STATE_ES_x_FC_COMPUTER_LAB",-0.3229,-0.07
"183","IN_CH_STATE_AM_x_CH_URBAN",-0.326,-0.07
"184","IN_CH_STATE_PI_x_CH_STATE",-0.3282,-0.07
"185","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",-0.3366,-0.07
"186","IN_CH_STATE_GO_x_FC_SEWAGE_PUBLIC",-0.3377,-0.07
"187","IN_CH_STATE_ES_x_CH_RURAL",-0.3535,-0.07
"188","IN_CH_STATE_PB_x_FC_LIBRARY",-0.3566,-0.07
"189","IN_CH_STATE_TO_x_FC_NO_SPORTS_QUAD",-0.3588,-0.07
"190","IN_CH_STATE_MG_x_CH_URBAN",-0.3759,-0.08
"191","IN_CH_STATE_PE_x_CH_SCHOOL_LARGE_SIZE",-0.3929,-0.08
"192","IN_CH_STATE_AC_x_FC_WATER_PUBLIC",-0.3999,-0.08
"193","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-0.4032,-0.08
"194","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-0.4033,-0.08
"195","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",-0.4047,-0.08
"196","IN_CH_MUNICIPAL_x_FC_SEWAGE_PUBLIC",-0.4143,-0.08
"197","IN_CH_STATE_x_FC_COMPUTER_LAB",-0.4325,-0.09
"198","IN_CH_STATE_TO_x_CH_STATE",-0.4381,-0.09
"199","IN_CH_STATE_MS_x_FC_NO_SPORTS_QUAD",-0.4436,-0.09
"200","IN_CH_STATE_PE_x_CH_STATE",-0.459,-0.09
"201","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.4889,-0.1
"202","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.5018,-0.1
"203","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.5363,-0.11
"204","IN_CH_STATE_RR_x_FC_NO_SPORTS_QUAD",-0.5517,-0.11
"205","IN_CH_STATE_AM_x_FC_NO_SPORTS_QUAD",-0.5589,-0.11
"206","IN_CH_STATE_SP_x_CH_RURAL",-0.5601,-0.11
"207","IN_CH_STATE_MS_x_CH_MUNICIPAL",-0.5846,-0.12
"208","STR_TEACHERS_INCOMPLETE_FUNDEDU",-0.5899,-0.12
"209","IN_CH_STATE_RN_x_CH_RURAL",-0.6053,-0.12
"210","IN_CH_STATE_TO_x_FC_SEWAGE_PUBLIC",-0.6858,-0.14
"211","FC_INTERNET",-0.7095,-0.14
"212","IN_CH_STATE_GO_x_CH_PRIVATE",-0.7257,-0.15
"213","IN_CH_FUNDAMENTAL_EDU_I_x_FC_HAS_SPORTS_QUAD",-0.7267,-0.15
"214","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-0.761,-0.15
"215","IN_CH_STATE_PR_x_CH_MUNICIPAL",-0.8127,-0.17
"216","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.8137,-0.17
"217","CH_STATE",-0.8146,-0.17
"218","IN_CH_STATE_MT_x_CH_PRIVATE",-0.8232,-0.17
"219","IN_CH_STATE_TO_x_CH_PRIVATE",-0.8358,-0.17
"220","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-0.8763,-0.18
"221","IN_CH_STATE_MA_x_CH_PRIVATE",-0.8885,-0.18
"222","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-0.896,-0.18
"223","CH_SCHOOL_LARGE_SIZE",-0.9189,-0.19
"224","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-1.0189,-0.21
"225","CH_STATE_RS",-1.048,-0.21
"226","IN_CH_SCHOOL_LARGE_SIZE_x_FC_TV_EQUIPMENT",-1.1862,-0.24
"227","CH_PRIVATE",-1.2219,-0.25
"228","IN_CH_STATE_AP_x_CH_STATE",-1.2447,-0.25
"229","IN_CH_STATE_AM_x_CH_MUNICIPAL",-1.2748,-0.26
"230","IN_CH_STATE_BA_x_CH_PRIVATE",-1.2817,-0.26
"231","IN_CH_STATE_SC_x_CH_RURAL",-1.3133,-0.27
"232","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-1.3368,-0.27
"233","IN_CH_STATE_SP_x_CH_MUNICIPAL",-1.3521,-0.28
"234","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-1.4115,-0.29
"235","IN_CH_STATE_AL_x_CH_PRIVATE",-1.4447,-0.29
"236","IN_CH_STATE_MA_x_FC_LIBRARY",-1.4526,-0.3
"237","IN_CH_STATE_RS_x_CH_MUNICIPAL",-1.4793,-0.3
"238","IN_CH_URBAN_x_FC_HAS_SPORTS_QUAD",-1.4881,-0.3
"239","IN_CH_STATE_AP_x_CH_RURAL",-1.6704,-0.34
"240","IN_CH_STATE_RS_x_CH_RURAL",-1.8913,-0.38
"241","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.8983,-0.39
"242","IN_CH_STATE_MA_x_CH_STATE",-2.0071,-0.41
"243","IN_CH_STATE_PR_x_CH_RURAL",-2.0661,-0.42
"244","FC_LIBRARY",-2.141,-0.44
"245","IN_CH_STATE_CE_x_CH_STATE",-2.4956,-0.51
"246","STR_TEACHERS_ONLY_FUNDEDU",-2.5846,-0.53
"247","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-2.9438,-0.6
"248","IN_CH_STATE_AL_x_CH_STATE",-2.9631,-0.6
"249","IN_CH_STATE_RN_x_CH_PRIVATE",-3.1496,-0.64
