"","Variable","Coefficient","Coefficient/ATE"
"79","IN_CH_STATE_BA_x_CH_RURAL",0.0166,-0.17
"80","CLASS_STUDENT_TEACHER_RATIO",0.0131,-0.14
"81","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_I",0.0113,-0.12
"82","IN_CH_STATE_MA_x_FC_WATER",0.0089,-0.09
"83","IN_CH_STATE_BA_x_FC_SEWAGE",0.0074,-0.08
"84","IN_CH_STATE_SC_x_CH_MUNICIPAL",0.0062,-0.07
"85","IN_CH_STATE_MA_x_FC_TV_EQUIPMENT",0.0058,-0.06
"86","IN_CH_STATE_GO_x_FC_ANTENNA_EQUIPMENT",0.0057,-0.06
"87","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",0.0052,-0.05
"88","CH_STATE_MA",0.0044,-0.05
"89","IN_CH_STATE_MA_x_FC_SEWAGE",0.0034,-0.04
"90","IN_CH_STATE_SE_x_CH_RURAL",0.0026,-0.03
"91","IN_CH_STATE_RO_x_FC_WATER_PUBLIC",0.0016,-0.02
"92","IN_CH_STATE_SE_x_FC_COMPUTER_LAB",0.0015,-0.02
"93","CH_CLASSES_FUNDAMENTAL_EDU_I",0.0011,-0.01
"94","IN_CH_FUNDAMENTAL_EDU_T_x_FC_NO_SPORTS_QUAD",2e-04,0
"95","FC_NO_SPORTS_QUAD",0,0
"96","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_T",0,0
"97","IN_CH_STATE_BA_x_FC_WATER",0,0
"98","IN_CH_STATE_ES_x_CH_FUNDAMENTAL_EDU_T",0,0
"99","IN_CH_STATE_MA_x_CH_FUNDAMENTAL_EDU_T",0,0
"100","IN_CH_STATE_MA_x_FC_ELECTR",0,0
"101","IN_CH_STATE_PR_x_CH_FUNDAMENTAL_EDU_I",0,0
"102","IN_CH_STATE_PR_x_CH_FUNDAMENTAL_EDU_T",0,0
"103","IN_CH_STATE_PR_x_FC_TV_EQUIPMENT",0,0
"104","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_T",0,0
"105","IN_CH_STATE_RS_x_FC_ELECTR_PUBLIC",0,0
"106","IN_CH_STATE_x_FC_ELECTR",0,0
"107","IN_CH_STATE_x_FC_SEWAGE",0,0
"108","IN_CH_PRIVATE_x_FC_COMPUTER",0,0
"109","IN_CH_PRIVATE_x_FC_ELECTR",0,0
"110","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",0,0
"111","IN_CH_FUNDAMENTAL_EDU_T_x_FC_HAS_SPORTS_QUAD",0,0
"112","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ELECTR_PUBLIC",0,0
"113","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ELECTR",0,0
"114","FC_NUMBER_COMPUTERS",-1e-04,0
"115","IN_CH_STATE_PB_x_CH_FUNDAMENTAL_EDU_I",-2e-04,0
"116","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-2e-04,0
"117","IN_CH_FUNDAMENTAL_EDU_I_x_FC_HAS_SPORTS_QUAD",-2e-04,0
"118","IN_CH_SCHOOL_LARGE_SIZE_x_FC_TV_EQUIPMENT",-8e-04,0.01
"119","IN_CH_STATE_RS_x_FC_WATER",-9e-04,0.01
"120","IN_CH_STATE_ES_x_CH_FUNDAMENTAL_EDU_I",-0.0012,0.01
"121","IN_CH_FUNDAMENTAL_EDU_I_x_FC_LIBRARY",-0.0012,0.01
"122","ST_TOTAL_STAFF",-0.0013,0.01
"123","IN_CH_STATE_SP_x_FC_ANTENNA_EQUIPMENT",-0.0013,0.01
"124","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-0.0015,0.02
"125","IN_CH_STATE_RS_x_FC_TV_EQUIPMENT",-0.0015,0.02
"126","IN_CH_FUNDAMENTAL_EDU_T_x_FC_LIBRARY",-0.0021,0.02
"127","IN_CH_STATE_MT_x_FC_LIBRARY",-0.0024,0.03
"128","FC_ELECTR_PUBLIC",-0.004,0.04
"129","CLASS_SIZE",-0.0044,0.05
"130","IN_CH_STATE_PR_x_FC_LIBRARY",-0.0046,0.05
"131","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",-0.005,0.05
"132","IN_CH_STATE_MS_x_CH_RURAL",-0.0056,0.06
