"","Variable","Coefficient","Coefficient/ATE"
"81","IN_CH_STATE_CE_x_FC_LIBRARY",0.0146,0
"82","IN_CH_STATE_AL_x_FC_INTERNET",0.0135,0
"83","IN_CH_STATE_BA_x_CH_RURAL",0.0126,0
"84","IN_CH_STATE_PA_x_CH_PRIVATE",0.0115,0
"85","IN_CH_STATE_BA_x_FC_WATER",0.0102,0
"86","IN_CH_FUNDAMENTAL_EDU_I_x_FC_WATER_PUBLIC",0.0097,0
"87","FC_NO_SPORTS_QUAD",0.0075,0
"88","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_I",0.0065,0
"89","CLASS_SIZE",0.0034,0
"90","FC_ROOMS_AVAILABLE",0.0019,0
"91","IN_CH_FUNDAMENTAL_EDU_T_x_FC_WATER_PUBLIC",4e-04,0
"92","CH_MATRI_FUNDAMENTAL_EDU_I",0,0
"93","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_T",0,0
"94","IN_CH_STATE_BA_x_FC_ELECTR",0,0
"95","IN_CH_STATE_SP_x_CH_FUNDAMENTAL_EDU_T",0,0
"96","IN_CH_STATE_SP_x_FC_WATER",0,0
"97","IN_CH_STATE_SP_x_FC_ELECTR_PUBLIC",0,0
"98","IN_CH_STATE_SP_x_FC_ELECTR",0,0
"99","IN_CH_STATE_SP_x_FC_SEWAGE",0,0
"100","IN_CH_STATE_x_FC_SEWAGE",0,0
"101","IN_CH_PRIVATE_x_FC_ELECTR",0,0
"102","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",0,0
"103","IN_CH_STATE_PB_x_CH_FUNDAMENTAL_EDU_T",-1e-04,0
"104","ST_TOTAL_STAFF",-2e-04,0
"105","IN_CH_FUNDAMENTAL_EDU_I_x_FC_LIBRARY",-3e-04,0
"106","IN_CH_STATE_PB_x_FC_LIBRARY",-5e-04,0
"107","IN_CH_PRIVATE_x_FC_SEWAGE",-5e-04,0
"108","IN_CH_FUNDAMENTAL_EDU_T_x_FC_COMPUTER",-8e-04,0
"109","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER",-0.0011,0
"110","IN_CH_STATE_SP_x_FC_COMPUTER",-0.0014,0
"111","IN_CH_PRIVATE_x_FC_COMPUTER",-0.0015,0
"112","IN_CH_STATE_SP_x_FC_INTERNET",-0.0019,0
"113","IN_CH_PRIVATE_x_FC_WATER",-0.002,0
"114","IN_CH_FUNDAMENTAL_EDU_T_x_FC_INTERNET",-0.0024,0
"115","FC_ROOMS_USED",-0.0054,0
"116","IN_CH_STATE_SE_x_FC_HAS_SPORTS_QUAD",-0.0058,0
"117","IN_CH_STATE_SP_x_CH_FUNDAMENTAL_EDU_I",-0.0072,0
"118","IN_CH_STATE_x_FC_ELECTR",-0.0072,0
"119","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",-0.0078,0
"120","CH_CLASSES_FUNDAMENTAL_EDU_T",-0.0079,0
"121","CH_FEDERAL",-0.0091,0
"122","CH_CLASSES_FUNDAMENTAL_EDU",-0.0144,0
"123","IN_CH_STATE_AM_x_FC_COMPUTER",-0.0156,0
"124","FC_HAS_SPORTS_QUAD",-0.0157,0
"125","IN_CH_PRIVATE_x_FC_TV_EQUIPMENT",-0.0222,0
"126","IN_CH_STATE_RS_x_CH_FEDERAL",-0.0302,-0.01
"127","IN_CH_STATE_PB_x_CH_FUNDAMENTAL_EDU_I",-0.0492,-0.01
"128","IN_CH_STATE_ES_x_CH_RURAL",-0.0522,-0.01
"129","IN_CH_STATE_PB_x_CH_RURAL",-0.0541,-0.01
"130","IN_CH_STATE_SE_x_FC_SEWAGE_PUBLIC",-0.0571,-0.01
"131","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.0606,-0.01
"132","IN_CH_STATE_MS_x_FC_WATER_PUBLIC",-0.0642,-0.01
"133","IN_CH_STATE_PB_x_CH_MUNICIPAL",-0.0661,-0.01
"134","FC_COMPUTER",-0.0667,-0.01
"135","IN_CH_STATE_MG_x_CH_MUNICIPAL",-0.0746,-0.02
"136","IN_CH_FUNDAMENTAL_EDU_T_x_FC_LIBRARY",-0.0766,-0.02
"137","IN_CH_STATE_MS_x_FC_SEWAGE_PUBLIC",-0.0795,-0.02
"138","IN_CH_STATE_x_FC_COMPUTER_LAB",-0.0803,-0.02
"139","IN_CH_STATE_SC_x_CH_MUNICIPAL",-0.0805,-0.02
"140","IN_CH_STATE_AM_x_FC_WATER_PUBLIC",-0.094,-0.02
"141","IN_CH_SCHOOL_LARGE_SIZE_x_FC_WATER",-0.1002,-0.02
"142","IN_CH_STATE_DF_x_FC_ANTENNA_EQUIPMENT",-0.1142,-0.02
"143","IN_CH_STATE_MS_x_CH_RURAL",-0.1209,-0.02
"144","IN_CH_STATE_GO_x_FC_SEWAGE_PUBLIC",-0.134,-0.03
"145","IN_CH_MUNICIPAL_x_FC_LIBRARY",-0.1412,-0.03
"146","IN_CH_STATE_MS_x_CH_PRIVATE",-0.1435,-0.03
"147","IN_CH_STATE_PB_x_FC_COMPUTER_LAB",-0.1459,-0.03
"148","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ELECTR",-0.1605,-0.03
"149","IN_CH_SCHOOL_LARGE_SIZE_x_FC_TV_EQUIPMENT",-0.1691,-0.03
"150","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.1872,-0.04
"151","CH_STATE_PB",-0.1985,-0.04
"152","IN_CH_STATE_PB_x_FC_NO_SPORTS_QUAD",-0.2101,-0.04
"153","IN_CH_FUNDAMENTAL_EDU_I_x_FC_INTERNET",-0.2104,-0.04
"154","IN_CH_STATE_SP_x_CH_RURAL",-0.2221,-0.05
"155","IN_CH_STATE_MA_x_CH_PRIVATE",-0.2233,-0.05
"156","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.2268,-0.05
"157","FC_COMPUTER_LAB",-0.2294,-0.05
"158","IN_CH_STATE_SE_x_CH_PRIVATE",-0.2332,-0.05
"159","IN_CH_STATE_TO_x_CH_STATE",-0.2504,-0.05
"160","IN_CH_STATE_BA_x_FC_LIBRARY",-0.2698,-0.06
"161","CH_STATE_SP",-0.2766,-0.06
"162","IN_CH_STATE_MS_x_CH_MUNICIPAL",-0.28,-0.06
"163","IN_CH_STATE_CE_x_CH_PRIVATE",-0.2933,-0.06
"164","IN_CH_STATE_ES_x_FC_NO_SPORTS_QUAD",-0.3009,-0.06
"165","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE",-0.305,-0.06
"166","IN_CH_STATE_RJ_x_CH_PRIVATE",-0.3055,-0.06
"167","IN_CH_RURAL_x_FC_COMPUTER_LAB",-0.3073,-0.06
"168","IN_CH_STATE_AC_x_FC_WATER_PUBLIC",-0.3118,-0.06
"169","IN_CH_STATE_PB_x_CH_PRIVATE",-0.3249,-0.07
"170","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.3584,-0.07
"171","CH_PRIVATE",-0.3657,-0.08
"172","IN_CH_STATE_MA_x_CH_SCHOOL_LARGE_SIZE",-0.3694,-0.08
"173","IN_CH_MUNICIPAL_x_FC_SEWAGE_PUBLIC",-0.3726,-0.08
"174","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.3741,-0.08
"175","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.3952,-0.08
"176","IN_CH_STATE_RR_x_CH_STATE",-0.4044,-0.08
"177","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-0.4046,-0.08
"178","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-0.4049,-0.08
"179","IN_CH_STATE_PE_x_CH_STATE",-0.4051,-0.08
"180","IN_CH_STATE_RR_x_FC_NO_SPORTS_QUAD",-0.4051,-0.08
"181","IN_CH_STATE_AM_x_FC_COMPUTER_LAB",-0.4096,-0.08
"182","IN_CH_STATE_SP_x_CH_MUNICIPAL",-0.4101,-0.08
"183","IN_CH_STATE_PI_x_CH_PRIVATE",-0.4204,-0.09
"184","FC_INTERNET",-0.4334,-0.09
"185","IN_CH_STATE_PI_x_CH_STATE",-0.4397,-0.09
"186","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.4866,-0.1
"187","IN_CH_STATE_GO_x_CH_PRIVATE",-0.5428,-0.11
"188","IN_CH_STATE_AM_x_FC_NO_SPORTS_QUAD",-0.5491,-0.11
"189","IN_CH_STATE_ES_x_FC_COMPUTER_LAB",-0.5545,-0.11
"190","IN_CH_STATE_AP_x_CH_RURAL",-0.5766,-0.12
"191","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-0.5817,-0.12
"192","IN_CH_STATE_TO_x_FC_SEWAGE_PUBLIC",-0.5898,-0.12
"193","IN_CH_STATE_SE_x_FC_LIBRARY",-0.6033,-0.12
"194","IN_CH_STATE_AM_x_CH_MUNICIPAL",-0.6247,-0.13
"195","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-0.6291,-0.13
"196","IN_CH_STATE_PE_x_CH_SCHOOL_LARGE_SIZE",-0.6368,-0.13
"197","CH_SCHOOL_LARGE_SIZE",-0.6485,-0.13
"198","IN_CH_STATE_MS_x_FC_NO_SPORTS_QUAD",-0.6775,-0.14
"199","IN_CH_STATE_RR_x_CH_FEDERAL",-0.6963,-0.14
"200","CH_STATE",-0.7165,-0.15
"201","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",-0.7569,-0.16
"202","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-0.8068,-0.17
"203","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-0.8491,-0.17
"204","IN_CH_STATE_PR_x_CH_RURAL",-0.8527,-0.18
"205","STR_TEACHERS_INCOMPLETE_FUNDEDU",-0.8634,-0.18
"206","IN_CH_STATE_SC_x_CH_RURAL",-0.8705,-0.18
"207","IN_CH_STATE_RN_x_CH_RURAL",-0.8947,-0.18
"208","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-0.9151,-0.19
"209","IN_CH_STATE_AL_x_CH_PRIVATE",-0.956,-0.2
"210","IN_CH_STATE_TO_x_CH_PRIVATE",-1.0552,-0.22
"211","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-1.1825,-0.24
"212","IN_CH_STATE_AP_x_CH_STATE",-1.2127,-0.25
"213","IN_CH_STATE_CE_x_CH_STATE",-1.2299,-0.25
"214","IN_CH_STATE_BA_x_CH_PRIVATE",-1.2499,-0.26
"215","IN_CH_STATE_RS_x_CH_RURAL",-1.26,-0.26
"216","IN_CH_STATE_MA_x_CH_STATE",-1.3174,-0.27
"217","IN_CH_URBAN_x_FC_HAS_SPORTS_QUAD",-1.355,-0.28
"218","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.3818,-0.28
"219","IN_CH_STATE_PR_x_CH_MUNICIPAL",-1.4303,-0.29
"220","FC_LIBRARY",-1.4895,-0.31
"221","IN_CH_STATE_MA_x_FC_LIBRARY",-1.5133,-0.31
"222","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-1.7149,-0.35
"223","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-1.8276,-0.38
"224","IN_CH_STATE_AL_x_CH_STATE",-1.9994,-0.41
"225","IN_CH_STATE_RS_x_CH_MUNICIPAL",-2.0871,-0.43
"226","STR_TEACHERS_ONLY_FUNDEDU",-2.2774,-0.47
"227","IN_CH_STATE_RN_x_CH_PRIVATE",-2.6275,-0.54
