"","Variable","Coefficient","Coefficient/ATE"
"82","IN_CH_STATE_SE_x_FC_LIBRARY",0.0832,0.06
"83","IN_CH_STATE_MG_x_FC_COMPUTER_LAB",0.0821,0.06
"84","IN_CH_STATE_SC_x_CH_SCHOOL_LARGE_SIZE",0.0745,0.05
"85","IN_CH_STATE_RR_x_CH_PRIVATE",0.0736,0.05
"86","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",0.0557,0.04
"87","IN_CH_STATE_PE_x_FC_SEWAGE_PUBLIC",0.0553,0.04
"88","IN_CH_STATE_MS_x_CH_RURAL",0.0518,0.04
"89","IN_CH_URBAN_x_FC_LIBRARY",0.0504,0.04
"90","IN_CH_STATE_x_FC_ELECTR_PUBLIC",0.0502,0.04
"91","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",0.0471,0.03
"92","IN_CH_STATE_MT_x_CH_PRIVATE",0.0436,0.03
"93","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ELECTR_PUBLIC",0.042,0.03
"94","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",0.0414,0.03
"95","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",0.0383,0.03
"96","IN_CH_STATE_PR_x_CH_URBAN",0.0367,0.03
"97","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ANTENNA_EQUIPMENT",0.0346,0.03
"98","IN_CH_STATE_MA_x_CH_SCHOOL_LARGE_SIZE",0.0337,0.02
"99","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ELECTR",0.0331,0.02
"100","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",0.0326,0.02
"101","IN_CH_STATE_ES_x_FC_ANTENNA_EQUIPMENT",0.0278,0.02
"102","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",0.0268,0.02
"103","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",0.0249,0.02
"104","CH_STATE_ES",0.023,0.02
"105","CH_STATE_PB",0.0215,0.02
"106","IN_CH_STATE_SC_x_CH_FEDERAL",0.0214,0.02
"107","IN_CH_STATE_RS_x_FC_COMPUTER",0.0201,0.01
"108","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",0.0146,0.01
"109","CH_CLASSES_FUNDAMENTAL_EDU_T",0.0129,0.01
"110","IN_CH_FUNDAMENTAL_EDU_I_x_FC_LIBRARY",0.0115,0.01
"111","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",0.0075,0.01
"112","IN_CH_STATE_PI_x_CH_PRIVATE",0.0067,0
"113","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",0.0054,0
"114","IN_CH_STATE_PB_x_FC_WATER_PUBLIC",0.0052,0
"115","FC_ROOMS_USED",0.0049,0
"116","IN_CH_SCHOOL_LARGE_SIZE_x_FC_WATER",0.0047,0
