"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_STATE_PR_x_CH_SCHOOL_LARGE_SIZE",-0.7516,-2.42
"79","IN_CH_STATE_ES_x_CH_STATE",-0.7538,-2.43
"80","IN_CH_URBAN_x_FC_SCIENCE_LAB",-0.8187,-2.64
"81","IN_CH_PRIVATE_x_FC_COMPUTER_LAB",-0.8545,-2.75
"82","IN_CH_STATE_SP_x_CH_SCHOOL_LARGE_SIZE",-0.9255,-2.98
"83","IN_CH_PRIVATE_x_FC_SCIENCE_LAB",-0.9595,-3.09
"84","IN_CH_STATE_RJ_x_CH_STATE",-1.2707,-4.09
"85","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",-1.2898,-4.15
"86","IN_CH_STATE_ES_x_CH_FEDERAL",-1.5399,-4.96
"87","IN_CH_STATE_RJ_x_CH_RURAL",-1.7342,-5.58
"88","IN_CH_STATE_ES_x_CH_PRIVATE",-1.8746,-6.04
"89","IN_CH_STATE_RN_x_CH_FEDERAL",-1.8748,-6.04
"90","IN_CH_SCHOOL_LARGE_SIZE_x_FC_INTERNET",-1.8755,-6.04
"91","IN_CH_PRIVATE_x_FC_HAS_SPORTS_QUAD",-2.4682,-7.95
"92","IN_CH_STATE_SP_x_CH_FEDERAL",-26.0555,-83.88
