"","Variable","Coefficient","Coefficient/ATE"
"83","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.033,-0.79
"84","IN_CH_MUNICIPAL_x_FC_ELECTR_PUBLIC",-0.0351,-0.84
"85","IN_CH_STATE_SE_x_FC_NO_SPORTS_QUAD",-0.038,-0.91
"86","IN_CH_STATE_SC_x_CH_RURAL",-0.0394,-0.94
"87","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.0405,-0.97
"88","IN_CH_STATE_RS_x_CH_RURAL",-0.0413,-0.98
"89","IN_CH_STATE_BA_x_FC_NO_SPORTS_QUAD",-0.0461,-1.1
"90","IN_CH_STATE_SC_x_FC_ANTENNA_EQUIPMENT",-0.0485,-1.16
"91","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.0548,-1.31
"92","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.0599,-1.43
"93","IN_CH_STATE_BA_x_CH_PRIVATE",-0.063,-1.5
"94","IN_CH_STATE_SE_x_CH_RURAL",-0.0652,-1.55
"95","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.0705,-1.68
"96","IN_CH_STATE_RS_x_FC_HAS_SPORTS_QUAD",-0.0765,-1.82
"97","IN_CH_STATE_RN_x_CH_RURAL",-0.0803,-1.91
"98","IN_CH_STATE_SC_x_FC_INTERNET",-0.0929,-2.22
"99","IN_CH_MUNICIPAL_x_FC_NO_SPORTS_QUAD",-0.1097,-2.62
"100","IN_CH_STATE_PE_x_FC_NO_SPORTS_QUAD",-0.1669,-3.98
"101","IN_CH_STATE_PR_x_CH_RURAL",-0.2398,-5.72
"102","IN_CH_STATE_PB_x_CH_PRIVATE",-0.332,-7.92
"103","IN_CH_STATE_PE_x_CH_FEDERAL",-8.1704,-194.81
