"","Variable","Coefficient","Coefficient/ATE"
"81","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.0658,0.44
"82","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-0.0731,0.48
"83","IN_CH_STATE_RS_x_CH_RURAL",-0.0913,0.6
"84","IN_CH_STATE_SC_x_CH_STATE",-0.1176,0.78
"85","IN_CH_STATE_PE_x_CH_FUNDAMENTAL_EDU_T",-0.1187,0.79
"86","IN_CH_STATE_PE_x_CH_PRIVATE",-0.1403,0.93
"87","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.1777,1.18
"88","IN_CH_STATE_BA_x_CH_PRIVATE",-0.2235,1.48
"89","IN_CH_STATE_SE_x_CH_RURAL",-0.2748,1.82
"90","IN_CH_STATE_PB_x_CH_PRIVATE",-0.2924,1.93
"91","IN_CH_STATE_PR_x_CH_RURAL",-0.2934,1.94
