"","Variable","Coefficient","Coefficient/ATE"
"81","IN_CH_STATE_PR_x_CH_SCHOOL_LARGE_SIZE",-0.0202,-0.3
"82","CH_FUNDAMENTAL_EDU_I",-0.0204,-0.3
"83","IN_CH_STATE_PB_x_CH_MUNICIPAL",-0.0207,-0.3
"84","IN_CH_STATE_AM_x_FC_HAS_SPORTS_QUAD",-0.0221,-0.32
"85","IN_CH_STATE_RJ_x_CH_STATE",-0.0221,-0.32
"86","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-0.0303,-0.44
"87","IN_CH_STATE_PI_x_FC_INTERNET",-0.0314,-0.46
"88","IN_CH_PRIVATE_x_FC_LIBRARY",-0.0325,-0.48
"89","IN_CH_STATE_CE_x_CH_RURAL",-0.0343,-0.5
"90","STR_TEACHERS_INCOMPLETE_FUNDEDU",-0.0405,-0.59
"91","IN_CH_FUNDAMENTAL_EDU_T_x_FC_SCIENCE_LAB",-0.0474,-0.69
"92","IN_CH_SCHOOL_LARGE_SIZE_x_FC_LIBRARY",-0.0477,-0.7
"93","IN_CH_STATE_TO_x_FC_SEWAGE_PUBLIC",-0.051,-0.75
"94","IN_CH_STATE_SE_x_CH_STATE",-0.0523,-0.77
"95","IN_CH_STATE_PI_x_FC_HAS_SPORTS_QUAD",-0.0545,-0.8
"96","IN_CH_FUNDAMENTAL_EDU_T_x_FC_SEWAGE_PUBLIC",-0.0643,-0.94
"97","IN_CH_STATE_SP_x_FC_SCIENCE_LAB",-0.0661,-0.97
"98","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-0.0696,-1.02
"99","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.0963,-1.41
"100","IN_CH_PRIVATE_x_FC_INTERNET",-0.1179,-1.73
"101","IN_CH_STATE_MG_x_CH_PRIVATE",-0.1186,-1.74
"102","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",-0.1373,-2.01
"103","IN_CH_STATE_RS_x_CH_RURAL",-0.1663,-2.44
"104","IN_CH_STATE_SC_x_CH_RURAL",-0.1674,-2.45
"105","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",-0.1725,-2.53
"106","IN_CH_STATE_SP_x_CH_SCHOOL_LARGE_SIZE",-0.185,-2.71
"107","IN_CH_STATE_PE_x_CH_RURAL",-0.2274,-3.33
"108","IN_CH_STATE_ES_x_CH_PRIVATE",-0.235,-3.45
"109","IN_CH_SCHOOL_LARGE_SIZE_x_FC_INTERNET",-0.2957,-4.34
"110","IN_CH_RURAL_x_FC_NO_SPORTS_QUAD",-0.3273,-4.8
"111","IN_CH_PRIVATE_x_FC_COMPUTER_LAB",-0.3585,-5.26
"112","IN_CH_PRIVATE_x_FC_SCIENCE_LAB",-0.5202,-7.63
"113","IN_CH_STATE_SP_x_CH_FEDERAL",-6.6875,-98.05
"114","IN_CH_STATE_SC_x_CH_FEDERAL",-11.0483,-161.99
