"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_STATE_BA_x_FC_SCIENCE_LAB",-0.2029,2.41
"79","FC_COMPUTER",-0.2041,2.42
"80","IN_CH_STATE_RO_x_CH_STATE",-0.229,2.72
"81","CH_STATE_RR",-0.2295,2.72
"82","IN_CH_RURAL_x_FC_LIBRARY",-0.2442,2.9
"83","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-0.2488,2.95
"84","IN_CH_STATE_MG_x_CH_STATE",-0.2495,2.96
"85","IN_CH_STATE_MG_x_CH_RURAL",-0.2534,3.01
"86","IN_CH_URBAN_x_FC_ELECTR_PUBLIC",-0.2786,3.31
"87","IN_CH_STATE_PR_x_CH_PRIVATE",-0.3092,3.67
"88","IN_CH_STATE_RJ_x_FC_SEWAGE_PUBLIC",-0.3269,3.88
"89","IN_CH_PRIVATE_x_FC_ANTENNA_EQUIPMENT",-0.351,4.16
"90","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.395,4.69
"91","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.4066,4.82
"92","IN_CH_STATE_RS_x_CH_SCHOOL_LARGE_SIZE",-0.4191,4.97
"93","IN_CH_FEDERAL_x_FC_COMPUTER_LAB",-0.4821,5.72
"94","IN_CH_STATE_CE_x_CH_PRIVATE",-0.5058,6
"95","IN_CH_STATE_SC_x_CH_SCHOOL_LARGE_SIZE",-0.529,6.28
"96","IN_CH_STATE_RJ_x_CH_RURAL",-0.5537,6.57
"97","IN_CH_STATE_PE_x_CH_SCHOOL_LARGE_SIZE",-0.583,6.92
"98","IN_CH_STATE_RS_x_CH_PRIVATE",-0.6696,7.94
"99","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-0.7645,9.07
"100","IN_CH_RURAL_x_FC_SCIENCE_LAB",-0.9546,11.33
"101","IN_CH_STATE_AP_x_CH_PRIVATE",-1.086,12.89
"102","IN_CH_FEDERAL_x_FC_LIBRARY",-1.1908,14.13
"103","IN_CH_STATE_TO_x_CH_FEDERAL",-1.2649,15.01
"104","IN_CH_STATE_BA_x_CH_FEDERAL",-1.9693,23.37
"105","IN_CH_STATE_SE_x_CH_FEDERAL",-2.0194,23.96
"106","IN_CH_STATE_MA_x_CH_FEDERAL",-8.1641,96.87
"107","IN_CH_STATE_PA_x_CH_FEDERAL",-9.2838,110.15
