"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_STATE_MG_x_CH_RURAL",-0.5638,-1.62
"81","FC_WATER",-0.5709,-1.64
"82","IN_CH_STATE_SP_x_CH_STATE",-0.6429,-1.85
"83","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",-0.721,-2.07
"84","IN_CH_STATE_PR_x_CH_SCHOOL_LARGE_SIZE",-0.7357,-2.12
"85","IN_CH_STATE_MG_x_CH_STATE",-0.779,-2.24
"86","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",-0.793,-2.28
"87","FC_TV_EQUIPMENT",-0.8289,-2.38
"88","IN_CH_SCHOOL_LARGE_SIZE_x_FC_INTERNET",-0.8419,-2.42
"89","IN_CH_FUNDAMENTAL_EDU_T_x_FC_LIBRARY",-0.8594,-2.47
"90","IN_CH_STATE_TO_x_FC_HAS_SPORTS_QUAD",-0.9095,-2.61
"91","IN_CH_STATE_RO_x_FC_SCIENCE_LAB",-1.1932,-3.43
"92","IN_CH_STATE_RJ_x_CH_STATE",-1.2208,-3.51
"93","IN_CH_STATE_RR_x_CH_FEDERAL",-1.3433,-3.86
"94","IN_CH_STATE_ES_x_CH_STATE",-1.5171,-4.36
"95","IN_CH_STATE_AP_x_CH_PRIVATE",-1.5426,-4.43
"96","IN_CH_URBAN_x_FC_COMPUTER",-1.9389,-5.57
"97","IN_CH_STATE_RN_x_CH_FEDERAL",-2.0393,-5.86
"98","IN_CH_STATE_ES_x_CH_FEDERAL",-2.4419,-7.02
"99","IN_CH_PRIVATE_x_FC_HAS_SPORTS_QUAD",-2.7935,-8.03
"100","IN_CH_STATE_RJ_x_CH_RURAL",-3.3432,-9.61
"101","IN_CH_STATE_AP_x_CH_FEDERAL",-3.6514,-10.5
"102","IN_CH_STATE_TO_x_CH_FEDERAL",-4.0041,-11.51
"103","IN_CH_FEDERAL_x_FC_COMPUTER_LAB",-5.0088,-14.4
"104","IN_CH_STATE_RO_x_CH_FEDERAL",-7.9944,-22.98
"105","IN_CH_STATE_PA_x_CH_FEDERAL",-29.6348,-85.2
