"","Variable","Coefficient","Coefficient/ATE"
"82","IN_CH_STATE_RS_x_FC_WATER_PUBLIC",-0.0109,-0.23
"83","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.0145,-0.31
"84","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.015,-0.32
"85","IN_CH_STATE_BA_x_FC_NO_SPORTS_QUAD",-0.0168,-0.36
"86","IN_CH_STATE_PE_x_CH_FUNDAMENTAL_EDU_T",-0.0195,-0.41
"87","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.0206,-0.44
"88","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-0.0257,-0.54
"89","IN_CH_STATE_SC_x_FC_LIBRARY",-0.0319,-0.67
"90","IN_CH_STATE_RS_x_FC_HAS_SPORTS_QUAD",-0.0341,-0.72
"91","IN_CH_STATE_PE_x_FC_TV_EQUIPMENT",-0.0397,-0.84
"92","IN_CH_STATE_RN_x_CH_RURAL",-0.052,-1.1
"93","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.0627,-1.33
"94","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.0666,-1.41
"95","IN_CH_STATE_PA_x_CH_STATE",-0.0707,-1.49
"96","IN_CH_STATE_SC_x_FC_INTERNET",-0.0769,-1.63
"97","IN_CH_STATE_PE_x_FC_NO_SPORTS_QUAD",-0.0819,-1.73
"98","IN_CH_MUNICIPAL_x_FC_NO_SPORTS_QUAD",-0.0832,-1.76
"99","IN_CH_STATE_AC_x_CH_RURAL",-0.0877,-1.85
"100","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.0913,-1.93
"101","IN_CH_RURAL_x_FC_NO_SPORTS_QUAD",-0.1579,-3.34
"102","IN_CH_STATE_RJ_x_CH_FEDERAL",-0.1653,-3.49
"103","IN_CH_STATE_SE_x_CH_STATE",-0.1813,-3.83
"104","IN_CH_STATE_SE_x_CH_RURAL",-0.2143,-4.53
"105","IN_CH_STATE_SC_x_CH_RURAL",-0.2176,-4.6
"106","IN_CH_STATE_RS_x_CH_RURAL",-0.286,-6.04
"107","IN_CH_STATE_PB_x_CH_PRIVATE",-0.327,-6.91
"108","IN_CH_STATE_PR_x_CH_RURAL",-0.4004,-8.46
"109","IN_CH_STATE_PE_x_CH_FEDERAL",-7.4156,-156.72
