"","Variable","Coefficient","Coefficient/ATE"
"78","IN_CH_STATE_PR_x_FC_SCIENCE_LAB",-0.0505,0.27
"79","IN_CH_STATE_CE_x_CH_RURAL",-0.0516,0.28
"80","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",-0.0518,0.28
"81","IN_CH_STATE_SP_x_FC_SEWAGE_PUBLIC",-0.0573,0.31
"82","STR_TEACHERS_ADVANCED_FUNDEDU",-0.0594,0.32
"83","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR",-0.0788,0.42
"84","IN_CH_STATE_RJ_x_CH_RURAL",-0.0889,0.48
"85","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.0906,0.49
"86","IN_CH_URBAN_x_FC_LIBRARY",-0.1007,0.54
"87","IN_CH_STATE_PI_x_CH_FEDERAL",-0.1045,0.56
"88","IN_CH_STATE_RS_x_CH_RURAL",-0.1048,0.56
"89","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",-0.1094,0.59
"90","IN_CH_URBAN_x_FC_WATER_PUBLIC",-0.1138,0.61
"91","IN_CH_URBAN_x_FC_COMPUTER",-0.1209,0.65
"92","IN_CH_STATE_PR_x_CH_PRIVATE",-0.1321,0.71
"93","IN_CH_STATE_ES_x_CH_PRIVATE",-0.1429,0.77
"94","IN_CH_URBAN_x_FC_SCIENCE_LAB",-0.1441,0.77
"95","IN_CH_STATE_SC_x_FC_ANTENNA_EQUIPMENT",-0.1661,0.89
"96","IN_CH_STATE_x_FC_WATER_PUBLIC",-0.1884,1.01
"97","IN_CH_URBAN_x_FC_COMPUTER_LAB",-0.1996,1.07
"98","IN_CH_STATE_x_FC_LIBRARY",-0.2122,1.14
"99","IN_CH_URBAN_x_FC_ANTENNA_EQUIPMENT",-0.2273,1.22
"100","IN_CH_STATE_SP_x_FC_COMPUTER",-0.2453,1.32
"101","IN_CH_STATE_PE_x_CH_RURAL",-0.2461,1.32
"102","IN_CH_PRIVATE_x_FC_SEWAGE_PUBLIC",-0.2933,1.58
"103","IN_CH_PRIVATE_x_FC_SCIENCE_LAB",-0.3505,1.88
"104","IN_CH_RURAL_x_FC_NO_SPORTS_QUAD",-0.5199,2.79
"105","IN_CH_STATE_RN_x_CH_FEDERAL",-0.6003,3.23
"106","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-1.1984,6.44
"107","IN_CH_STATE_PR_x_CH_FEDERAL",-1.7425,9.36
"108","IN_CH_STATE_SP_x_CH_FEDERAL",-5.7713,31.01
"109","IN_CH_STATE_SC_x_CH_FEDERAL",-8.323,44.72
