"","Variable","Coefficient","Coefficient/ATE"
"1","IN_CH_STATE_RJ_x_CH_URBAN",-0.0491,-0.1
"2","IN_CH_STATE_RJ_x_CH_FUNDAMENTAL_EDU_T",-0.2294,-0.48
"3","IN_CH_STATE_RJ_x_CH_PRIVATE",-0.6518,-1.36
"4","ST_TEACHER_EDUCATION_YEARS",-0.8843,-1.84
