"","Variable","Coefficient","Coefficient/ATE"
"1","IN_CH_STATE_RJ_x_CH_FUNDAMENTAL_EDU_T",6.858,-0.19
"2","ST_TEACHER_EDUCATION_YEARS",4.8788,-0.14
"3","IN_CH_STATE_RJ_x_FC_SEWAGE",2.0439,-0.06
