"","Variable","Coefficient","Coefficient/ATE"
"1","FC_COMPUTER_LAB",12.6053,10.47
"2","FC_LIBRARY",10.1568,8.44
"3","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",1.335,1.11
"4","FC_INTERNET",0.9137,0.76
"5","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",0.1902,0.16
"6","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",-0.0919,-0.08
"7","IN_CH_STATE_CE_x_FC_COMPUTER_LAB",-0.2424,-0.2
"8","STR_TEACHERS_INCOMPLETE_FUNDEDU",-2.5592,-2.13
"9","IN_CH_RURAL_x_FC_NO_SPORTS_QUAD",-5.9805,-4.97
