"","Variable","Coefficient","Coefficient/ATE"
"1","IN_CH_FUNDAMENTAL_EDU_T_x_FC_TV_EQUIPMENT",0.0583,-0.02
"2","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",0.0186,-0.01
"3","IN_CH_STATE_SP_x_FC_ANTENNA_EQUIPMENT",0.0164,-0.01
"4","FC_COMPUTER_LAB",-0.0136,0
"5","FC_LIBRARY",-0.0138,0
"6","IN_CH_STATE_PR_x_FC_WATER_PUBLIC",-0.0223,0.01
"7","IN_CH_STATE_PR_x_FC_COMPUTER",-0.0252,0.01
