"","Variable","Coefficient","Coefficient/ATE"
"1","IN_CH_RURAL_x_FC_NO_SPORTS_QUAD",0.7731,-0.53
"2","IN_CH_STATE_CE_x_FC_COMPUTER_LAB",0.031,-0.02
"3","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.0939,0.06
"4","FC_INTERNET",-0.1038,0.07
"5","FC_LIBRARY",-1.2712,0.88
"6","FC_COMPUTER_LAB",-1.5974,1.1
