"","Variable","Coefficient","Coefficient/ATE"
"80","IN_CH_STATE_CE_x_FC_COMPUTER_LAB",0.0756,0.07
"81","IN_CH_STATE_SE_x_CH_PRIVATE",0.0727,0.07
"82","FC_INTERNET",0.0714,0.07
"83","IN_CH_STATE_DF_x_CH_RURAL",0.0708,0.07
"84","FC_WATER_PUBLIC",0.0637,0.06
"85","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",0.0584,0.05
"86","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",0.0581,0.05
"87","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",0.056,0.05
"88","CH_STATE_SC",0.0554,0.05
"89","IN_CH_STATE_RS_x_CH_PRIVATE",0.0534,0.05
"90","IN_CH_STATE_CE_x_FC_ANTENNA_EQUIPMENT",0.0525,0.05
"91","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",0.0522,0.05
"92","IN_CH_STATE_TO_x_FC_COMPUTER_LAB",0.0507,0.05
"93","IN_CH_STATE_AM_x_FC_SCIENCE_LAB",0.0434,0.04
"94","IN_CH_FUNDAMENTAL_EDU_T_x_FC_COMPUTER_LAB",0.0415,0.04
"95","STR_TEACHERS_INCOMPLETE_FUNDEDU",0.039,0.04
"96","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",0.0383,0.04
"97","CH_STATE_RS",0.0374,0.03
"98","IN_CH_STATE_ES_x_CH_SCHOOL_LARGE_SIZE",0.032,0.03
"99","IN_CH_STATE_RJ_x_FC_ANTENNA_EQUIPMENT",0.032,0.03
"100","IN_CH_STATE_GO_x_FC_SEWAGE_PUBLIC",0.0298,0.03
"101","IN_CH_STATE_MS_x_FC_SEWAGE_PUBLIC",0.0227,0.02
"102","FC_ANTENNA_EQUIPMENT",0.0211,0.02
"103","IN_CH_STATE_AP_x_FC_WATER_PUBLIC",0.02,0.02
"104","IN_CH_STATE_RJ_x_CH_MUNICIPAL",0.0199,0.02
"105","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",0.0196,0.02
"106","IN_CH_STATE_AP_x_FC_SEWAGE_PUBLIC",0.0173,0.02
"107","IN_CH_STATE_x_FC_ANTENNA_EQUIPMENT",0.0166,0.02
"108","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",0.0159,0.01
"109","IN_CH_FUNDAMENTAL_EDU_T_x_FC_HAS_SPORTS_QUAD",0.0149,0.01
"110","IN_CH_STATE_TO_x_FC_SEWAGE",0.014,0.01
"111","IN_CH_STATE_x_FC_WATER_PUBLIC",0.0139,0.01
"112","IN_CH_STATE_AP_x_CH_PRIVATE",0.0119,0.01
"113","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_I",0.0096,0.01
"114","IN_CH_STATE_MA_x_CH_STATE",0.0088,0.01
"115","IN_CH_STATE_TO_x_FC_HAS_SPORTS_QUAD",0.0075,0.01
"116","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",0.0061,0.01
"117","IN_CH_STATE_SC_x_CH_FUNDAMENTAL_EDU_T",0.0044,0
"118","CLASS_SIZE",0.0037,0
"119","IN_CH_STATE_ES_x_FC_SCIENCE_LAB",0.0035,0
"120","IN_CH_STATE_SE_x_FC_SEWAGE_PUBLIC",0.0033,0
"121","IN_CH_FEDERAL_x_FC_HAS_SPORTS_QUAD",0.0024,0
"122","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ANTENNA_EQUIPMENT",0.0011,0
"123","IN_CH_STATE_RN_x_FC_ANTENNA_EQUIPMENT",0.001,0
"124","IN_CH_FEDERAL_x_FC_TV_EQUIPMENT",0.001,0
"125","IN_CH_STATE_TO_x_FC_WATER",6e-04,0
"126","IN_CH_STATE_RS_x_FC_SEWAGE",5e-04,0
"127","IN_CH_STATE_RS_x_FC_TV_EQUIPMENT",3e-04,0
"128","IN_CH_FEDERAL_x_FC_SCIENCE_LAB",3e-04,0
"129","IN_CH_STATE_SC_x_FC_TV_EQUIPMENT",2e-04,0
"130","IN_CH_STATE_TO_x_FC_TV_EQUIPMENT",2e-04,0
"131","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ANTENNA_EQUIPMENT",2e-04,0
"132","CH_STATE_TO",1e-04,0
"133","ST_TOTAL_STAFF",1e-04,0
"134","IN_CH_STATE_SC_x_CH_FUNDAMENTAL_EDU_I",1e-04,0
"135","IN_CH_FEDERAL_x_FC_COMPUTER_LAB",1e-04,0
"136","CH_MATRI_FUNDAMENTAL_EDU_I",0,0
"137","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_T",0,0
"138","IN_CH_STATE_RS_x_FC_COMPUTER",0,0
"139","IN_CH_STATE_RS_x_FC_WATER",0,0
"140","IN_CH_STATE_SC_x_FC_SEWAGE",0,0
"141","IN_CH_STATE_TO_x_CH_FUNDAMENTAL_EDU_I",0,0
"142","IN_CH_STATE_TO_x_CH_FUNDAMENTAL_EDU_T",0,0
"143","IN_CH_STATE_TO_x_FC_COMPUTER",0,0
"144","IN_CH_STATE_TO_x_FC_ELECTR_PUBLIC",0,0
"145","IN_CH_STATE_TO_x_FC_ELECTR",0,0
"146","IN_CH_FEDERAL_x_FC_COMPUTER",0,0
"147","IN_CH_FUNDAMENTAL_EDU_T_x_FC_COMPUTER",-1e-04,0
"148","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ELECTR_PUBLIC",-1e-04,0
"149","IN_CH_FUNDAMENTAL_EDU_T_x_FC_NO_SPORTS_QUAD",-1e-04,0
"150","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR_PUBLIC",-3e-04,0
"151","FC_ROOMS_USED",-8e-04,0
"152","IN_CH_STATE_RS_x_FC_SEWAGE_PUBLIC",-0.0012,0
"153","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER",-0.0014,0
"154","IN_CH_STATE_MG_x_CH_RURAL",-0.0016,0
"155","STR_TEACHERS_SECONDARY_FUNDEDU",-0.0019,0
"156","FC_NO_SPORTS_QUAD",-0.0023,0
"157","IN_CH_STATE_BA_x_FC_WATER_PUBLIC",-0.0028,0
"158","IN_CH_STATE_CE_x_CH_PRIVATE",-0.003,0
"159","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.0031,0
"160","IN_CH_STATE_PR_x_FC_SEWAGE_PUBLIC",-0.0035,0
"161","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.0041,0
"162","IN_CH_STATE_DF_x_FC_ANTENNA_EQUIPMENT",-0.0042,0
"163","IN_CH_STATE_RO_x_FC_COMPUTER_LAB",-0.0044,0
"164","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",-0.0065,-0.01
"165","IN_CH_STATE_MS_x_CH_RURAL",-0.0081,-0.01
"166","IN_CH_STATE_AM_x_CH_RURAL",-0.0096,-0.01
"167","IN_CH_STATE_SC_x_FC_SEWAGE_PUBLIC",-0.0112,-0.01
"168","IN_CH_STATE_MS_x_CH_STATE",-0.0119,-0.01
"169","IN_CH_STATE_MS_x_FC_SCIENCE_LAB",-0.013,-0.01
"170","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.0146,-0.01
"171","IN_CH_STATE_BA_x_FC_COMPUTER",-0.0154,-0.01
"172","IN_CH_STATE_RN_x_CH_URBAN",-0.0158,-0.01
"173","FC_ELECTR_PUBLIC",-0.0174,-0.02
"174","IN_CH_STATE_RR_x_FC_SCIENCE_LAB",-0.018,-0.02
"175","IN_CH_STATE_SE_x_FC_COMPUTER_LAB",-0.0184,-0.02
"176","IN_CH_STATE_TO_x_FC_SEWAGE_PUBLIC",-0.0195,-0.02
"177","IN_CH_STATE_RN_x_CH_SCHOOL_LARGE_SIZE",-0.0203,-0.02
"178","IN_CH_STATE_AM_x_FC_SEWAGE_PUBLIC",-0.0222,-0.02
"179","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.0259,-0.02
"180","IN_CH_STATE_RO_x_CH_MUNICIPAL",-0.0265,-0.02
"181","IN_CH_STATE_RO_x_FC_WATER_PUBLIC",-0.0287,-0.03
"182","IN_CH_STATE_PA_x_CH_STATE",-0.0385,-0.04
"183","IN_CH_STATE_PA_x_CH_URBAN",-0.0392,-0.04
"184","IN_CH_STATE_PA_x_FC_INTERNET",-0.0413,-0.04
"185","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",-0.0419,-0.04
"186","IN_CH_STATE_CE_x_FC_SCIENCE_LAB",-0.0423,-0.04
