"","Variable","Coefficient","Coefficient/ATE"
"77","IN_CH_STATE_SC_x_FC_ANTENNA_EQUIPMENT",0.0954,-0.24
"78","IN_CH_STATE_GO_x_FC_NO_SPORTS_QUAD",0.0933,-0.24
"79","IN_CH_STATE_MT_x_CH_RURAL",0.0754,-0.19
"80","IN_CH_STATE_PI_x_FC_COMPUTER_LAB",0.0727,-0.19
"81","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",0.0701,-0.18
"82","IN_CH_STATE_MT_x_FC_SCIENCE_LAB",0.0641,-0.16
"83","IN_CH_STATE_MA_x_CH_SCHOOL_LARGE_SIZE",0.0626,-0.16
"84","IN_CH_STATE_AP_x_FC_SCIENCE_LAB",0.0613,-0.16
"85","IN_CH_STATE_GO_x_CH_PRIVATE",0.0563,-0.14
"86","IN_CH_STATE_SC_x_CH_FEDERAL",0.0515,-0.13
"87","IN_CH_STATE_PE_x_CH_STATE",0.0454,-0.12
"88","IN_CH_STATE_RS_x_FC_ANTENNA_EQUIPMENT",0.0384,-0.1
"89","IN_CH_STATE_x_FC_SCIENCE_LAB",0.0327,-0.08
"90","IN_CH_STATE_GO_x_CH_SCHOOL_LARGE_SIZE",0.0114,-0.03
"91","FC_ROOMS_USED",0.0075,-0.02
"92","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER",0.0058,-0.01
"93","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR_PUBLIC",0.0014,0
"94","IN_CH_STATE_TO_x_CH_FUNDAMENTAL_EDU_T",0,0
"95","IN_CH_STATE_TO_x_FC_COMPUTER",0,0
"96","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ELECTR_PUBLIC",0,0
"97","CH_MATRI_FUNDAMENTAL_EDU_I",-1e-04,0
"98","FC_NUMBER_COMPUTERS",-1e-04,0
"99","IN_CH_FEDERAL_x_FC_TV_EQUIPMENT",-0.0019,0
"100","IN_CH_STATE_TO_x_FC_TV_EQUIPMENT",-0.0024,0.01
"101","CLASS_SIZE",-0.0036,0.01
"102","CLASS_STUDENT_TEACHER_RATIO",-0.0041,0.01
"103","IN_CH_STATE_MA_x_FC_NO_SPORTS_QUAD",-0.0042,0.01
"104","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-0.0065,0.02
"105","IN_CH_STATE_AM_x_FC_ANTENNA_EQUIPMENT",-0.0071,0.02
"106","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-0.0104,0.03
"107","CH_STATE_TO",-0.011,0.03
"108","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.0221,0.06
"109","IN_CH_STATE_DF_x_CH_STATE",-0.0221,0.06
"110","IN_CH_FEDERAL_x_FC_COMPUTER",-0.0254,0.06
"111","IN_CH_STATE_RR_x_CH_FEDERAL",-0.0273,0.07
"112","IN_CH_STATE_PR_x_FC_ANTENNA_EQUIPMENT",-0.0311,0.08
"113","IN_CH_RURAL_x_FC_NO_SPORTS_QUAD",-0.0316,0.08
"114","IN_CH_STATE_RS_x_CH_PRIVATE",-0.0337,0.09
"115","IN_CH_STATE_TO_x_FC_INTERNET",-0.0357,0.09
"116","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.0414,0.11
"117","IN_CH_RURAL_x_FC_SCIENCE_LAB",-0.0433,0.11
"118","IN_CH_FEDERAL_x_FC_INTERNET",-0.0482,0.12
